12:31:39:824	Application Starting
12:34:43:853	Upload Task event uploaded for counterdevice1
12:34:45:905	Upload Task event uploaded for counterdevice1
12:34:48:412	Upload Task event uploaded for counterdevice1
12:34:50:502	Upload Task event uploaded for counterdevice1
12:34:52:567	Upload Task event uploaded for counterdevice1
12:34:54:608	Upload Task event uploaded for counterdevice1
12:34:56:642	Upload Task event uploaded for counterdevice1
12:34:58:693	Upload Task event uploaded for counterdevice1
12:35:00:783	Upload Task event uploaded for counterdevice1
12:35:02:894	Upload Task event uploaded for counterdevice1
12:35:04:934	Upload Task event uploaded for counterdevice1
12:35:06:966	Upload Task event uploaded for counterdevice1
12:35:09:071	Upload Task event uploaded for counterdevice1
12:35:11:201	Upload Task event uploaded for counterdevice1
12:35:13:306	Upload Task event uploaded for counterdevice1
12:35:15:382	Upload Task event uploaded for counterdevice1
12:35:17:428	Upload Task event uploaded for counterdevice1
12:35:19:506	Upload Task event uploaded for counterdevice1
12:35:21:616	Upload Task event uploaded for counterdevice1
12:35:23:694	Upload Task event uploaded for counterdevice1
12:35:26:007	Upload Task event uploaded for counterdevice1
12:35:28:095	Upload Task event uploaded for counterdevice1
12:35:30:207	Upload Task event uploaded for counterdevice1
12:35:32:367	Upload Task event uploaded for counterdevice1
12:35:34:698	Upload Task event uploaded for counterdevice1
12:35:37:240	Upload Task event uploaded for counterdevice1
12:35:39:348	Upload Task event uploaded for counterdevice1
12:35:41:464	Upload Task event uploaded for counterdevice1
12:35:43:780	Upload Task event uploaded for counterdevice1
12:35:45:883	Upload Task event uploaded for counterdevice1
12:35:47:985	Upload Task event uploaded for counterdevice1
12:35:50:053	Upload Task event uploaded for counterdevice1
12:35:52:157	Upload Task event uploaded for counterdevice1
12:35:54:625	Upload Task event uploaded for counterdevice1
12:35:56:957	Upload Task event uploaded for counterdevice1
12:35:59:552	Upload Task event uploaded for counterdevice1
12:36:02:325	Upload Task event uploaded for counterdevice1
12:36:04:735	Upload Task event uploaded for counterdevice1
12:36:06:785	Upload Task event uploaded for counterdevice1
12:36:08:905	Upload Task event uploaded for counterdevice1
12:36:10:971	Upload Task event uploaded for counterdevice1
12:36:13:103	Upload Task event uploaded for counterdevice1
12:36:15:245	Upload Task event uploaded for counterdevice1
12:36:17:411	Upload Task event uploaded for counterdevice1
12:36:19:548	Upload Task event uploaded for counterdevice1
12:36:21:644	Upload Task event uploaded for counterdevice1
12:36:23:823	Upload Task event uploaded for counterdevice1
12:36:25:899	Upload Task event uploaded for counterdevice1
12:36:28:072	Upload Task event uploaded for counterdevice1
12:36:30:186	Upload Task event uploaded for counterdevice1
12:36:32:368	Upload Task event uploaded for counterdevice1
12:36:34:493	Upload Task event uploaded for counterdevice1
12:36:36:568	Upload Task event uploaded for counterdevice1
12:36:39:026	Upload Task event uploaded for counterdevice1
12:36:41:823	Upload Task event uploaded for counterdevice1
12:36:43:918	Upload Task event uploaded for counterdevice1
12:36:46:421	Upload Task event uploaded for counterdevice1
12:36:48:618	Upload Task event uploaded for counterdevice1
12:36:50:691	Upload Task event uploaded for counterdevice1
12:36:52:850	Upload Task event uploaded for counterdevice1
12:36:54:943	Upload Task event uploaded for counterdevice1
12:36:57:021	Upload Task event uploaded for counterdevice1
12:36:59:126	Upload Task event uploaded for counterdevice1
12:37:01:538	Upload Task event uploaded for counterdevice1
12:37:03:665	Upload Task event uploaded for counterdevice1
12:37:05:729	Upload Task event uploaded for counterdevice1
12:37:07:838	Upload Task event uploaded for counterdevice1
12:37:09:956	Upload Task event uploaded for counterdevice1
12:37:12:057	Upload Task event uploaded for counterdevice1
12:37:14:663	Upload Task cancellation request
12:37:14:692	Upload Task completed
