10:58:57:847	Application Starting
11:01:00:079	Upload Task event uploaded for counter93
11:01:01:208	Upload Task event uploaded for counter94
11:01:02:342	Upload Task event uploaded for counter95
11:01:03:470	Upload Task event uploaded for counter1
11:01:04:589	Upload Task event uploaded for counter2
11:01:05:727	Upload Task event uploaded for counter4
11:01:06:854	Upload Task event uploaded for counter23
11:01:07:978	Upload Task event uploaded for counter34
11:01:09:105	Upload Task event uploaded for counter41
11:01:10:238	Upload Task event uploaded for counter45
11:01:11:378	Upload Task event uploaded for counter47
11:01:12:506	Upload Task event uploaded for counter51
11:01:13:634	Upload Task event uploaded for counter55
11:01:14:753	Upload Task event uploaded for counter59
11:01:15:879	Upload Task event uploaded for counter62
11:01:17:014	Upload Task event uploaded for counter79
11:01:18:135	Upload Task event uploaded for counter84
11:01:19:267	Upload Task event uploaded for counter93
11:01:20:427	Upload Task event uploaded for counter94
11:01:21:550	Upload Task event uploaded for counter95
11:01:22:682	Upload Task event uploaded for counter1
11:01:23:816	Upload Task event uploaded for counter2
11:01:24:947	Upload Task event uploaded for counter4
11:01:26:075	Upload Task event uploaded for counter23
11:01:27:193	Upload Task event uploaded for counter34
11:01:28:325	Upload Task event uploaded for counter41
11:01:29:453	Upload Task event uploaded for counter45
11:01:30:571	Upload Task event uploaded for counter47
11:01:31:698	Upload Task event uploaded for counter51
11:01:32:830	Upload Task event uploaded for counter55
11:01:33:974	Upload Task event uploaded for counter56
11:01:35:103	Upload Task event uploaded for counter59
11:01:36:230	Upload Task event uploaded for counter62
11:01:37:350	Upload Task event uploaded for counter79
11:01:38:480	Upload Task event uploaded for counter84
11:01:39:617	Upload Task event uploaded for counter93
11:01:40:741	Upload Task event uploaded for counter94
11:01:41:875	Upload Task event uploaded for counter95
11:01:43:002	Upload Task event uploaded for counter1
11:01:44:126	Upload Task event uploaded for counter2
11:01:45:257	Upload Task event uploaded for counter23
11:01:46:387	Upload Task event uploaded for counter34
11:01:47:519	Upload Task event uploaded for counter41
11:01:48:648	Upload Task event uploaded for counter45
11:01:49:766	Upload Task event uploaded for counter47
11:01:50:894	Upload Task event uploaded for counter51
11:01:52:043	Upload Task event uploaded for counter55
11:01:53:159	Upload Task event uploaded for counter56
11:01:54:330	Upload Task event uploaded for counter59
11:01:55:459	Upload Task event uploaded for counter62
11:01:56:582	Upload Task event uploaded for counter79
11:01:57:753	Upload Task event uploaded for counter84
11:01:58:881	Upload Task event uploaded for counter93
11:01:59:999	Upload Task event uploaded for counter94
11:02:01:132	Upload Task event uploaded for counter95
11:02:02:258	Upload Task event uploaded for counter1
11:02:03:384	Upload Task event uploaded for counter2
11:02:04:514	Upload Task event uploaded for counter4
11:02:05:643	Upload Task event uploaded for counter23
11:02:06:763	Upload Task event uploaded for counter34
11:02:07:892	Upload Task event uploaded for counter41
11:02:09:031	Upload Task event uploaded for counter45
11:02:10:163	Upload Task event uploaded for counter47
11:02:11:295	Upload Task event uploaded for counter51
11:02:12:418	Upload Task event uploaded for counter55
11:02:13:553	Upload Task event uploaded for counter56
11:02:14:684	Upload Task event uploaded for counter59
11:02:15:819	Upload Task event uploaded for counter62
11:02:16:950	Upload Task event uploaded for counter79
11:02:18:087	Upload Task event uploaded for counter84
11:02:19:251	Upload Task event uploaded for counter93
11:02:20:388	Upload Task event uploaded for counter94
11:02:21:518	Upload Task event uploaded for counter95
11:02:22:636	Upload Task event uploaded for counter1
11:02:23:769	Upload Task event uploaded for counter2
11:02:24:901	Upload Task event uploaded for counter4
11:02:26:033	Upload Task event uploaded for counter15
11:02:27:162	Upload Task event uploaded for counter23
11:02:28:292	Upload Task event uploaded for counter34
11:02:29:426	Upload Task event uploaded for counter41
11:02:30:556	Upload Task event uploaded for counter45
11:02:31:686	Upload Task event uploaded for counter47
11:02:32:820	Upload Task event uploaded for counter51
11:02:33:946	Upload Task event uploaded for counter55
11:02:35:079	Upload Task event uploaded for counter56
11:02:36:201	Upload Task event uploaded for counter58
11:02:37:343	Upload Task event uploaded for counter59
11:02:38:479	Upload Task event uploaded for counter62
11:02:39:614	Upload Task event uploaded for counter84
11:02:40:744	Upload Task event uploaded for counter92
11:02:41:872	Upload Task event uploaded for counter93
11:02:43:004	Upload Task event uploaded for counter94
11:02:44:132	Upload Task event uploaded for counter95
11:02:45:257	Upload Task event uploaded for counter1
11:02:46:386	Upload Task event uploaded for counter2
11:02:47:515	Upload Task event uploaded for counter4
11:02:48:638	Upload Task event uploaded for counter15
11:02:49:766	Upload Task event uploaded for counter23
11:02:50:898	Upload Task event uploaded for counter34
11:02:52:023	Upload Task event uploaded for counter41
11:02:53:168	Upload Task event uploaded for counter45
11:02:54:298	Upload Task event uploaded for counter47
11:02:55:623	Upload Task event uploaded for counter51
11:02:56:751	Upload Task event uploaded for counter54
11:02:57:874	Upload Task event uploaded for counter55
11:02:58:993	Upload Task event uploaded for counter56
11:03:00:121	Upload Task event uploaded for counter58
11:03:01:250	Upload Task event uploaded for counter59
11:03:02:381	Upload Task event uploaded for counter62
11:03:03:516	Upload Task event uploaded for counter84
11:03:04:645	Upload Task event uploaded for counter92
11:03:05:761	Upload Task event uploaded for counter93
11:03:06:890	Upload Task event uploaded for counter94
11:03:08:022	Upload Task event uploaded for counter95
11:03:09:151	Upload Task event uploaded for counter1
11:03:10:279	Upload Task event uploaded for counter2
11:03:11:400	Upload Task event uploaded for counter4
11:03:12:530	Upload Task event uploaded for counter15
11:03:13:677	Upload Task event uploaded for counter23
11:03:14:819	Upload Task event uploaded for counter27
11:03:15:952	Upload Task event uploaded for counter34
11:03:17:081	Upload Task event uploaded for counter41
11:03:18:231	Upload Task event uploaded for counter45
11:03:19:368	Upload Task event uploaded for counter47
11:03:20:495	Upload Task event uploaded for counter51
11:03:21:614	Upload Task event uploaded for counter54
11:03:22:743	Upload Task event uploaded for counter55
11:03:23:870	Upload Task event uploaded for counter56
11:03:25:001	Upload Task event uploaded for counter58
11:03:26:130	Upload Task event uploaded for counter59
11:03:27:250	Upload Task event uploaded for counter62
11:03:28:371	Upload Task event uploaded for counter84
11:03:29:503	Upload Task event uploaded for counter92
11:03:30:629	Upload Task event uploaded for counter93
11:03:31:760	Upload Task event uploaded for counter94
11:03:32:888	Upload Task event uploaded for counter95
11:03:34:006	Upload Task event uploaded for counter1
11:03:35:132	Upload Task event uploaded for counter2
11:03:36:259	Upload Task event uploaded for counter4
11:03:37:377	Upload Task event uploaded for counter15
11:03:38:507	Upload Task event uploaded for counter23
11:03:39:633	Upload Task event uploaded for counter27
11:03:40:755	Upload Task event uploaded for counter28
11:03:41:882	Upload Task event uploaded for counter34
11:03:43:011	Upload Task event uploaded for counter41
11:03:44:134	Upload Task event uploaded for counter45
11:03:45:264	Upload Task event uploaded for counter47
11:03:46:393	Upload Task event uploaded for counter51
11:03:47:519	Upload Task event uploaded for counter54
11:03:48:646	Upload Task event uploaded for counter55
11:03:49:766	Upload Task event uploaded for counter56
11:03:50:889	Upload Task event uploaded for counter58
11:03:52:021	Upload Task event uploaded for counter59
11:03:53:226	Upload Task event uploaded for counter62
11:03:54:358	Upload Task event uploaded for counter84
11:03:55:496	Upload Task event uploaded for counter92
11:03:56:614	Upload Task event uploaded for counter93
11:03:57:747	Upload Task event uploaded for counter94
11:03:58:883	Upload Task event uploaded for counter95
11:04:00:001	Upload Task event uploaded for counter1
11:04:01:134	Upload Task event uploaded for counter2
11:04:02:264	Upload Task event uploaded for counter4
11:04:03:381	Upload Task event uploaded for counter15
11:04:04:509	Upload Task event uploaded for counter23
11:04:05:638	Upload Task event uploaded for counter27
11:04:06:757	Upload Task event uploaded for counter28
11:04:07:902	Upload Task event uploaded for counter34
11:04:09:045	Upload Task event uploaded for counter41
11:04:10:172	Upload Task event uploaded for counter45
11:04:11:316	Upload Task event uploaded for counter47
11:04:12:433	Upload Task event uploaded for counter51
11:04:13:550	Upload Task event uploaded for counter54
11:04:14:679	Upload Task event uploaded for counter55
11:04:15:811	Upload Task event uploaded for counter56
11:04:16:942	Upload Task event uploaded for counter58
11:04:18:070	Upload Task event uploaded for counter59
11:04:19:190	Upload Task event uploaded for counter62
11:04:20:306	Upload Task event uploaded for counter84
11:04:21:436	Upload Task event uploaded for counter92
11:04:22:585	Upload Task event uploaded for counter93
11:04:23:714	Upload Task event uploaded for counter94
11:04:24:898	Upload Task event uploaded for counter95
11:04:26:025	Upload Task event uploaded for counter1
11:04:27:158	Upload Task event uploaded for counter2
11:04:28:290	Upload Task event uploaded for counter4
11:04:29:409	Upload Task event uploaded for counter15
11:04:30:558	Upload Task event uploaded for counter23
11:04:31:684	Upload Task event uploaded for counter27
11:04:32:802	Upload Task event uploaded for counter28
11:04:33:940	Upload Task event uploaded for counter34
11:04:35:069	Upload Task event uploaded for counter36
11:04:36:187	Upload Task event uploaded for counter41
11:04:37:336	Upload Task event uploaded for counter44
11:04:38:463	Upload Task event uploaded for counter45
11:04:39:615	Upload Task event uploaded for counter47
11:04:40:762	Upload Task event uploaded for counter51
11:04:41:884	Upload Task event uploaded for counter54
11:04:43:103	Upload Task event uploaded for counter55
11:04:44:394	Upload Task event uploaded for counter56
11:04:45:865	Upload Task event uploaded for counter58
11:04:47:309	Upload Task event uploaded for counter59
11:04:48:516	Upload Task event uploaded for counter62
11:04:49:745	Upload Task event uploaded for counter79
11:04:51:032	Upload Task event uploaded for counter80
11:04:52:238	Upload Task event uploaded for counter84
11:04:53:554	Upload Task event uploaded for counter92
11:04:54:889	Upload Task event uploaded for counter93
11:04:56:053	Upload Task event uploaded for counter94
11:04:57:247	Upload Task event uploaded for counter95
11:04:58:379	Upload Task event uploaded for counter1
11:04:59:515	Upload Task event uploaded for counter2
11:05:00:637	Upload Task event uploaded for counter4
11:05:01:770	Upload Task event uploaded for counter15
11:05:02:908	Upload Task event uploaded for counter23
11:05:04:038	Upload Task event uploaded for counter27
11:05:05:172	Upload Task event uploaded for counter28
11:05:06:323	Upload Task event uploaded for counter34
11:05:07:449	Upload Task event uploaded for counter36
11:05:08:583	Upload Task event uploaded for counter41
11:05:09:710	Upload Task event uploaded for counter44
11:05:10:838	Upload Task event uploaded for counter45
11:05:11:993	Upload Task event uploaded for counter47
11:05:13:117	Upload Task event uploaded for counter51
11:05:14:239	Upload Task event uploaded for counter54
11:05:15:368	Upload Task event uploaded for counter55
11:05:16:504	Upload Task event uploaded for counter56
11:05:17:633	Upload Task event uploaded for counter58
11:05:18:759	Upload Task event uploaded for counter59
11:05:19:883	Upload Task event uploaded for counter62
11:05:21:016	Upload Task event uploaded for counter79
11:05:22:149	Upload Task event uploaded for counter80
11:05:23:268	Upload Task cancellation request
11:05:23:283	Upload Task completed
13:45:43:763	Upload Task starting
13:45:43:783	Data File: C:\Users\ratella\Source\Repos\SimulatorLight\bin\Debug\Data/aircraftdemo_input_v4.csv
13:45:44:833	Upload Task event uploaded for counter1
13:45:46:980	Upload Task event uploaded for counter2
13:45:48:111	Upload Task event uploaded for counter1
13:45:49:380	Upload Task event uploaded for counter2
13:45:50:542	Upload Task event uploaded for counter34
13:45:51:681	Upload Task event uploaded for counter1
13:45:52:811	Upload Task event uploaded for counter2
13:45:53:960	Upload Task event uploaded for counter34
13:45:55:178	Upload Task event uploaded for counter95
13:45:56:335	Upload Task event uploaded for counter1
13:45:57:502	Upload Task event uploaded for counter2
13:45:58:721	Upload Task event uploaded for counter4
13:45:59:906	Upload Task event uploaded for counter34
13:46:01:032	Upload Task event uploaded for counter51
13:46:02:167	Upload Task event uploaded for counter55
13:46:03:302	Upload Task event uploaded for counter95
13:46:04:462	Upload Task event uploaded for counter1
13:46:05:647	Upload Task event uploaded for counter2
13:46:06:777	Upload Task event uploaded for counter4
13:46:07:918	Upload Task event uploaded for counter34
13:46:09:055	Upload Task event uploaded for counter45
13:46:10:179	Upload Task event uploaded for counter51
13:46:11:305	Upload Task event uploaded for counter55
13:46:12:440	Upload Task event uploaded for counter93
13:46:13:571	Upload Task event uploaded for counter94
13:46:14:708	Upload Task event uploaded for counter95
13:46:15:860	Upload Task event uploaded for counter1
13:46:16:985	Upload Task event uploaded for counter2
13:46:18:107	Upload Task event uploaded for counter4
13:46:19:252	Upload Task event uploaded for counter34
13:46:20:415	Upload Task event uploaded for counter45
13:46:21:555	Upload Task event uploaded for counter51
13:46:22:756	Upload Task event uploaded for counter55
13:46:23:886	Upload Task event uploaded for counter93
13:46:25:015	Upload Task event uploaded for counter94
13:46:26:144	Upload Task event uploaded for counter95
13:46:27:269	Upload Task event uploaded for counter1
13:46:28:407	Upload Task event uploaded for counter2
13:46:29:540	Upload Task event uploaded for counter4
13:46:30:682	Upload Task event uploaded for counter34
13:46:31:838	Upload Task event uploaded for counter45
13:46:32:989	Upload Task event uploaded for counter51
13:46:34:114	Upload Task event uploaded for counter55
13:46:35:251	Upload Task event uploaded for counter93
13:46:36:382	Upload Task event uploaded for counter94
13:46:37:517	Upload Task event uploaded for counter95
13:46:38:662	Upload Task event uploaded for counter1
13:46:39:795	Upload Task event uploaded for counter2
13:46:40:916	Upload Task event uploaded for counter4
13:46:42:142	Upload Task event uploaded for counter23
13:46:43:327	Upload Task event uploaded for counter34
13:46:44:473	Upload Task event uploaded for counter41
13:46:45:609	Upload Task event uploaded for counter45
13:46:46:742	Upload Task event uploaded for counter51
13:46:47:871	Upload Task event uploaded for counter55
13:46:48:997	Upload Task event uploaded for counter62
13:46:50:213	Upload Task event uploaded for counter93
13:46:51:356	Upload Task event uploaded for counter94
13:46:52:490	Upload Task event uploaded for counter95
13:46:53:626	Upload Task event uploaded for counter1
13:46:54:761	Upload Task event uploaded for counter2
13:46:55:890	Upload Task event uploaded for counter4
13:46:57:013	Upload Task event uploaded for counter23
13:46:58:149	Upload Task event uploaded for counter34
13:46:59:295	Upload Task event uploaded for counter41
13:47:00:480	Upload Task event uploaded for counter45
13:47:01:647	Upload Task event uploaded for counter51
13:47:02:774	Upload Task event uploaded for counter55
13:47:03:900	Upload Task event uploaded for counter62
13:47:05:058	Upload Task event uploaded for counter79
13:47:06:206	Upload Task event uploaded for counter93
13:47:07:336	Upload Task event uploaded for counter94
13:47:08:476	Upload Task event uploaded for counter95
13:47:09:634	Upload Task event uploaded for counter1
13:47:10:836	Upload Task event uploaded for counter2
13:47:12:023	Upload Task event uploaded for counter4
13:47:13:154	Upload Task event uploaded for counter23
13:47:14:305	Upload Task event uploaded for counter34
13:47:15:463	Upload Task event uploaded for counter41
13:47:16:630	Upload Task event uploaded for counter45
13:47:17:778	Upload Task event uploaded for counter51
13:47:18:914	Upload Task event uploaded for counter55
13:47:20:049	Upload Task event uploaded for counter62
13:47:21:208	Upload Task event uploaded for counter79
13:47:22:356	Upload Task event uploaded for counter84
13:47:23:519	Upload Task event uploaded for counter93
13:47:24:660	Upload Task event uploaded for counter94
13:47:25:797	Upload Task event uploaded for counter95
13:47:26:956	Upload Task event uploaded for counter1
13:47:28:105	Upload Task event uploaded for counter2
13:47:29:244	Upload Task event uploaded for counter4
13:47:30:508	Upload Task event uploaded for counter23
13:47:31:658	Upload Task event uploaded for counter34
13:47:32:806	Upload Task event uploaded for counter41
13:47:33:935	Upload Task event uploaded for counter45
13:47:35:070	Upload Task event uploaded for counter51
13:47:36:207	Upload Task event uploaded for counter55
13:47:37:342	Upload Task event uploaded for counter62
13:47:38:520	Upload Task event uploaded for counter79
13:47:39:663	Upload Task event uploaded for counter84
13:47:40:807	Upload Task event uploaded for counter93
13:47:41:956	Upload Task event uploaded for counter94
13:47:43:100	Upload Task event uploaded for counter95
13:47:44:361	Upload Task event uploaded for counter1
13:47:45:495	Upload Task event uploaded for counter2
13:47:46:630	Upload Task event uploaded for counter4
13:47:47:773	Upload Task event uploaded for counter23
13:47:48:896	Upload Task event uploaded for counter34
13:47:50:031	Upload Task event uploaded for counter41
13:47:51:164	Upload Task event uploaded for counter45
13:47:52:300	Upload Task event uploaded for counter47
13:47:53:433	Upload Task event uploaded for counter51
13:47:54:568	Upload Task event uploaded for counter55
13:47:55:695	Upload Task event uploaded for counter59
13:47:56:816	Upload Task event uploaded for counter62
13:47:57:949	Upload Task event uploaded for counter79
13:47:59:082	Upload Task event uploaded for counter84
13:48:00:217	Upload Task event uploaded for counter93
13:48:01:372	Upload Task event uploaded for counter94
13:48:02:503	Upload Task event uploaded for counter95
13:48:03:641	Upload Task event uploaded for counter1
13:48:04:771	Upload Task event uploaded for counter2
13:48:05:891	Upload Task event uploaded for counter4
13:48:07:033	Upload Task event uploaded for counter23
13:48:08:176	Upload Task event uploaded for counter34
13:48:09:308	Upload Task event uploaded for counter41
13:48:10:463	Upload Task event uploaded for counter45
13:48:11:601	Upload Task event uploaded for counter47
13:48:12:722	Upload Task event uploaded for counter51
13:48:13:864	Upload Task event uploaded for counter55
13:48:15:005	Upload Task event uploaded for counter56
13:48:16:168	Upload Task event uploaded for counter59
13:48:17:301	Upload Task event uploaded for counter62
13:48:18:429	Upload Task event uploaded for counter79
13:48:19:554	Upload Task event uploaded for counter84
13:48:20:693	Upload Task event uploaded for counter93
13:48:21:833	Upload Task event uploaded for counter94
13:48:22:968	Upload Task event uploaded for counter95
13:48:26:854	Upload Task event uploaded for counter1
13:48:27:990	Upload Task event uploaded for counter2
13:48:29:122	Upload Task event uploaded for counter23
13:48:30:246	Upload Task event uploaded for counter34
13:48:31:369	Upload Task event uploaded for counter41
13:48:32:507	Upload Task event uploaded for counter45
13:48:33:656	Upload Task event uploaded for counter47
13:48:34:795	Upload Task event uploaded for counter51
13:48:35:939	Upload Task event uploaded for counter55
13:48:37:073	Upload Task event uploaded for counter56
13:48:38:195	Upload Task event uploaded for counter59
13:48:39:334	Upload Task event uploaded for counter62
13:48:40:474	Upload Task event uploaded for counter79
13:48:41:612	Upload Task event uploaded for counter84
13:48:42:753	Upload Task event uploaded for counter93
13:48:43:904	Upload Task event uploaded for counter94
13:48:45:047	Upload Task event uploaded for counter95
13:48:46:186	Upload Task event uploaded for counter1
13:48:47:316	Upload Task event uploaded for counter2
13:48:48:454	Upload Task event uploaded for counter4
13:48:49:588	Upload Task event uploaded for counter23
13:48:50:712	Upload Task event uploaded for counter34
13:48:51:847	Upload Task event uploaded for counter41
13:48:52:986	Upload Task event uploaded for counter45
13:48:54:108	Upload Task event uploaded for counter47
13:48:55:245	Upload Task event uploaded for counter51
13:48:56:379	Upload Task event uploaded for counter55
13:48:57:513	Upload Task event uploaded for counter56
13:48:58:650	Upload Task event uploaded for counter59
13:48:59:776	Upload Task event uploaded for counter62
13:49:00:907	Upload Task event uploaded for counter79
13:49:02:043	Upload Task event uploaded for counter84
13:49:03:195	Upload Task event uploaded for counter93
13:49:04:332	Upload Task event uploaded for counter94
13:49:05:468	Upload Task event uploaded for counter95
13:49:06:593	Upload Task event uploaded for counter1
13:49:07:712	Upload Task event uploaded for counter2
13:49:08:850	Upload Task event uploaded for counter4
13:49:09:983	Upload Task event uploaded for counter15
13:49:11:125	Upload Task event uploaded for counter23
13:49:12:294	Upload Task event uploaded for counter34
13:49:13:420	Upload Task event uploaded for counter41
13:49:14:557	Upload Task event uploaded for counter45
13:49:15:701	Upload Task event uploaded for counter47
13:49:16:837	Upload Task event uploaded for counter51
13:49:18:003	Upload Task event uploaded for counter55
13:49:19:168	Upload Task event uploaded for counter56
13:49:20:325	Upload Task event uploaded for counter58
13:49:21:467	Upload Task event uploaded for counter59
13:49:22:597	Upload Task event uploaded for counter62
13:49:23:727	Upload Task event uploaded for counter84
13:49:24:857	Upload Task event uploaded for counter92
13:49:25:989	Upload Task event uploaded for counter93
13:49:27:162	Upload Task event uploaded for counter94
13:49:28:304	Upload Task event uploaded for counter95
13:49:29:446	Upload Task event uploaded for counter1
13:49:30:595	Upload Task event uploaded for counter2
13:49:31:726	Upload Task event uploaded for counter4
13:49:32:890	Upload Task event uploaded for counter15
13:49:34:065	Upload Task event uploaded for counter23
13:49:35:204	Upload Task event uploaded for counter34
13:49:36:353	Upload Task event uploaded for counter41
13:49:37:492	Upload Task event uploaded for counter45
13:49:38:625	Upload Task event uploaded for counter47
13:49:39:752	Upload Task event uploaded for counter51
13:49:40:883	Upload Task event uploaded for counter54
13:49:42:020	Upload Task event uploaded for counter55
13:49:43:141	Upload Task event uploaded for counter56
13:49:44:277	Upload Task event uploaded for counter58
13:49:45:408	Upload Task event uploaded for counter59
13:49:46:529	Upload Task event uploaded for counter62
13:49:48:052	Upload Task event uploaded for counter84
13:49:49:213	Upload Task event uploaded for counter92
13:49:50:345	Upload Task event uploaded for counter93
13:49:51:484	Upload Task event uploaded for counter94
13:49:52:604	Upload Task event uploaded for counter95
13:49:53:735	Upload Task event uploaded for counter1
13:49:54:880	Upload Task event uploaded for counter2
13:49:56:011	Upload Task event uploaded for counter4
13:49:57:144	Upload Task event uploaded for counter15
13:49:58:312	Upload Task event uploaded for counter23
13:49:59:450	Upload Task event uploaded for counter27
13:50:00:586	Upload Task event uploaded for counter34
13:50:01:720	Upload Task event uploaded for counter41
13:50:02:840	Upload Task event uploaded for counter45
13:50:03:977	Upload Task event uploaded for counter47
13:50:05:108	Upload Task event uploaded for counter51
13:50:06:233	Upload Task event uploaded for counter54
13:50:07:373	Upload Task event uploaded for counter55
13:50:08:536	Upload Task event uploaded for counter56
13:50:09:877	Upload Task event uploaded for counter58
13:50:11:157	Upload Task event uploaded for counter59
13:50:12:545	Upload Task event uploaded for counter62
13:50:13:862	Upload Task event uploaded for counter84
13:50:15:083	Upload Task event uploaded for counter92
13:50:16:323	Upload Task event uploaded for counter93
13:50:17:610	Upload Task event uploaded for counter94
13:50:18:814	Upload Task event uploaded for counter95
13:50:20:524	Upload Task event uploaded for counter1
13:50:21:853	Upload Task event uploaded for counter2
13:50:22:994	Upload Task event uploaded for counter4
13:50:24:126	Upload Task event uploaded for counter15
13:50:25:248	Upload Task event uploaded for counter23
13:50:26:385	Upload Task event uploaded for counter27
13:50:27:523	Upload Task event uploaded for counter28
13:50:28:654	Upload Task event uploaded for counter34
13:50:29:797	Upload Task event uploaded for counter41
13:50:30:919	Upload Task event uploaded for counter45
13:50:32:062	Upload Task event uploaded for counter47
13:50:33:225	Upload Task event uploaded for counter51
13:50:34:351	Upload Task event uploaded for counter54
13:50:35:490	Upload Task event uploaded for counter55
13:50:36:674	Upload Task event uploaded for counter56
13:50:37:804	Upload Task event uploaded for counter58
13:50:38:951	Upload Task event uploaded for counter59
13:50:40:106	Upload Task event uploaded for counter62
13:50:41:226	Upload Task event uploaded for counter84
13:50:42:358	Upload Task event uploaded for counter92
13:50:43:514	Upload Task event uploaded for counter93
13:50:44:647	Upload Task event uploaded for counter94
13:50:45:784	Upload Task event uploaded for counter95
13:50:46:913	Upload Task event uploaded for counter1
13:50:48:125	Upload Task event uploaded for counter2
13:50:49:258	Upload Task event uploaded for counter4
13:50:50:421	Upload Task event uploaded for counter15
13:50:51:556	Upload Task event uploaded for counter23
13:50:52:713	Upload Task event uploaded for counter27
13:50:53:921	Upload Task event uploaded for counter28
13:50:55:077	Upload Task event uploaded for counter34
13:50:56:259	Upload Task event uploaded for counter41
