14:18:11:557	Application Starting
14:23:34:397	Upload Task event uploaded for counter11/8/2018 0:34
14:23:35:868	Upload Task event uploaded for counter11/8/2018 0:35
14:23:37:147	Upload Task event uploaded for counter11/8/2018 0:36
14:23:38:393	Upload Task event uploaded for counter11/8/2018 0:37
14:23:39:797	Upload Task event uploaded for counter11/8/2018 0:38
14:23:41:236	Upload Task event uploaded for counter11/8/2018 0:39
14:23:42:596	Upload Task event uploaded for counter11/8/2018 0:40
14:23:44:144	Upload Task event uploaded for counter11/8/2018 0:41
14:23:45:402	Upload Task event uploaded for counter11/8/2018 0:42
14:23:46:681	Upload Task event uploaded for counter11/8/2018 0:43
14:23:48:125	Upload Task event uploaded for counter11/8/2018 0:44
14:23:49:448	Upload Task event uploaded for counter11/8/2018 0:45
14:23:50:745	Upload Task event uploaded for counter11/8/2018 0:46
14:23:52:150	Upload Task event uploaded for counter11/8/2018 0:47
14:23:53:439	Upload Task event uploaded for counter11/8/2018 0:48
14:23:54:793	Upload Task event uploaded for counter11/8/2018 0:49
14:23:56:203	Upload Task event uploaded for counter11/8/2018 0:50
14:23:57:524	Upload Task event uploaded for counter11/8/2018 0:51
14:23:58:881	Upload Task event uploaded for counter11/8/2018 0:52
14:24:00:314	Upload Task event uploaded for counter11/8/2018 0:53
14:24:01:704	Upload Task event uploaded for counter11/8/2018 0:54
14:24:03:089	Upload Task event uploaded for counter11/8/2018 0:55
14:24:04:513	Upload Task event uploaded for counter11/8/2018 0:56
14:24:06:222	Upload Task event uploaded for counter11/8/2018 0:57
14:24:07:706	Upload Task event uploaded for counter11/8/2018 0:58
14:24:09:048	Upload Task event uploaded for counter11/8/2018 0:59
14:24:11:381	Upload Task event uploaded for counter11/8/2018 0:00
14:24:12:804	Upload Task event uploaded for counter11/8/2018 0:01
14:24:14:405	Upload Task event uploaded for counter11/8/2018 0:02
14:24:15:741	Upload Task event uploaded for counter11/8/2018 0:03
14:24:17:005	Upload Task event uploaded for counter11/8/2018 0:04
14:24:18:311	Upload Task event uploaded for counter11/8/2018 0:05
14:24:19:673	Upload Task event uploaded for counter11/8/2018 0:06
14:24:20:948	Upload Task event uploaded for counter11/8/2018 0:07
14:24:22:387	Upload Task event uploaded for counter11/8/2018 0:08
14:24:23:733	Upload Task event uploaded for counter11/8/2018 0:09
14:24:25:032	Upload Task event uploaded for counter11/8/2018 0:10
14:24:26:345	Upload Task event uploaded for counter11/8/2018 0:11
14:24:27:887	Upload Task event uploaded for counter11/8/2018 0:12
14:24:29:268	Upload Task event uploaded for counter11/8/2018 0:13
14:24:31:804	Upload Task event uploaded for counter11/8/2018 0:14
14:24:33:119	Upload Task event uploaded for counter11/8/2018 0:15
14:24:34:452	Upload Task event uploaded for counter11/8/2018 0:16
14:24:35:924	Upload Task event uploaded for counter11/8/2018 0:17
14:24:37:335	Upload Task event uploaded for counter11/8/2018 0:18
14:24:38:671	Upload Task event uploaded for counter11/8/2018 0:19
14:24:39:950	Upload Task event uploaded for counter11/8/2018 0:20
14:24:41:462	Upload Task event uploaded for counter11/8/2018 0:21
14:24:42:984	Upload Task event uploaded for counter11/8/2018 0:22
14:24:44:356	Upload Task event uploaded for counter11/8/2018 0:23
14:24:45:619	Upload Task event uploaded for counter11/8/2018 0:24
14:24:46:961	Upload Task event uploaded for counter11/8/2018 0:25
14:24:48:228	Upload Task event uploaded for counter11/8/2018 0:26
14:24:49:585	Upload Task event uploaded for counter11/8/2018 0:27
14:24:51:350	Upload Task event uploaded for counter11/8/2018 0:28
14:24:52:755	Upload Task event uploaded for counter11/8/2018 0:29
14:24:54:039	Upload Task event uploaded for counter11/8/2018 0:30
14:24:55:540	Upload Task event uploaded for counter11/8/2018 0:31
14:24:56:986	Upload Task event uploaded for counter11/8/2018 0:32
14:24:58:542	Upload Task event uploaded for counter11/8/2018 0:33
14:24:59:904	Upload Task event uploaded for counter11/8/2018 0:34
14:25:01:383	Upload Task event uploaded for counter11/8/2018 0:35
14:25:02:733	Upload Task event uploaded for counter11/8/2018 0:36
14:25:04:210	Upload Task event uploaded for counter11/8/2018 0:37
14:25:05:707	Upload Task event uploaded for counter11/8/2018 0:38
14:25:07:204	Upload Task event uploaded for counter11/8/2018 0:39
14:25:08:735	Upload Task event uploaded for counter11/8/2018 0:40
14:25:10:057	Upload Task event uploaded for counter11/8/2018 0:41
14:25:11:491	Upload Task event uploaded for counter11/8/2018 0:42
14:25:12:941	Upload Task event uploaded for counter11/8/2018 0:43
14:25:14:424	Upload Task event uploaded for counter11/8/2018 0:44
14:25:15:750	Upload Task event uploaded for counter11/8/2018 0:45
14:25:17:045	Upload Task event uploaded for counter11/8/2018 0:46
14:25:18:467	Upload Task event uploaded for counter11/8/2018 0:47
14:25:19:965	Upload Task event uploaded for counter11/8/2018 0:48
14:25:21:401	Upload Task event uploaded for counter11/8/2018 0:49
14:25:22:794	Upload Task event uploaded for counter11/8/2018 0:50
14:25:24:449	Upload Task event uploaded for counter11/8/2018 0:51
14:25:26:115	Upload Task event uploaded for counter11/8/2018 0:52
14:25:27:825	Upload Task event uploaded for counter11/8/2018 0:53
14:25:29:380	Upload Task event uploaded for counter11/8/2018 0:54
14:25:30:792	Upload Task event uploaded for counter11/8/2018 0:55
14:25:32:207	Upload Task event uploaded for counter11/8/2018 0:56
14:25:33:601	Upload Task event uploaded for counter11/8/2018 0:57
14:25:35:211	Upload Task event uploaded for counter11/8/2018 0:58
14:25:36:761	Upload Task event uploaded for counter11/8/2018 0:59
14:25:39:075	Upload Task event uploaded for counter11/8/2018 0:00
14:25:40:405	Upload Task event uploaded for counter11/8/2018 0:01
14:25:41:736	Upload Task event uploaded for counter11/8/2018 0:02
14:25:43:313	Upload Task event uploaded for counter11/8/2018 0:03
14:25:44:678	Upload Task event uploaded for counter11/8/2018 0:04
14:25:46:082	Upload Task event uploaded for counter11/8/2018 0:05
14:25:47:388	Upload Task event uploaded for counter11/8/2018 0:06
14:25:48:751	Upload Task event uploaded for counter11/8/2018 0:07
14:25:50:665	Upload Task event uploaded for counter11/8/2018 0:08
14:25:52:037	Upload Task event uploaded for counter11/8/2018 0:09
14:25:53:850	Upload Task event uploaded for counter11/8/2018 0:10
14:25:55:264	Upload Task event uploaded for counter11/8/2018 0:11
14:25:56:642	Upload Task event uploaded for counter11/8/2018 0:12
14:25:58:017	Upload Task event uploaded for counter11/8/2018 0:13
14:25:59:355	Upload Task event uploaded for counter11/8/2018 0:14
14:26:00:712	Upload Task event uploaded for counter11/8/2018 0:15
14:26:02:302	Upload Task event uploaded for counter11/8/2018 0:16
14:26:03:750	Upload Task event uploaded for counter11/8/2018 0:17
14:26:05:148	Upload Task event uploaded for counter11/8/2018 0:18
14:26:06:575	Upload Task event uploaded for counter11/8/2018 0:19
14:26:08:164	Upload Task event uploaded for counter11/8/2018 0:20
14:26:09:751	Upload Task event uploaded for counter11/8/2018 0:21
14:26:11:159	Upload Task event uploaded for counter11/8/2018 0:22
14:26:12:457	Upload Task event uploaded for counter11/8/2018 0:23
14:26:13:866	Upload Task event uploaded for counter11/8/2018 0:24
14:26:15:682	Upload Task event uploaded for counter11/8/2018 0:25
14:26:17:104	Upload Task event uploaded for counter11/8/2018 0:26
14:26:18:815	Upload Task event uploaded for counter11/8/2018 0:27
14:26:20:210	Upload Task event uploaded for counter11/8/2018 0:28
14:26:21:536	Upload Task event uploaded for counter11/8/2018 0:29
14:26:23:225	Upload Task event uploaded for counter11/8/2018 0:30
14:26:24:687	Upload Task event uploaded for counter11/8/2018 0:31
14:26:26:077	Upload Task event uploaded for counter11/8/2018 0:32
14:26:27:707	Upload Task event uploaded for counter11/8/2018 0:33
14:26:29:045	Upload Task event uploaded for counter11/8/2018 0:34
14:26:30:646	Upload Task event uploaded for counter11/8/2018 0:35
14:26:32:121	Upload Task event uploaded for counter11/8/2018 0:36
14:26:33:700	Upload Task event uploaded for counter11/8/2018 0:37
14:26:35:145	Upload Task event uploaded for counter11/8/2018 0:38
14:26:36:605	Upload Task event uploaded for counter11/8/2018 0:39
14:26:38:196	Upload Task event uploaded for counter11/8/2018 0:40
14:26:39:821	Upload Task event uploaded for counter11/8/2018 0:41
14:26:41:453	Upload Task event uploaded for counter11/8/2018 0:42
14:26:42:882	Upload Task event uploaded for counter11/8/2018 0:43
14:26:44:230	Upload Task event uploaded for counter11/8/2018 0:44
14:26:45:788	Upload Task event uploaded for counter11/8/2018 0:45
14:26:47:640	Upload Task event uploaded for counter11/8/2018 0:46
14:26:49:207	Upload Task event uploaded for counter11/8/2018 0:47
14:26:50:792	Upload Task event uploaded for counter11/8/2018 0:48
14:26:52:179	Upload Task event uploaded for counter11/8/2018 0:49
14:26:53:775	Upload Task event uploaded for counter11/8/2018 0:50
14:26:55:714	Upload Task event uploaded for counter11/8/2018 0:51
14:26:57:111	Upload Task event uploaded for counter11/8/2018 0:52
14:26:58:458	Upload Task event uploaded for counter11/8/2018 0:53
14:26:59:914	Upload Task event uploaded for counter11/8/2018 0:54
14:27:01:553	Upload Task event uploaded for counter11/8/2018 0:55
14:27:03:128	Upload Task event uploaded for counter11/8/2018 0:56
14:27:04:762	Upload Task event uploaded for counter11/8/2018 0:57
14:27:06:102	Upload Task event uploaded for counter11/8/2018 0:58
14:27:07:522	Upload Task event uploaded for counter11/8/2018 0:59
14:27:10:122	Upload Task event uploaded for counter11/8/2018 0:00
14:27:12:745	Upload Task event uploaded for counter11/8/2018 0:01
14:27:14:165	Upload Task event uploaded for counter11/8/2018 0:02
14:27:15:805	Upload Task event uploaded for counter11/8/2018 0:03
14:27:17:441	Upload Task event uploaded for counter11/8/2018 0:04
14:27:19:229	Upload Task event uploaded for counter11/8/2018 0:05
14:27:20:740	Upload Task event uploaded for counter11/8/2018 0:06
14:27:22:279	Upload Task event uploaded for counter11/8/2018 0:07
14:27:23:768	Upload Task event uploaded for counter11/8/2018 0:08
14:27:25:412	Upload Task event uploaded for counter11/8/2018 0:09
14:27:27:021	Upload Task event uploaded for counter11/8/2018 0:10
14:27:28:414	Upload Task event uploaded for counter11/8/2018 0:11
14:27:29:815	Upload Task event uploaded for counter11/8/2018 0:12
14:27:31:150	Upload Task event uploaded for counter11/8/2018 0:13
14:27:32:717	Upload Task event uploaded for counter11/8/2018 0:14
14:27:34:103	Upload Task event uploaded for counter11/8/2018 0:15
14:27:35:888	Upload Task event uploaded for counter11/8/2018 0:16
14:27:37:299	Upload Task event uploaded for counter11/8/2018 0:17
14:27:38:633	Upload Task event uploaded for counter11/8/2018 0:18
14:27:40:325	Upload Task event uploaded for counter11/8/2018 0:19
14:27:41:790	Upload Task event uploaded for counter11/8/2018 0:20
14:27:43:431	Upload Task event uploaded for counter11/8/2018 0:21
14:27:44:994	Upload Task event uploaded for counter11/8/2018 0:22
14:27:46:382	Upload Task event uploaded for counter11/8/2018 0:23
14:27:47:828	Upload Task event uploaded for counter11/8/2018 0:24
14:27:49:340	Upload Task event uploaded for counter11/8/2018 0:25
14:27:50:949	Upload Task event uploaded for counter11/8/2018 0:26
14:27:52:317	Upload Task event uploaded for counter11/8/2018 0:27
14:27:53:723	Upload Task event uploaded for counter11/8/2018 0:28
14:27:55:432	Upload Task event uploaded for counter11/8/2018 0:29
14:27:57:154	Upload Task event uploaded for counter11/8/2018 0:30
14:27:58:710	Upload Task event uploaded for counter11/8/2018 0:31
14:28:00:193	Upload Task event uploaded for counter11/8/2018 0:32
14:28:01:707	Upload Task event uploaded for counter11/8/2018 0:33
14:28:03:244	Upload Task event uploaded for counter11/8/2018 0:34
14:28:04:819	Upload Task event uploaded for counter11/8/2018 0:35
14:28:06:299	Upload Task event uploaded for counter11/8/2018 0:36
14:28:07:707	Upload Task event uploaded for counter11/8/2018 0:37
14:28:09:070	Upload Task event uploaded for counter11/8/2018 0:38
14:28:10:466	Upload Task event uploaded for counter11/8/2018 0:39
14:28:11:991	Upload Task event uploaded for counter11/8/2018 0:40
14:28:13:814	Upload Task event uploaded for counter11/8/2018 0:41
14:28:15:234	Upload Task event uploaded for counter11/8/2018 0:42
14:28:16:719	Upload Task event uploaded for counter11/8/2018 0:43
14:28:18:098	Upload Task event uploaded for counter11/8/2018 0:44
14:28:19:535	Upload Task event uploaded for counter11/8/2018 0:45
14:28:20:930	Upload Task event uploaded for counter11/8/2018 0:46
14:28:22:551	Upload Task event uploaded for counter11/8/2018 0:47
14:28:23:935	Upload Task event uploaded for counter11/8/2018 0:48
14:28:25:368	Upload Task event uploaded for counter11/8/2018 0:49
14:28:27:007	Upload Task event uploaded for counter11/8/2018 0:50
14:28:28:820	Upload Task event uploaded for counter11/8/2018 0:51
14:28:30:685	Upload Task event uploaded for counter11/8/2018 0:52
14:28:32:276	Upload Task event uploaded for counter11/8/2018 0:53
14:28:33:728	Upload Task event uploaded for counter11/8/2018 0:54
14:28:35:228	Upload Task event uploaded for counter11/8/2018 0:55
14:28:36:687	Upload Task event uploaded for counter11/8/2018 0:56
14:28:38:281	Upload Task event uploaded for counter11/8/2018 0:57
14:28:39:708	Upload Task event uploaded for counter11/8/2018 0:58
14:28:41:082	Upload Task event uploaded for counter11/8/2018 0:59
14:28:43:533	Upload Task event uploaded for counter11/8/2018 0:00
14:28:45:153	Upload Task event uploaded for counter11/8/2018 0:01
14:28:46:678	Upload Task event uploaded for counter11/8/2018 0:02
14:28:48:116	Upload Task event uploaded for counter11/8/2018 0:03
14:28:49:427	Upload Task event uploaded for counter11/8/2018 0:04
14:28:50:890	Upload Task event uploaded for counter11/8/2018 0:05
14:28:52:346	Upload Task event uploaded for counter11/8/2018 0:06
14:28:53:775	Upload Task event uploaded for counter11/8/2018 0:07
14:28:55:670	Upload Task event uploaded for counter11/8/2018 0:08
14:28:57:152	Upload Task event uploaded for counter11/8/2018 0:09
14:28:58:549	Upload Task event uploaded for counter11/8/2018 0:10
14:29:00:218	Upload Task event uploaded for counter11/8/2018 0:11
14:29:01:691	Upload Task event uploaded for counter11/8/2018 0:12
14:29:03:154	Upload Task event uploaded for counter11/8/2018 0:13
14:29:04:581	Upload Task event uploaded for counter11/8/2018 0:14
14:29:06:032	Upload Task event uploaded for counter11/8/2018 0:15
14:29:07:459	Upload Task event uploaded for counter11/8/2018 0:16
14:29:09:124	Upload Task event uploaded for counter11/8/2018 0:17
14:29:10:818	Upload Task event uploaded for counter11/8/2018 0:18
14:29:12:286	Upload Task event uploaded for counter11/8/2018 0:19
14:29:13:751	Upload Task event uploaded for counter11/8/2018 0:20
14:29:15:239	Upload Task event uploaded for counter11/8/2018 0:21
14:29:16:656	Upload Task event uploaded for counter11/8/2018 0:22
14:29:18:509	Upload Task event uploaded for counter11/8/2018 0:23
14:29:20:370	Upload Task event uploaded for counter11/8/2018 0:24
14:29:21:806	Upload Task event uploaded for counter11/8/2018 0:25
14:29:23:218	Upload Task event uploaded for counter11/8/2018 0:26
14:29:24:558	Upload Task event uploaded for counter11/8/2018 0:27
14:29:26:181	Upload Task event uploaded for counter11/8/2018 0:28
14:29:27:752	Upload Task event uploaded for counter11/8/2018 0:29
14:29:29:242	Upload Task event uploaded for counter11/8/2018 0:30
14:29:30:708	Upload Task event uploaded for counter11/8/2018 0:31
14:29:32:094	Upload Task event uploaded for counter11/8/2018 0:32
14:29:33:825	Upload Task event uploaded for counter11/8/2018 0:33
14:29:35:829	Upload Task event uploaded for counter11/8/2018 0:34
14:29:37:666	Upload Task event uploaded for counter11/8/2018 0:35
14:29:39:262	Upload Task event uploaded for counter11/8/2018 0:36
14:29:40:626	Upload Task event uploaded for counter11/8/2018 0:37
14:29:42:262	Upload Task event uploaded for counter11/8/2018 0:38
14:29:44:075	Upload Task event uploaded for counter11/8/2018 0:39
14:29:45:691	Upload Task event uploaded for counter11/8/2018 0:40
14:29:47:129	Upload Task event uploaded for counter11/8/2018 0:41
14:29:48:552	Upload Task event uploaded for counter11/8/2018 0:42
14:29:50:424	Upload Task event uploaded for counter11/8/2018 0:43
14:29:52:059	Upload Task event uploaded for counter11/8/2018 0:44
14:29:53:591	Upload Task event uploaded for counter11/8/2018 0:45
14:29:55:180	Upload Task event uploaded for counter11/8/2018 0:46
14:29:57:170	Upload Task event uploaded for counter11/8/2018 0:47
14:29:58:764	Upload Task event uploaded for counter11/8/2018 0:48
14:30:00:618	Upload Task event uploaded for counter11/8/2018 0:49
14:30:02:032	Upload Task event uploaded for counter11/8/2018 0:50
14:30:03:509	Upload Task event uploaded for counter11/8/2018 0:51
14:30:05:170	Upload Task event uploaded for counter11/8/2018 0:52
14:30:06:839	Upload Task event uploaded for counter11/8/2018 0:53
14:30:08:675	Upload Task event uploaded for counter11/8/2018 0:54
14:30:10:334	Upload Task event uploaded for counter11/8/2018 0:55
14:30:11:794	Upload Task event uploaded for counter11/8/2018 0:56
14:30:13:439	Upload Task event uploaded for counter11/8/2018 0:57
14:30:15:259	Upload Task event uploaded for counter11/8/2018 0:58
14:30:16:978	Upload Task event uploaded for counter11/8/2018 0:59
14:30:19:445	Upload Task event uploaded for counter11/8/2018 0:00
14:30:20:964	Upload Task event uploaded for counter11/8/2018 0:01
14:30:22:420	Upload Task event uploaded for counter11/8/2018 0:02
14:30:24:273	Upload Task event uploaded for counter11/8/2018 0:03
14:30:25:823	Upload Task event uploaded for counter11/8/2018 0:04
14:30:27:399	Upload Task event uploaded for counter11/8/2018 0:05
14:30:28:853	Upload Task event uploaded for counter11/8/2018 0:06
14:30:30:644	Upload Task event uploaded for counter11/8/2018 0:07
14:30:32:971	Upload Task event uploaded for counter11/8/2018 0:08
14:30:35:379	Upload Task event uploaded for counter11/8/2018 0:09
14:30:37:264	Upload Task event uploaded for counter11/8/2018 0:10
14:30:38:762	Upload Task event uploaded for counter11/8/2018 0:11
14:30:40:355	Upload Task event uploaded for counter11/8/2018 0:12
14:30:42:135	Upload Task event uploaded for counter11/8/2018 0:13
14:30:43:766	Upload Task event uploaded for counter11/8/2018 0:14
14:30:45:627	Upload Task event uploaded for counter11/8/2018 0:15
14:30:47:089	Upload Task event uploaded for counter11/8/2018 0:16
14:30:48:674	Upload Task event uploaded for counter11/8/2018 0:17
14:30:50:461	Upload Task event uploaded for counter11/8/2018 0:18
14:30:51:995	Upload Task event uploaded for counter11/8/2018 0:19
14:30:53:578	Upload Task event uploaded for counter11/8/2018 0:20
14:30:55:270	Upload Task event uploaded for counter11/8/2018 0:21
14:30:57:104	Upload Task event uploaded for counter11/8/2018 0:22
14:30:58:904	Upload Task event uploaded for counter11/8/2018 0:23
14:31:00:793	Upload Task event uploaded for counter11/8/2018 0:24
14:31:02:346	Upload Task event uploaded for counter11/8/2018 0:25
14:31:03:911	Upload Task event uploaded for counter11/8/2018 0:26
14:31:05:558	Upload Task event uploaded for counter11/8/2018 0:27
14:31:07:046	Upload Task event uploaded for counter11/8/2018 0:28
14:31:08:604	Upload Task event uploaded for counter11/8/2018 0:29
14:31:10:135	Upload Task event uploaded for counter11/8/2018 0:30
14:31:11:595	Upload Task event uploaded for counter11/8/2018 0:31
14:31:13:340	Upload Task event uploaded for counter11/8/2018 0:32
14:31:14:740	Upload Task event uploaded for counter11/8/2018 0:33
14:31:16:220	Upload Task event uploaded for counter11/8/2018 0:34
14:31:17:715	Upload Task event uploaded for counter11/8/2018 0:35
14:31:19:169	Upload Task event uploaded for counter11/8/2018 0:36
14:31:21:469	Upload Task event uploaded for counter11/8/2018 0:37
14:31:23:024	Upload Task event uploaded for counter11/8/2018 0:38
14:31:24:521	Upload Task event uploaded for counter11/8/2018 0:39
14:31:26:226	Upload Task event uploaded for counter11/8/2018 0:40
14:31:28:164	Upload Task event uploaded for counter11/8/2018 0:41
14:31:31:533	Upload Task event uploaded for counter11/8/2018 0:42
14:31:33:069	Upload Task event uploaded for counter11/8/2018 0:43
14:31:34:688	Upload Task event uploaded for counter11/8/2018 0:44
14:31:36:058	Upload Task event uploaded for counter11/8/2018 0:45
14:31:37:690	Upload Task event uploaded for counter11/8/2018 0:46
14:31:39:084	Upload Task event uploaded for counter11/8/2018 0:47
14:31:40:563	Upload Task event uploaded for counter11/8/2018 0:48
14:31:42:143	Upload Task event uploaded for counter11/8/2018 0:49
14:31:43:638	Upload Task event uploaded for counter11/8/2018 0:50
14:31:45:426	Upload Task event uploaded for counter11/8/2018 0:51
14:31:47:015	Upload Task event uploaded for counter11/8/2018 0:52
14:31:48:502	Upload Task event uploaded for counter11/8/2018 0:53
14:31:50:381	Upload Task event uploaded for counter11/8/2018 0:54
14:31:51:849	Upload Task event uploaded for counter11/8/2018 0:55
14:31:53:460	Upload Task event uploaded for counter11/8/2018 0:56
14:31:54:937	Upload Task event uploaded for counter11/8/2018 0:57
14:31:56:474	Upload Task event uploaded for counter11/8/2018 0:58
14:31:57:965	Upload Task event uploaded for counter11/8/2018 0:59
14:32:00:564	Upload Task event uploaded for counter11/8/2018 0:00
14:32:02:112	Upload Task event uploaded for counter11/8/2018 0:01
14:32:03:729	Upload Task event uploaded for counter11/8/2018 0:02
14:32:05:173	Upload Task event uploaded for counter11/8/2018 0:03
14:32:06:720	Upload Task event uploaded for counter11/8/2018 0:04
14:32:08:354	Upload Task event uploaded for counter11/8/2018 0:05
14:32:09:989	Upload Task event uploaded for counter11/8/2018 0:06
14:32:11:516	Upload Task event uploaded for counter11/8/2018 0:07
14:32:12:955	Upload Task event uploaded for counter11/8/2018 0:08
14:32:14:657	Upload Task event uploaded for counter11/8/2018 0:09
14:32:16:234	Upload Task event uploaded for counter11/8/2018 0:10
14:32:18:031	Upload Task event uploaded for counter11/8/2018 0:11
14:32:19:666	Upload Task event uploaded for counter11/8/2018 0:12
14:32:21:232	Upload Task event uploaded for counter11/8/2018 0:13
