11:37:06:177	Application Starting
11:38:27:807	Upload Task event uploaded for counter67
11:38:28:933	Upload Task event uploaded for counter68
11:38:30:058	Upload Task event uploaded for counter69
11:38:31:186	Upload Task event uploaded for counter70
11:38:32:315	Upload Task event uploaded for counter71
11:38:33:437	Upload Task event uploaded for counter72
11:38:34:564	Upload Task event uploaded for counter73
11:38:35:692	Upload Task event uploaded for counter74
11:38:36:824	Upload Task event uploaded for counter75
11:38:37:944	Upload Task event uploaded for counter76
11:38:39:058	Upload Task event uploaded for counter77
11:38:40:192	Upload Task event uploaded for counter78
11:38:41:323	Upload Task event uploaded for counter79
11:38:42:454	Upload Task event uploaded for counter80
11:38:43:570	Upload Task event uploaded for counter81
11:38:44:689	Upload Task event uploaded for counter82
11:38:45:828	Upload Task event uploaded for counter83
11:38:46:953	Upload Task event uploaded for counter84
11:38:48:080	Upload Task event uploaded for counter85
11:38:49:211	Upload Task event uploaded for counter86
11:38:50:337	Upload Task event uploaded for counter87
11:38:51:464	Upload Task event uploaded for counter88
11:38:52:590	Upload Task event uploaded for counter89
11:38:53:717	Upload Task event uploaded for counter90
11:38:54:843	Upload Task event uploaded for counter91
11:38:55:970	Upload Task event uploaded for counter92
11:38:57:096	Upload Task event uploaded for counter93
11:38:58:222	Upload Task event uploaded for counter94
11:38:59:349	Upload Task event uploaded for counter95
11:39:00:474	Upload Task event uploaded for counter96
11:39:01:605	Upload Task event uploaded for counter97
11:39:02:727	Upload Task event uploaded for counter98
11:39:03:854	Upload Task event uploaded for counter99
11:39:04:981	Upload Task event uploaded for counter100
11:39:06:106	Upload Task event uploaded for counter101
11:39:07:233	Upload Task event uploaded for counter102
11:39:08:361	Upload Task event uploaded for counter103
11:39:09:486	Upload Task event uploaded for counter104
11:39:10:939	Upload Task event uploaded for counter105
11:39:12:046	Upload Task event uploaded for counter106
11:39:13:173	Upload Task event uploaded for counter107
11:39:14:299	Upload Task event uploaded for counter108
11:39:15:425	Upload Task event uploaded for counter109
11:39:16:551	Upload Task event uploaded for counter110
11:39:17:677	Upload Task event uploaded for counter111
11:39:18:804	Upload Task event uploaded for counter112
11:39:19:930	Upload Task event uploaded for counter113
11:39:21:065	Upload Task event uploaded for counter114
11:39:22:183	Upload Task event uploaded for counter115
11:39:23:310	Upload Task event uploaded for counter116
11:39:24:436	Upload Task event uploaded for counter117
11:39:25:562	Upload Task event uploaded for counter118
11:39:26:688	Upload Task event uploaded for counter119
11:39:27:816	Upload Task event uploaded for counter120
11:39:28:941	Upload Task event uploaded for counter121
11:39:30:070	Upload Task event uploaded for counter122
11:39:31:196	Upload Task event uploaded for counter123
11:39:32:322	Upload Task event uploaded for counter124
11:39:33:449	Upload Task event uploaded for counter125
11:39:34:574	Upload Task event uploaded for counter126
11:39:35:701	Upload Task event uploaded for counter127
11:39:36:826	Upload Task event uploaded for counter128
11:39:37:953	Upload Task event uploaded for counter129
11:39:39:078	Upload Task event uploaded for counter130
11:39:40:202	Upload Task event uploaded for counter131
11:39:41:334	Upload Task event uploaded for counter132
11:39:42:460	Upload Task event uploaded for counter133
11:39:43:585	Upload Task event uploaded for counter134
11:39:44:711	Upload Task event uploaded for counter135
11:39:46:178	Upload Task event uploaded for counter136
11:39:47:271	Upload Task event uploaded for counter137
11:39:48:398	Upload Task event uploaded for counter138
11:39:49:525	Upload Task event uploaded for counter139
11:39:50:651	Upload Task event uploaded for counter140
11:39:51:778	Upload Task event uploaded for counter141
11:39:52:903	Upload Task event uploaded for counter142
11:39:54:030	Upload Task event uploaded for counter143
11:39:55:156	Upload Task event uploaded for counter144
11:39:56:283	Upload Task event uploaded for counter145
11:39:57:409	Upload Task event uploaded for counter146
11:39:58:536	Upload Task event uploaded for counter147
11:39:59:661	Upload Task event uploaded for counter148
11:40:00:787	Upload Task event uploaded for counter149
11:40:01:915	Upload Task event uploaded for counter150
11:40:03:041	Upload Task event uploaded for counter151
11:40:04:168	Upload Task event uploaded for counter152
11:40:05:294	Upload Task event uploaded for counter153
11:40:06:420	Upload Task event uploaded for counter154
11:40:07:548	Upload Task event uploaded for counter155
11:40:08:673	Upload Task event uploaded for counter156
11:40:09:799	Upload Task event uploaded for counter157
11:40:10:926	Upload Task event uploaded for counter158
11:40:12:052	Upload Task event uploaded for counter159
11:40:13:182	Upload Task event uploaded for counter160
11:40:14:305	Upload Task event uploaded for counter161
11:40:15:431	Upload Task event uploaded for counter162
11:40:16:558	Upload Task event uploaded for counter163
11:40:17:685	Upload Task event uploaded for counter164
11:40:18:810	Upload Task event uploaded for counter165
11:40:19:937	Upload Task cancellation request
11:40:19:948	Upload Task completed
11:47:51:088	Upload Task starting
11:47:51:092	Data File: C:\Users\tylerc\Documents\Visual Studio 2013\Projects\TCD\bin\Debug\Data/EXAMNUMERICS.csv
11:47:54:080	Upload Task event uploaded for counter1
11:47:55:626	Upload Task event uploaded for counter2
11:47:56:776	Upload Task event uploaded for counter3
11:47:57:966	Upload Task event uploaded for counter4
11:47:59:112	Upload Task event uploaded for counter5
11:48:00:218	Upload Task event uploaded for counter6
11:48:01:349	Upload Task event uploaded for counter7
11:48:02:471	Upload Task event uploaded for counter8
11:48:03:598	Upload Task event uploaded for counter9
11:48:04:723	Upload Task event uploaded for counter10
11:48:05:850	Upload Task event uploaded for counter11
11:48:06:977	Upload Task event uploaded for counter12
11:48:08:104	Upload Task event uploaded for counter13
11:48:09:229	Upload Task event uploaded for counter14
11:48:10:356	Upload Task event uploaded for counter15
11:48:11:482	Upload Task event uploaded for counter16
11:48:12:609	Upload Task event uploaded for counter17
11:48:13:735	Upload Task event uploaded for counter18
11:48:14:861	Upload Task event uploaded for counter19
11:48:15:988	Upload Task event uploaded for counter20
11:48:17:114	Upload Task event uploaded for counter21
11:48:18:241	Upload Task event uploaded for counter22
11:48:19:367	Upload Task event uploaded for counter23
11:48:20:494	Upload Task event uploaded for counter24
11:48:21:620	Upload Task event uploaded for counter25
11:48:22:747	Upload Task event uploaded for counter26
11:48:23:872	Upload Task event uploaded for counter27
11:48:25:102	Upload Task event uploaded for counter28
11:48:26:229	Upload Task event uploaded for counter29
11:48:27:355	Upload Task event uploaded for counter30
11:48:28:481	Upload Task event uploaded for counter31
11:48:29:607	Upload Task event uploaded for counter32
11:48:30:734	Upload Task event uploaded for counter33
11:48:31:860	Upload Task event uploaded for counter34
11:48:32:988	Upload Task event uploaded for counter35
11:48:34:112	Upload Task event uploaded for counter36
11:48:35:238	Upload Task event uploaded for counter37
11:48:36:366	Upload Task event uploaded for counter38
11:48:37:492	Upload Task event uploaded for counter39
11:48:38:618	Upload Task event uploaded for counter40
11:48:39:740	Upload Task event uploaded for counter41
11:48:40:872	Upload Task event uploaded for counter42
11:48:41:986	Upload Task event uploaded for counter43
11:48:43:111	Upload Task event uploaded for counter44
11:48:44:246	Upload Task event uploaded for counter45
11:48:45:376	Upload Task event uploaded for counter46
11:48:46:505	Upload Task event uploaded for counter47
11:48:47:635	Upload Task event uploaded for counter48
11:48:48:755	Upload Task event uploaded for counter49
11:48:49:883	Upload Task event uploaded for counter50
11:48:51:009	Upload Task event uploaded for counter51
11:48:52:135	Upload Task event uploaded for counter52
11:48:53:262	Upload Task event uploaded for counter53
11:48:54:389	Upload Task event uploaded for counter54
11:48:55:511	Upload Task event uploaded for counter55
11:48:56:641	Upload Task event uploaded for counter56
11:48:57:769	Upload Task event uploaded for counter57
11:48:58:898	Upload Task event uploaded for counter58
11:49:00:024	Upload Task event uploaded for counter59
11:49:01:146	Upload Task event uploaded for counter60
11:49:02:260	Upload Task event uploaded for counter61
11:49:03:390	Upload Task event uploaded for counter62
11:49:04:521	Upload Task event uploaded for counter63
11:49:05:652	Upload Task event uploaded for counter64
11:49:06:779	Upload Task event uploaded for counter65
11:49:07:905	Upload Task event uploaded for counter66
11:49:09:035	Upload Task event uploaded for counter67
11:49:10:157	Upload Task event uploaded for counter68
11:49:11:284	Upload Task event uploaded for counter69
11:49:12:411	Upload Task event uploaded for counter70
11:49:13:537	Upload Task event uploaded for counter71
11:49:14:664	Upload Task event uploaded for counter72
11:49:15:798	Upload Task event uploaded for counter73
11:49:16:916	Upload Task event uploaded for counter74
11:49:18:042	Upload Task event uploaded for counter75
11:49:19:169	Upload Task event uploaded for counter76
11:49:20:296	Upload Task event uploaded for counter77
11:49:21:421	Upload Task event uploaded for counter78
11:49:22:549	Upload Task event uploaded for counter79
11:49:23:674	Upload Task event uploaded for counter80
11:49:24:800	Upload Task event uploaded for counter81
11:49:25:927	Upload Task event uploaded for counter82
11:49:27:053	Upload Task event uploaded for counter83
11:49:28:182	Upload Task event uploaded for counter84
11:49:29:307	Upload Task event uploaded for counter85
11:49:30:433	Upload Task event uploaded for counter86
11:49:31:559	Upload Task event uploaded for counter87
11:49:32:686	Upload Task event uploaded for counter88
11:49:33:812	Upload Task event uploaded for counter89
11:49:34:938	Upload Task event uploaded for counter90
11:49:36:064	Upload Task event uploaded for counter91
11:49:37:192	Upload Task event uploaded for counter92
11:49:38:318	Upload Task event uploaded for counter93
11:49:39:444	Upload Task event uploaded for counter94
11:49:40:571	Upload Task event uploaded for counter95
11:49:41:697	Upload Task event uploaded for counter96
11:49:42:823	Upload Task event uploaded for counter97
11:49:43:951	Upload Task event uploaded for counter98
11:49:45:076	Upload Task event uploaded for counter99
11:49:46:211	Upload Task event uploaded for counter100
11:49:47:329	Upload Task event uploaded for counter101
11:49:48:455	Upload Task event uploaded for counter102
11:49:49:582	Upload Task event uploaded for counter103
11:49:50:710	Upload Task event uploaded for counter104
11:49:51:834	Upload Task event uploaded for counter105
11:49:52:960	Upload Task event uploaded for counter106
11:49:54:087	Upload Task event uploaded for counter107
11:49:55:215	Upload Task event uploaded for counter108
11:49:56:340	Upload Task event uploaded for counter109
11:49:57:467	Upload Task event uploaded for counter110
11:49:58:592	Upload Task event uploaded for counter111
11:49:59:718	Upload Task event uploaded for counter112
11:50:00:845	Upload Task event uploaded for counter113
11:50:01:971	Upload Task event uploaded for counter114
11:50:03:098	Upload Task event uploaded for counter115
11:50:04:231	Upload Task event uploaded for counter116
11:50:05:351	Upload Task event uploaded for counter117
11:50:06:477	Upload Task event uploaded for counter118
11:50:07:603	Upload Task event uploaded for counter119
11:50:08:731	Upload Task event uploaded for counter120
11:50:09:856	Upload Task event uploaded for counter121
11:50:10:983	Upload Task event uploaded for counter122
11:50:12:109	Upload Task event uploaded for counter123
11:50:13:236	Upload Task event uploaded for counter124
11:50:14:361	Upload Task event uploaded for counter125
11:50:15:489	Upload Task event uploaded for counter126
11:50:16:615	Upload Task event uploaded for counter127
11:50:17:742	Upload Task event uploaded for counter128
11:50:18:870	Upload Task event uploaded for counter129
11:50:19:994	Upload Task event uploaded for counter130
11:50:21:120	Upload Task event uploaded for counter131
11:50:22:247	Upload Task event uploaded for counter132
11:50:23:372	Upload Task event uploaded for counter133
11:50:24:500	Upload Task event uploaded for counter134
11:50:25:626	Upload Task event uploaded for counter135
11:50:26:752	Upload Task event uploaded for counter136
11:50:27:878	Upload Task event uploaded for counter137
11:50:29:005	Upload Task event uploaded for counter138
11:50:30:131	Upload Task event uploaded for counter139
11:50:31:261	Upload Task event uploaded for counter140
11:50:32:385	Upload Task event uploaded for counter141
11:50:33:510	Upload Task event uploaded for counter142
11:50:34:638	Upload Task event uploaded for counter143
11:50:35:763	Upload Task event uploaded for counter144
11:50:36:889	Upload Task event uploaded for counter145
11:50:38:017	Upload Task event uploaded for counter146
11:50:39:143	Upload Task event uploaded for counter147
11:50:40:268	Upload Task event uploaded for counter148
11:50:41:395	Upload Task event uploaded for counter149
11:50:42:522	Upload Task event uploaded for counter150
11:50:43:648	Upload Task event uploaded for counter151
11:50:44:774	Upload Task event uploaded for counter152
11:50:45:903	Upload Task event uploaded for counter153
11:50:47:028	Upload Task event uploaded for counter154
11:50:48:155	Upload Task event uploaded for counter155
11:50:49:280	Upload Task event uploaded for counter156
11:50:50:406	Upload Task event uploaded for counter157
11:50:51:533	Upload Task event uploaded for counter158
11:50:52:659	Upload Task event uploaded for counter159
11:50:53:786	Upload Task event uploaded for counter160
11:50:54:912	Upload Task event uploaded for counter161
11:50:56:039	Upload Task event uploaded for counter162
11:50:57:165	Upload Task event uploaded for counter163
11:50:58:291	Upload Task event uploaded for counter164
11:50:59:418	Upload Task event uploaded for counter165
11:51:00:544	Upload Task event uploaded for counter166
11:51:01:670	Upload Task event uploaded for counter167
11:51:02:797	Upload Task event uploaded for counter168
11:51:03:923	Upload Task event uploaded for counter169
11:51:05:050	Upload Task event uploaded for counter170
11:51:06:176	Upload Task event uploaded for counter171
11:51:07:306	Upload Task event uploaded for counter172
11:51:08:429	Upload Task event uploaded for counter173
11:51:09:555	Upload Task event uploaded for counter174
11:51:10:681	Upload Task event uploaded for counter175
11:51:11:808	Upload Task event uploaded for counter176
11:51:12:937	Upload Task event uploaded for counter177
11:51:14:060	Upload Task event uploaded for counter178
11:51:15:187	Upload Task event uploaded for counter179
11:51:16:314	Upload Task event uploaded for counter180
11:51:17:439	Upload Task event uploaded for counter181
11:51:18:566	Upload Task event uploaded for counter182
11:51:19:731	Upload Task event uploaded for counter183
11:51:20:826	Upload Task event uploaded for counter184
11:51:21:946	Upload Task event uploaded for counter185
11:51:23:074	Upload Task event uploaded for counter186
11:51:24:198	Upload Task event uploaded for counter187
11:51:25:325	Upload Task event uploaded for counter188
11:51:26:451	Upload Task event uploaded for counter189
11:51:27:577	Upload Task event uploaded for counter190
11:51:28:704	Upload Task event uploaded for counter191
11:51:29:830	Upload Task event uploaded for counter192
11:51:30:956	Upload Task event uploaded for counter193
11:51:32:083	Upload Task event uploaded for counter194
11:51:33:209	Upload Task event uploaded for counter195
11:51:34:335	Upload Task event uploaded for counter196
11:51:35:463	Upload Task event uploaded for counter197
11:51:36:589	Upload Task event uploaded for counter198
11:51:37:715	Upload Task event uploaded for counter199
11:51:38:841	Upload Task event uploaded for counter200
11:51:39:968	Upload Task event uploaded for counter201
11:51:41:095	Upload Task event uploaded for counter202
11:51:42:223	Upload Task event uploaded for counter203
11:51:43:347	Upload Task event uploaded for counter204
11:51:44:475	Upload Task event uploaded for counter205
11:51:45:601	Upload Task event uploaded for counter206
11:51:46:727	Upload Task event uploaded for counter207
11:51:47:855	Upload Task event uploaded for counter208
11:51:48:980	Upload Task event uploaded for counter209
11:51:50:106	Upload Task event uploaded for counter210
11:51:51:232	Upload Task event uploaded for counter211
11:51:52:359	Upload Task event uploaded for counter212
11:51:53:486	Upload Task event uploaded for counter213
11:51:54:612	Upload Task event uploaded for counter214
11:51:55:739	Upload Task event uploaded for counter215
11:51:56:864	Upload Task event uploaded for counter216
11:51:57:990	Upload Task event uploaded for counter217
11:51:59:117	Upload Task event uploaded for counter218
11:52:00:244	Upload Task event uploaded for counter219
11:52:01:370	Upload Task event uploaded for counter220
11:52:02:495	Upload Task event uploaded for counter221
11:52:03:623	Upload Task event uploaded for counter222
11:52:04:750	Upload Task event uploaded for counter223
11:52:05:875	Upload Task event uploaded for counter224
11:52:07:002	Upload Task event uploaded for counter225
11:52:08:130	Upload Task event uploaded for counter226
11:52:09:256	Upload Task event uploaded for counter227
11:52:10:382	Upload Task event uploaded for counter228
11:52:11:508	Upload Task event uploaded for counter229
11:52:12:634	Upload Task event uploaded for counter230
11:52:13:760	Upload Task event uploaded for counter231
11:52:14:887	Upload Task event uploaded for counter232
11:52:16:013	Upload Task event uploaded for counter233
11:52:17:140	Upload Task event uploaded for counter234
11:52:18:266	Upload Task event uploaded for counter235
11:52:19:394	Upload Task event uploaded for counter236
11:52:20:519	Upload Task event uploaded for counter237
11:52:21:646	Upload Task event uploaded for counter238
11:52:22:772	Upload Task event uploaded for counter239
11:52:23:900	Upload Task event uploaded for counter240
11:52:25:025	Upload Task event uploaded for counter241
11:52:26:151	Upload Task event uploaded for counter242
11:52:27:279	Upload Task event uploaded for counter243
11:52:28:404	Upload Task event uploaded for counter244
11:52:29:531	Upload Task event uploaded for counter245
11:52:30:656	Upload Task event uploaded for counter246
11:52:31:784	Upload Task event uploaded for counter247
11:52:32:909	Upload Task event uploaded for counter248
11:52:34:036	Upload Task event uploaded for counter249
11:52:35:162	Upload Task event uploaded for counter250
11:52:36:289	Upload Task event uploaded for counter251
11:52:37:416	Upload Task event uploaded for counter252
11:52:38:542	Upload Task event uploaded for counter253
11:52:39:668	Upload Task event uploaded for counter254
11:52:40:798	Upload Task event uploaded for counter255
11:52:41:920	Upload Task event uploaded for counter256
11:52:43:048	Upload Task event uploaded for counter257
11:52:44:174	Upload Task event uploaded for counter258
11:52:45:300	Upload Task event uploaded for counter259
11:52:46:427	Upload Task event uploaded for counter260
11:52:47:554	Upload Task event uploaded for counter261
11:52:48:679	Upload Task event uploaded for counter262
11:52:49:805	Upload Task event uploaded for counter263
11:52:50:932	Upload Task event uploaded for counter264
11:52:52:059	Upload Task event uploaded for counter265
11:52:53:184	Upload Task event uploaded for counter266
11:52:54:311	Upload Task event uploaded for counter267
11:52:55:437	Upload Task event uploaded for counter268
11:52:56:563	Upload Task event uploaded for counter269
11:52:57:692	Upload Task event uploaded for counter270
11:52:58:818	Upload Task event uploaded for counter271
11:52:59:943	Upload Task event uploaded for counter272
11:53:01:065	Upload Task event uploaded for counter273
11:53:02:195	Upload Task event uploaded for counter274
11:53:03:322	Upload Task event uploaded for counter275
11:53:04:460	Upload Task event uploaded for counter276
11:53:05:574	Upload Task event uploaded for counter277
11:53:06:701	Upload Task event uploaded for counter278
11:53:07:828	Upload Task event uploaded for counter279
11:53:08:954	Upload Task event uploaded for counter280
11:53:10:079	Upload Task event uploaded for counter281
11:53:11:206	Upload Task event uploaded for counter282
11:53:12:333	Upload Task event uploaded for counter283
11:53:13:459	Upload Task event uploaded for counter284
11:53:14:585	Upload Task event uploaded for counter285
11:53:15:711	Upload Task event uploaded for counter286
11:53:16:838	Upload Task event uploaded for counter287
11:53:18:000	Upload Task event uploaded for counter288
11:53:19:236	Upload Task event uploaded for counter289
11:53:20:466	Upload Task event uploaded for counter290
11:53:21:652	Upload Task event uploaded for counter291
11:53:22:778	Upload Task event uploaded for counter292
11:53:23:905	Upload Task event uploaded for counter293
11:53:25:030	Upload Task event uploaded for counter294
11:53:26:157	Upload Task event uploaded for counter295
11:53:27:285	Upload Task event uploaded for counter296
11:53:28:410	Upload Task event uploaded for counter297
11:53:29:538	Upload Task event uploaded for counter298
11:53:30:663	Upload Task event uploaded for counter299
11:53:31:790	Upload Task event uploaded for counter300
11:53:32:916	Upload Task event uploaded for counter301
11:53:34:042	Upload Task event uploaded for counter302
11:53:35:169	Upload Task event uploaded for counter303
11:53:36:296	Upload Task event uploaded for counter304
11:53:37:422	Upload Task event uploaded for counter305
11:53:38:548	Upload Task event uploaded for counter306
11:53:39:674	Upload Task event uploaded for counter307
11:53:40:800	Upload Task event uploaded for counter308
11:53:41:927	Upload Task event uploaded for counter309
11:53:43:056	Upload Task event uploaded for counter310
11:53:44:179	Upload Task event uploaded for counter311
11:53:45:307	Upload Task event uploaded for counter312
11:53:46:432	Upload Task event uploaded for counter313
11:53:47:560	Upload Task event uploaded for counter314
11:53:48:686	Upload Task event uploaded for counter315
11:53:49:811	Upload Task event uploaded for counter316
11:53:50:939	Upload Task event uploaded for counter317
11:53:52:066	Upload Task event uploaded for counter318
11:53:53:191	Upload Task event uploaded for counter319
11:53:54:317	Upload Task event uploaded for counter320
11:53:55:443	Upload Task event uploaded for counter321
11:53:56:570	Upload Task event uploaded for counter322
11:53:57:697	Upload Task event uploaded for counter323
11:53:58:822	Upload Task event uploaded for counter324
11:53:59:950	Upload Task event uploaded for counter325
11:54:01:077	Upload Task event uploaded for counter326
11:54:02:202	Upload Task event uploaded for counter327
11:54:03:329	Upload Task event uploaded for counter328
11:54:04:456	Upload Task event uploaded for counter329
11:54:05:583	Upload Task event uploaded for counter330
11:54:06:708	Upload Task event uploaded for counter331
11:54:07:834	Upload Task event uploaded for counter332
11:54:08:961	Upload Task event uploaded for counter333
11:54:10:087	Upload Task event uploaded for counter334
11:54:11:215	Upload Task event uploaded for counter335
11:54:12:340	Upload Task event uploaded for counter336
11:54:13:467	Upload Task event uploaded for counter337
11:54:14:594	Upload Task event uploaded for counter338
11:54:15:721	Upload Task event uploaded for counter339
11:54:16:846	Upload Task event uploaded for counter340
11:54:17:972	Upload Task event uploaded for counter341
11:54:19:099	Upload Task event uploaded for counter342
11:54:20:225	Upload Task event uploaded for counter343
11:54:21:574	Upload Task event uploaded for counter344
11:54:22:682	Upload Task event uploaded for counter345
11:54:23:809	Upload Task event uploaded for counter346
11:54:24:936	Upload Task event uploaded for counter347
11:54:26:062	Upload Task event uploaded for counter348
11:54:27:189	Upload Task event uploaded for counter349
11:54:28:315	Upload Task event uploaded for counter350
11:54:29:441	Upload Task event uploaded for counter351
11:54:30:568	Upload Task event uploaded for counter352
11:54:31:694	Upload Task event uploaded for counter353
11:54:32:819	Upload Task event uploaded for counter354
11:54:33:946	Upload Task event uploaded for counter355
11:54:35:098	Upload Task event uploaded for counter356
11:54:36:225	Upload Task event uploaded for counter357
11:54:37:327	Upload Task event uploaded for counter358
11:54:38:453	Upload Task event uploaded for counter359
11:54:39:579	Upload Task event uploaded for counter360
11:54:40:706	Upload Task event uploaded for counter361
11:54:41:831	Upload Task event uploaded for counter362
11:54:42:957	Upload Task event uploaded for counter363
11:54:44:086	Upload Task event uploaded for counter364
11:54:45:210	Upload Task event uploaded for counter365
11:54:46:337	Upload Task event uploaded for counter366
11:54:47:464	Upload Task event uploaded for counter367
11:54:48:590	Upload Task event uploaded for counter368
11:54:49:716	Upload Task event uploaded for counter369
11:54:50:842	Upload Task event uploaded for counter370
11:54:51:970	Upload Task event uploaded for counter371
11:54:53:096	Upload Task event uploaded for counter372
11:54:54:222	Upload Task event uploaded for counter373
11:54:55:349	Upload Task event uploaded for counter374
11:54:56:484	Upload Task event uploaded for counter375
11:54:57:601	Upload Task event uploaded for counter376
11:54:58:739	Upload Task event uploaded for counter377
11:54:59:956	Upload Task event uploaded for counter378
11:55:01:185	Upload Task event uploaded for counter379
11:55:02:413	Upload Task event uploaded for counter380
11:55:03:541	Upload Task event uploaded for counter381
11:55:04:667	Upload Task event uploaded for counter382
11:55:05:793	Upload Task event uploaded for counter383
11:55:06:923	Upload Task event uploaded for counter384
11:55:08:046	Upload Task event uploaded for counter385
11:55:09:173	Upload Task event uploaded for counter386
11:55:10:300	Upload Task event uploaded for counter387
11:55:11:426	Upload Task event uploaded for counter388
11:55:12:553	Upload Task event uploaded for counter389
11:55:13:678	Upload Task event uploaded for counter390
11:55:14:804	Upload Task event uploaded for counter391
11:55:15:931	Upload Task event uploaded for counter392
11:55:17:058	Upload Task event uploaded for counter393
11:55:18:184	Upload Task event uploaded for counter394
11:55:19:312	Upload Task event uploaded for counter395
11:55:20:437	Upload Task event uploaded for counter396
11:55:21:564	Upload Task event uploaded for counter397
11:55:22:691	Upload Task event uploaded for counter398
11:55:23:817	Upload Task event uploaded for counter399
11:55:24:942	Upload Task event uploaded for counter400
11:55:26:068	Upload Task event uploaded for counter401
11:55:27:196	Upload Task event uploaded for counter402
11:55:28:324	Upload Task event uploaded for counter403
11:55:29:449	Upload Task event uploaded for counter404
11:55:30:576	Upload Task event uploaded for counter405
11:55:31:700	Upload Task event uploaded for counter406
11:55:32:828	Upload Task event uploaded for counter407
11:55:33:957	Upload Task event uploaded for counter408
11:55:35:080	Upload Task event uploaded for counter409
11:55:36:208	Upload Task event uploaded for counter410
11:55:37:335	Upload Task event uploaded for counter411
11:55:38:460	Upload Task event uploaded for counter412
11:55:39:586	Upload Task event uploaded for counter413
11:55:40:712	Upload Task event uploaded for counter414
11:55:41:840	Upload Task event uploaded for counter415
11:55:42:965	Upload Task event uploaded for counter416
11:55:44:092	Upload Task event uploaded for counter417
11:55:45:218	Upload Task event uploaded for counter418
11:55:46:353	Upload Task event uploaded for counter419
11:55:47:470	Upload Task event uploaded for counter420
11:55:48:597	Upload Task event uploaded for counter421
11:55:49:723	Upload Task event uploaded for counter422
11:55:50:849	Upload Task event uploaded for counter423
11:55:51:976	Upload Task event uploaded for counter424
11:55:53:102	Upload Task event uploaded for counter425
11:55:54:229	Upload Task event uploaded for counter426
11:55:55:356	Upload Task event uploaded for counter427
11:55:56:489	Upload Task event uploaded for counter428
11:55:57:608	Upload Task event uploaded for counter429
11:55:58:734	Upload Task event uploaded for counter430
11:55:59:861	Upload Task event uploaded for counter431
11:56:00:987	Upload Task event uploaded for counter432
11:56:02:115	Upload Task event uploaded for counter433
