13:46:16:804	Application Starting
13:51:11:146	Upload Task event uploaded for counter11/8/2018 0:13
13:51:13:548	Upload Task event uploaded for counter11/8/2018 0:14
13:51:15:250	Upload Task event uploaded for counter11/8/2018 0:15
13:51:16:756	Upload Task event uploaded for counter11/8/2018 0:16
13:51:18:482	Upload Task event uploaded for counter11/8/2018 0:17
13:51:20:076	Upload Task event uploaded for counter11/8/2018 0:18
13:51:21:499	Upload Task event uploaded for counter11/8/2018 0:19
13:51:24:401	Upload Task event uploaded for counter11/8/2018 0:20
13:51:26:514	Upload Task event uploaded for counter11/8/2018 0:21
13:51:28:230	Upload Task event uploaded for counter11/8/2018 0:22
13:51:29:805	Upload Task event uploaded for counter11/8/2018 0:23
13:51:33:126	Upload Task event uploaded for counter11/8/2018 0:24
13:51:35:077	Upload Task event uploaded for counter11/8/2018 0:25
13:51:37:103	Upload Task event uploaded for counter11/8/2018 0:26
13:51:38:727	Upload Task event uploaded for counter11/8/2018 0:27
13:51:40:182	Upload Task event uploaded for counter11/8/2018 0:28
13:51:41:743	Upload Task event uploaded for counter11/8/2018 0:29
13:51:43:566	Upload Task event uploaded for counter11/8/2018 0:30
13:51:45:010	Upload Task event uploaded for counter11/8/2018 0:31
13:51:46:852	Upload Task event uploaded for counter11/8/2018 0:32
13:51:48:395	Upload Task event uploaded for counter11/8/2018 0:33
13:51:49:931	Upload Task event uploaded for counter11/8/2018 0:34
13:51:51:399	Upload Task event uploaded for counter11/8/2018 0:35
13:51:53:051	Upload Task event uploaded for counter11/8/2018 0:36
13:51:54:899	Upload Task event uploaded for counter11/8/2018 0:37
13:51:56:229	Upload Task event uploaded for counter11/8/2018 0:38
13:51:57:781	Upload Task event uploaded for counter11/8/2018 0:39
13:52:02:075	Upload Task event uploaded for counter11/8/2018 0:40
13:52:03:424	Upload Task event uploaded for counter11/8/2018 0:41
13:52:04:847	Upload Task event uploaded for counter11/8/2018 0:42
13:52:06:703	Upload Task event uploaded for counter11/8/2018 0:43
13:52:08:089	Upload Task event uploaded for counter11/8/2018 0:44
13:52:09:650	Upload Task event uploaded for counter11/8/2018 0:45
13:52:10:912	Upload Task event uploaded for counter11/8/2018 0:46
13:52:12:291	Upload Task event uploaded for counter11/8/2018 0:47
13:52:13:684	Upload Task event uploaded for counter11/8/2018 0:48
13:52:15:219	Upload Task event uploaded for counter11/8/2018 0:49
13:52:16:818	Upload Task event uploaded for counter11/8/2018 0:50
13:52:18:530	Upload Task event uploaded for counter11/8/2018 0:51
13:52:19:869	Upload Task event uploaded for counter11/8/2018 0:52
13:52:21:479	Upload Task event uploaded for counter11/8/2018 0:53
13:52:23:270	Upload Task event uploaded for counter11/8/2018 0:54
13:52:24:775	Upload Task event uploaded for counter11/8/2018 0:55
13:52:26:107	Upload Task event uploaded for counter11/8/2018 0:56
13:52:27:415	Upload Task event uploaded for counter11/8/2018 0:57
13:52:28:874	Upload Task event uploaded for counter11/8/2018 0:58
13:52:30:407	Upload Task event uploaded for counter11/8/2018 0:59
13:52:32:928	Upload Task event uploaded for counter11/8/2018 0:00
13:52:34:252	Upload Task event uploaded for counter11/8/2018 0:01
13:52:35:627	Upload Task event uploaded for counter11/8/2018 0:02
13:52:37:100	Upload Task event uploaded for counter11/8/2018 0:03
13:52:38:550	Upload Task event uploaded for counter11/8/2018 0:04
13:52:39:921	Upload Task event uploaded for counter11/8/2018 0:05
13:52:41:506	Upload Task event uploaded for counter11/8/2018 0:06
13:52:42:936	Upload Task event uploaded for counter11/8/2018 0:07
13:52:44:322	Upload Task event uploaded for counter11/8/2018 0:08
13:52:45:680	Upload Task event uploaded for counter11/8/2018 0:09
13:52:47:995	Upload Task event uploaded for counter11/8/2018 0:10
13:52:51:877	Upload Task event uploaded for counter11/8/2018 0:11
13:52:53:664	Upload Task event uploaded for counter11/8/2018 0:12
13:52:55:177	Upload Task event uploaded for counter11/8/2018 0:13
13:52:56:474	Upload Task event uploaded for counter11/8/2018 0:14
13:52:57:804	Upload Task event uploaded for counter11/8/2018 0:15
13:52:59:101	Upload Task event uploaded for counter11/8/2018 0:16
13:53:00:650	Upload Task event uploaded for counter11/8/2018 0:17
13:53:02:623	Upload Task event uploaded for counter11/8/2018 0:18
13:53:03:990	Upload Task event uploaded for counter11/8/2018 0:19
13:53:05:561	Upload Task event uploaded for counter11/8/2018 0:20
13:53:07:721	Upload Task event uploaded for counter11/8/2018 0:21
13:53:09:954	Upload Task event uploaded for counter11/8/2018 0:22
13:53:11:446	Upload Task event uploaded for counter11/8/2018 0:23
13:53:12:822	Upload Task event uploaded for counter11/8/2018 0:24
13:53:14:272	Upload Task event uploaded for counter11/8/2018 0:25
13:53:15:743	Upload Task event uploaded for counter11/8/2018 0:26
13:53:17:334	Upload Task event uploaded for counter11/8/2018 0:27
13:53:18:663	Upload Task event uploaded for counter11/8/2018 0:28
13:53:20:122	Upload Task event uploaded for counter11/8/2018 0:29
13:53:21:421	Upload Task event uploaded for counter11/8/2018 0:30
13:53:22:742	Upload Task event uploaded for counter11/8/2018 0:31
13:53:24:721	Upload Task event uploaded for counter11/8/2018 0:32
13:53:26:792	Upload Task event uploaded for counter11/8/2018 0:33
13:53:28:125	Upload Task event uploaded for counter11/8/2018 0:34
13:53:29:578	Upload Task event uploaded for counter11/8/2018 0:35
13:53:31:131	Upload Task event uploaded for counter11/8/2018 0:36
13:53:32:687	Upload Task event uploaded for counter11/8/2018 0:37
13:53:34:054	Upload Task event uploaded for counter11/8/2018 0:38
13:53:35:500	Upload Task event uploaded for counter11/8/2018 0:39
13:53:36:916	Upload Task event uploaded for counter11/8/2018 0:40
13:53:38:263	Upload Task event uploaded for counter11/8/2018 0:41
13:53:39:653	Upload Task event uploaded for counter11/8/2018 0:42
13:53:41:411	Upload Task event uploaded for counter11/8/2018 0:43
13:53:42:779	Upload Task event uploaded for counter11/8/2018 0:44
13:53:44:144	Upload Task event uploaded for counter11/8/2018 0:45
13:53:45:769	Upload Task event uploaded for counter11/8/2018 0:46
13:53:48:073	Upload Task event uploaded for counter11/8/2018 0:47
13:53:50:249	Upload Task event uploaded for counter11/8/2018 0:48
13:53:51:713	Upload Task event uploaded for counter11/8/2018 0:49
13:53:53:958	Upload Task event uploaded for counter11/8/2018 0:50
13:53:55:444	Upload Task event uploaded for counter11/8/2018 0:51
13:53:57:041	Upload Task event uploaded for counter11/8/2018 0:52
13:53:58:465	Upload Task event uploaded for counter11/8/2018 0:53
13:54:00:763	Upload Task event uploaded for counter11/8/2018 0:54
13:54:02:149	Upload Task event uploaded for counter11/8/2018 0:55
13:54:03:591	Upload Task event uploaded for counter11/8/2018 0:56
13:54:05:847	Upload Task event uploaded for counter11/8/2018 0:57
13:54:07:915	Upload Task event uploaded for counter11/8/2018 0:58
13:54:09:390	Upload Task event uploaded for counter11/8/2018 0:59
13:54:11:852	Upload Task event uploaded for counter11/8/2018 0:00
13:54:13:418	Upload Task event uploaded for counter11/8/2018 0:01
13:54:14:846	Upload Task event uploaded for counter11/8/2018 0:02
13:54:16:192	Upload Task event uploaded for counter11/8/2018 0:03
13:54:17:552	Upload Task event uploaded for counter11/8/2018 0:04
13:54:18:921	Upload Task event uploaded for counter11/8/2018 0:05
13:54:20:375	Upload Task event uploaded for counter11/8/2018 0:06
13:54:22:101	Upload Task event uploaded for counter11/8/2018 0:07
13:54:23:501	Upload Task event uploaded for counter11/8/2018 0:08
13:54:24:840	Upload Task event uploaded for counter11/8/2018 0:09
13:54:26:335	Upload Task event uploaded for counter11/8/2018 0:10
13:54:27:900	Upload Task event uploaded for counter11/8/2018 0:11
13:54:29:687	Upload Task event uploaded for counter11/8/2018 0:12
13:54:31:378	Upload Task event uploaded for counter11/8/2018 0:13
13:54:32:783	Upload Task event uploaded for counter11/8/2018 0:14
13:54:34:350	Upload Task event uploaded for counter11/8/2018 0:15
13:54:35:829	Upload Task event uploaded for counter11/8/2018 0:16
13:54:37:489	Upload Task event uploaded for counter11/8/2018 0:17
13:54:39:174	Upload Task event uploaded for counter11/8/2018 0:18
13:54:40:502	Upload Task event uploaded for counter11/8/2018 0:19
13:54:42:282	Upload Task event uploaded for counter11/8/2018 0:20
13:54:43:722	Upload Task event uploaded for counter11/8/2018 0:21
13:54:45:076	Upload Task event uploaded for counter11/8/2018 0:22
13:54:46:437	Upload Task event uploaded for counter11/8/2018 0:23
13:54:48:256	Upload Task event uploaded for counter11/8/2018 0:24
13:54:50:075	Upload Task event uploaded for counter11/8/2018 0:25
13:54:51:580	Upload Task event uploaded for counter11/8/2018 0:26
13:54:52:876	Upload Task event uploaded for counter11/8/2018 0:27
13:54:54:269	Upload Task event uploaded for counter11/8/2018 0:28
13:54:55:915	Upload Task event uploaded for counter11/8/2018 0:29
13:54:57:740	Upload Task event uploaded for counter11/8/2018 0:30
13:55:00:303	Upload Task event uploaded for counter11/8/2018 0:31
13:55:02:065	Upload Task event uploaded for counter11/8/2018 0:32
13:55:03:858	Upload Task event uploaded for counter11/8/2018 0:33
13:55:05:350	Upload Task event uploaded for counter11/8/2018 0:34
13:55:06:853	Upload Task event uploaded for counter11/8/2018 0:35
13:55:08:357	Upload Task event uploaded for counter11/8/2018 0:36
13:55:09:812	Upload Task event uploaded for counter11/8/2018 0:37
13:55:11:558	Upload Task event uploaded for counter11/8/2018 0:38
13:55:13:126	Upload Task event uploaded for counter11/8/2018 0:39
13:55:14:702	Upload Task event uploaded for counter11/8/2018 0:40
13:55:16:278	Upload Task event uploaded for counter11/8/2018 0:41
13:55:17:830	Upload Task event uploaded for counter11/8/2018 0:42
13:55:19:464	Upload Task event uploaded for counter11/8/2018 0:43
13:55:20:950	Upload Task event uploaded for counter11/8/2018 0:44
13:55:22:259	Upload Task event uploaded for counter11/8/2018 0:45
13:55:23:595	Upload Task event uploaded for counter11/8/2018 0:46
13:55:25:350	Upload Task event uploaded for counter11/8/2018 0:47
13:55:28:285	Upload Task event uploaded for counter11/8/2018 0:48
13:55:30:025	Upload Task event uploaded for counter11/8/2018 0:49
13:55:31:983	Upload Task event uploaded for counter11/8/2018 0:50
13:55:33:637	Upload Task event uploaded for counter11/8/2018 0:51
13:55:34:946	Upload Task event uploaded for counter11/8/2018 0:52
13:55:36:301	Upload Task event uploaded for counter11/8/2018 0:53
13:55:37:943	Upload Task event uploaded for counter11/8/2018 0:54
13:55:39:520	Upload Task event uploaded for counter11/8/2018 0:55
13:55:40:999	Upload Task event uploaded for counter11/8/2018 0:56
13:55:42:243	Upload Task event uploaded for counter11/8/2018 0:57
13:55:43:804	Upload Task event uploaded for counter11/8/2018 0:58
13:55:47:328	Upload Task event uploaded for counter11/8/2018 0:59
13:55:49:843	Upload Task event uploaded for counter11/8/2018 0:00
13:55:51:273	Upload Task event uploaded for counter11/8/2018 0:01
13:55:52:850	Upload Task event uploaded for counter11/8/2018 0:02
13:55:54:444	Upload Task event uploaded for counter11/8/2018 0:03
13:55:56:158	Upload Task event uploaded for counter11/8/2018 0:04
13:55:57:741	Upload Task event uploaded for counter11/8/2018 0:05
13:55:59:441	Upload Task event uploaded for counter11/8/2018 0:06
13:56:01:391	Upload Task event uploaded for counter11/8/2018 0:07
13:56:03:064	Upload Task event uploaded for counter11/8/2018 0:08
13:56:04:444	Upload Task event uploaded for counter11/8/2018 0:09
13:56:05:805	Upload Task event uploaded for counter11/8/2018 0:10
13:56:07:156	Upload Task event uploaded for counter11/8/2018 0:11
13:56:08:672	Upload Task event uploaded for counter11/8/2018 0:12
13:56:10:546	Upload Task event uploaded for counter11/8/2018 0:13
13:56:12:047	Upload Task event uploaded for counter11/8/2018 0:14
13:56:13:364	Upload Task event uploaded for counter11/8/2018 0:15
13:56:15:102	Upload Task event uploaded for counter11/8/2018 0:16
13:56:16:710	Upload Task event uploaded for counter11/8/2018 0:17
13:56:18:646	Upload Task event uploaded for counter11/8/2018 0:18
13:56:20:199	Upload Task event uploaded for counter11/8/2018 0:19
13:56:21:614	Upload Task event uploaded for counter11/8/2018 0:20
13:56:23:291	Upload Task event uploaded for counter11/8/2018 0:21
13:56:25:001	Upload Task event uploaded for counter11/8/2018 0:22
13:56:26:626	Upload Task event uploaded for counter11/8/2018 0:23
13:56:28:072	Upload Task event uploaded for counter11/8/2018 0:24
13:56:29:588	Upload Task event uploaded for counter11/8/2018 0:25
13:56:31:238	Upload Task event uploaded for counter11/8/2018 0:26
13:56:32:782	Upload Task event uploaded for counter11/8/2018 0:27
13:56:34:908	Upload Task event uploaded for counter11/8/2018 0:28
13:56:36:409	Upload Task event uploaded for counter11/8/2018 0:29
13:56:38:146	Upload Task event uploaded for counter11/8/2018 0:30
13:56:40:262	Upload Task event uploaded for counter11/8/2018 0:31
13:56:41:901	Upload Task event uploaded for counter11/8/2018 0:32
13:56:43:414	Upload Task event uploaded for counter11/8/2018 0:33
13:56:44:944	Upload Task event uploaded for counter11/8/2018 0:34
13:56:46:528	Upload Task event uploaded for counter11/8/2018 0:35
13:56:47:980	Upload Task event uploaded for counter11/8/2018 0:36
13:56:49:797	Upload Task event uploaded for counter11/8/2018 0:37
13:56:51:150	Upload Task event uploaded for counter11/8/2018 0:38
13:56:52:546	Upload Task event uploaded for counter11/8/2018 0:39
13:56:53:979	Upload Task event uploaded for counter11/8/2018 0:40
13:56:55:496	Upload Task event uploaded for counter11/8/2018 0:41
13:56:57:337	Upload Task event uploaded for counter11/8/2018 0:42
13:56:58:775	Upload Task event uploaded for counter11/8/2018 0:43
13:57:00:074	Upload Task event uploaded for counter11/8/2018 0:44
13:57:01:469	Upload Task event uploaded for counter11/8/2018 0:45
13:57:03:185	Upload Task event uploaded for counter11/8/2018 0:46
13:57:04:745	Upload Task event uploaded for counter11/8/2018 0:47
13:57:06:151	Upload Task event uploaded for counter11/8/2018 0:48
13:57:07:503	Upload Task event uploaded for counter11/8/2018 0:49
13:57:09:093	Upload Task event uploaded for counter11/8/2018 0:50
13:57:11:384	Upload Task event uploaded for counter11/8/2018 0:51
13:57:13:034	Upload Task event uploaded for counter11/8/2018 0:52
13:57:14:603	Upload Task event uploaded for counter11/8/2018 0:53
13:57:16:164	Upload Task event uploaded for counter11/8/2018 0:54
13:57:17:767	Upload Task event uploaded for counter11/8/2018 0:55
13:57:19:448	Upload Task event uploaded for counter11/8/2018 0:56
13:57:20:919	Upload Task event uploaded for counter11/8/2018 0:57
13:57:22:282	Upload Task event uploaded for counter11/8/2018 0:58
13:57:23:825	Upload Task event uploaded for counter11/8/2018 0:59
13:57:27:187	Upload Task event uploaded for counter11/8/2018 0:00
13:57:28:529	Upload Task event uploaded for counter11/8/2018 0:01
13:57:30:326	Upload Task event uploaded for counter11/8/2018 0:02
13:57:32:048	Upload Task event uploaded for counter11/8/2018 0:03
13:57:33:551	Upload Task event uploaded for counter11/8/2018 0:04
13:57:35:198	Upload Task event uploaded for counter11/8/2018 0:05
13:57:36:836	Upload Task event uploaded for counter11/8/2018 0:06
13:57:38:364	Upload Task event uploaded for counter11/8/2018 0:07
13:57:40:082	Upload Task event uploaded for counter11/8/2018 0:08
13:57:41:677	Upload Task event uploaded for counter11/8/2018 0:09
13:57:43:054	Upload Task event uploaded for counter11/8/2018 0:10
13:57:44:723	Upload Task event uploaded for counter11/8/2018 0:11
13:57:46:293	Upload Task event uploaded for counter11/8/2018 0:12
13:57:48:163	Upload Task event uploaded for counter11/8/2018 0:13
