12:22:32:199	Application Starting
12:24:17:712	Upload Task event uploaded for counter93
12:24:18:858	Upload Task event uploaded for counter94
12:24:20:015	Upload Task event uploaded for counter95
12:24:21:313	Upload Task event uploaded for counter1
12:24:22:505	Upload Task event uploaded for counter2
12:24:23:713	Upload Task event uploaded for counter4
12:24:24:869	Upload Task event uploaded for counter23
12:24:26:068	Upload Task event uploaded for counter34
12:24:27:399	Upload Task event uploaded for counter41
12:24:28:632	Upload Task event uploaded for counter45
12:24:29:964	Upload Task event uploaded for counter51
12:24:31:190	Upload Task event uploaded for counter55
12:24:32:417	Upload Task event uploaded for counter62
12:24:33:571	Upload Task event uploaded for counter79
12:24:34:773	Upload Task event uploaded for counter84
12:24:36:001	Upload Task event uploaded for counter93
12:24:37:232	Upload Task event uploaded for counter94
12:24:38:462	Upload Task event uploaded for counter95
12:24:39:603	Upload Task event uploaded for counter1
12:24:40:813	Upload Task event uploaded for counter2
12:24:42:048	Upload Task event uploaded for counter4
12:24:43:271	Upload Task event uploaded for counter23
12:24:44:551	Upload Task event uploaded for counter34
12:24:45:854	Upload Task event uploaded for counter41
12:24:47:188	Upload Task event uploaded for counter45
12:24:48:532	Upload Task event uploaded for counter51
12:24:49:953	Upload Task event uploaded for counter55
12:24:51:208	Upload Task event uploaded for counter62
12:24:52:417	Upload Task event uploaded for counter79
12:24:53:694	Upload Task event uploaded for counter84
12:24:54:972	Upload Task event uploaded for counter93
12:24:56:310	Upload Task event uploaded for counter94
12:24:57:522	Upload Task event uploaded for counter95
12:24:58:669	Upload Task event uploaded for counter1
12:24:59:860	Upload Task event uploaded for counter2
12:25:01:006	Upload Task event uploaded for counter4
12:25:02:150	Upload Task event uploaded for counter23
12:25:03:284	Upload Task event uploaded for counter34
12:25:04:445	Upload Task event uploaded for counter41
12:25:05:696	Upload Task event uploaded for counter45
12:25:06:878	Upload Task event uploaded for counter47
12:25:08:157	Upload Task event uploaded for counter51
12:25:09:386	Upload Task event uploaded for counter55
12:25:10:529	Upload Task event uploaded for counter59
12:25:11:738	Upload Task event uploaded for counter62
12:25:12:879	Upload Task event uploaded for counter79
12:25:14:021	Upload Task event uploaded for counter84
12:25:15:224	Upload Task event uploaded for counter93
12:25:16:448	Upload Task event uploaded for counter94
12:25:17:872	Upload Task event uploaded for counter95
12:25:19:126	Upload Task event uploaded for counter1
12:25:20:343	Upload Task event uploaded for counter2
12:25:21:526	Upload Task event uploaded for counter4
12:25:22:846	Upload Task event uploaded for counter23
12:25:24:040	Upload Task event uploaded for counter34
12:25:25:255	Upload Task event uploaded for counter41
12:25:26:486	Upload Task event uploaded for counter45
12:25:27:713	Upload Task event uploaded for counter47
12:25:28:875	Upload Task event uploaded for counter51
12:25:30:027	Upload Task event uploaded for counter55
12:25:31:397	Upload Task event uploaded for counter56
12:25:32:661	Upload Task event uploaded for counter59
12:25:33:961	Upload Task event uploaded for counter62
12:25:35:102	Upload Task event uploaded for counter79
12:25:36:316	Upload Task event uploaded for counter84
12:25:37:543	Upload Task event uploaded for counter93
12:25:38:772	Upload Task cancellation request
12:25:38:787	Upload Task completed
