14:48:09:309	Application Starting
14:50:01:851	Upload Task event uploaded for counter45
14:50:02:980	Upload Task event uploaded for counter51
14:50:04:117	Upload Task event uploaded for counter55
14:50:05:270	Upload Task event uploaded for counter62
14:50:06:402	Upload Task event uploaded for counter79
14:50:07:537	Upload Task event uploaded for counter84
14:50:08:665	Upload Task event uploaded for counter93
14:50:09:818	Upload Task event uploaded for counter94
14:50:10:966	Upload Task event uploaded for counter95
14:50:12:100	Upload Task event uploaded for counter1
14:50:13:232	Upload Task event uploaded for counter2
14:50:14:378	Upload Task event uploaded for counter4
14:50:15:514	Upload Task event uploaded for counter23
14:50:16:637	Upload Task event uploaded for counter34
14:50:17:775	Upload Task event uploaded for counter41
14:50:18:909	Upload Task event uploaded for counter45
14:50:20:040	Upload Task event uploaded for counter51
14:50:21:174	Upload Task event uploaded for counter55
14:50:22:306	Upload Task event uploaded for counter62
14:50:23:437	Upload Task event uploaded for counter79
14:50:24:558	Upload Task event uploaded for counter84
14:50:25:702	Upload Task event uploaded for counter93
14:50:26:837	Upload Task event uploaded for counter94
14:50:27:968	Upload Task event uploaded for counter95
14:50:29:116	Upload Task event uploaded for counter1
14:50:30:255	Upload Task event uploaded for counter2
14:50:31:400	Upload Task event uploaded for counter4
14:50:32:536	Upload Task event uploaded for counter23
14:50:33:661	Upload Task event uploaded for counter34
14:50:34:819	Upload Task event uploaded for counter41
14:50:35:967	Upload Task event uploaded for counter45
14:50:37:103	Upload Task event uploaded for counter47
14:50:38:235	Upload Task event uploaded for counter51
14:50:39:417	Upload Task event uploaded for counter55
14:50:40:554	Upload Task event uploaded for counter59
14:50:41:707	Upload Task event uploaded for counter62
14:50:42:869	Upload Task event uploaded for counter79
14:50:44:002	Upload Task event uploaded for counter84
14:50:45:140	Upload Task event uploaded for counter93
14:50:46:285	Upload Task event uploaded for counter94
14:50:47:424	Upload Task event uploaded for counter95
14:50:48:546	Upload Task event uploaded for counter1
14:50:49:665	Upload Task event uploaded for counter2
14:50:50:813	Upload Task event uploaded for counter4
14:50:51:952	Upload Task event uploaded for counter23
14:50:53:093	Upload Task event uploaded for counter34
14:50:54:233	Upload Task event uploaded for counter41
14:50:55:373	Upload Task event uploaded for counter45
14:50:56:545	Upload Task event uploaded for counter47
14:50:57:668	Upload Task event uploaded for counter51
14:50:58:799	Upload Task event uploaded for counter55
14:50:59:957	Upload Task event uploaded for counter56
14:51:01:086	Upload Task event uploaded for counter59
14:51:02:230	Upload Task event uploaded for counter62
14:51:03:358	Upload Task event uploaded for counter79
14:51:04:503	Upload Task event uploaded for counter84
14:51:05:653	Upload Task event uploaded for counter93
14:51:06:792	Upload Task event uploaded for counter94
14:51:07:924	Upload Task event uploaded for counter95
14:51:09:063	Upload Task event uploaded for counter1
14:51:10:202	Upload Task event uploaded for counter2
14:51:11:342	Upload Task event uploaded for counter23
14:51:12:475	Upload Task event uploaded for counter34
14:51:13:631	Upload Task event uploaded for counter41
14:51:14:804	Upload Task event uploaded for counter45
14:51:16:012	Upload Task event uploaded for counter47
14:51:17:141	Upload Task event uploaded for counter51
14:51:18:275	Upload Task event uploaded for counter55
14:51:19:409	Upload Task event uploaded for counter56
14:51:20:558	Upload Task event uploaded for counter59
14:51:21:719	Upload Task event uploaded for counter62
14:51:22:851	Upload Task event uploaded for counter79
14:51:23:979	Upload Task event uploaded for counter84
14:51:25:125	Upload Task event uploaded for counter93
14:51:26:276	Upload Task event uploaded for counter94
14:51:27:412	Upload Task event uploaded for counter95
14:51:28:592	Upload Task event uploaded for counter1
14:51:29:750	Upload Task event uploaded for counter2
14:51:30:892	Upload Task event uploaded for counter4
14:51:32:044	Upload Task event uploaded for counter23
14:51:33:185	Upload Task event uploaded for counter34
14:51:34:380	Upload Task cancellation request
14:51:34:422	Upload Task completed
