13:21:51:424	Application Starting
13:23:30:491	Upload Task event uploaded for counter79
13:23:31:575	Upload Task event uploaded for counter84
13:23:32:656	Upload Task event uploaded for counter93
13:23:33:723	Upload Task event uploaded for counter94
13:23:34:786	Upload Task event uploaded for counter95
13:23:35:860	Upload Task event uploaded for counter1
13:23:36:939	Upload Task event uploaded for counter2
13:23:38:017	Upload Task event uploaded for counter4
13:23:39:089	Upload Task event uploaded for counter23
13:23:40:154	Upload Task event uploaded for counter34
13:23:41:252	Upload Task event uploaded for counter41
13:23:42:326	Upload Task event uploaded for counter45
13:23:43:396	Upload Task event uploaded for counter51
13:23:44:471	Upload Task event uploaded for counter55
13:23:45:555	Upload Task event uploaded for counter62
13:23:46:681	Upload Task event uploaded for counter79
13:23:47:757	Upload Task event uploaded for counter84
13:23:48:831	Upload Task event uploaded for counter93
13:23:49:894	Upload Task event uploaded for counter94
13:23:50:968	Upload Task event uploaded for counter95
13:23:52:041	Upload Task event uploaded for counter1
13:23:53:117	Upload Task event uploaded for counter2
13:23:54:192	Upload Task event uploaded for counter4
13:23:55:261	Upload Task event uploaded for counter23
13:23:56:323	Upload Task event uploaded for counter34
13:23:57:401	Upload Task event uploaded for counter41
13:23:58:477	Upload Task event uploaded for counter45
13:23:59:567	Upload Task event uploaded for counter47
13:24:00:640	Upload Task event uploaded for counter51
13:24:01:741	Upload Task event uploaded for counter55
13:24:02:821	Upload Task event uploaded for counter59
13:24:03:895	Upload Task event uploaded for counter62
13:24:04:965	Upload Task event uploaded for counter79
13:24:06:041	Upload Task event uploaded for counter84
13:24:07:122	Upload Task event uploaded for counter93
13:24:08:189	Upload Task event uploaded for counter94
13:24:09:268	Upload Task event uploaded for counter95
13:24:10:346	Upload Task event uploaded for counter1
13:24:11:424	Upload Task event uploaded for counter2
13:24:12:498	Upload Task event uploaded for counter4
13:24:13:574	Upload Task cancellation request
13:24:13:580	Upload Task completed
13:24:17:694	Upload Task starting
13:24:17:713	Data File: C:\Users\ratella\Source\Repos\SimulatorLight\bin\Debug\Data/aircraftdemo_input_v4.csv
13:24:18:726	Upload Task event uploaded for counter1
13:24:20:300	Upload Task event uploaded for counter2
13:24:21:375	Upload Task event uploaded for counter1
13:24:22:449	Upload Task event uploaded for counter2
13:24:23:523	Upload Task event uploaded for counter34
13:24:24:601	Upload Task event uploaded for counter1
13:24:25:680	Upload Task event uploaded for counter2
13:24:26:756	Upload Task event uploaded for counter34
13:24:27:820	Upload Task event uploaded for counter95
13:24:28:894	Upload Task event uploaded for counter1
13:24:29:973	Upload Task event uploaded for counter2
13:24:31:041	Upload Task event uploaded for counter4
13:24:32:126	Upload Task event uploaded for counter34
13:24:33:200	Upload Task event uploaded for counter51
13:24:34:262	Upload Task event uploaded for counter55
13:24:35:335	Upload Task event uploaded for counter95
13:24:36:410	Upload Task event uploaded for counter1
13:24:37:485	Upload Task cancellation request
13:24:37:505	Upload Task completed
