10:47:44:251	Application Starting
10:51:36:590	Upload Task event uploaded for counter179
10:51:37:674	Upload Task event uploaded for counter180
10:51:38:773	Upload Task event uploaded for counter181
10:51:39:858	Upload Task event uploaded for counter182
10:51:40:927	Upload Task event uploaded for counter183
10:51:42:006	Upload Task event uploaded for counter184
10:51:43:076	Upload Task event uploaded for counter185
10:51:44:149	Upload Task event uploaded for counter186
10:51:45:237	Upload Task event uploaded for counter187
10:51:46:394	Upload Task event uploaded for counter188
10:51:47:471	Upload Task event uploaded for counter189
10:51:48:541	Upload Task event uploaded for counter190
10:51:49:639	Upload Task event uploaded for counter191
10:51:50:735	Upload Task event uploaded for counter192
10:51:51:794	Upload Task event uploaded for counter193
10:51:52:861	Upload Task event uploaded for counter194
10:51:54:033	Upload Task event uploaded for counter195
10:51:55:101	Upload Task event uploaded for counter196
10:51:56:171	Upload Task event uploaded for counter197
10:51:57:256	Upload Task event uploaded for counter198
10:51:58:329	Upload Task event uploaded for counter199
10:51:59:415	Upload Task event uploaded for counter200
10:52:00:496	Upload Task event uploaded for counter201
10:52:01:638	Upload Task event uploaded for counter202
10:52:02:722	Upload Task event uploaded for counter203
10:52:03:809	Upload Task event uploaded for counter204
10:52:04:886	Upload Task event uploaded for counter205
10:52:05:962	Upload Task event uploaded for counter206
10:52:07:041	Upload Task event uploaded for counter207
10:52:08:106	Upload Task event uploaded for counter208
10:52:09:186	Upload Task event uploaded for counter209
10:52:10:268	Upload Task event uploaded for counter210
10:52:11:345	Upload Task event uploaded for counter211
10:52:12:425	Upload Task event uploaded for counter212
10:52:13:511	Upload Task event uploaded for counter213
10:52:14:578	Upload Task event uploaded for counter214
10:52:15:660	Upload Task event uploaded for counter215
10:52:16:743	Upload Task event uploaded for counter216
10:52:17:829	Upload Task event uploaded for counter217
10:52:18:913	Upload Task event uploaded for counter218
10:52:19:992	Upload Task event uploaded for counter219
10:52:21:175	Upload Task event uploaded for counter220
10:52:22:262	Upload Task event uploaded for counter221
10:52:23:401	Upload Task event uploaded for counter222
10:52:24:487	Upload Task event uploaded for counter223
10:52:25:565	Upload Task event uploaded for counter224
10:52:26:642	Upload Task event uploaded for counter225
10:52:27:730	Upload Task event uploaded for counter226
10:52:28:934	Upload Task event uploaded for counter227
10:52:30:018	Upload Task event uploaded for counter228
10:52:31:088	Upload Task event uploaded for counter229
10:52:32:180	Upload Task event uploaded for counter230
10:52:33:266	Upload Task event uploaded for counter231
10:52:34:376	Upload Task event uploaded for counter232
10:52:35:455	Upload Task event uploaded for counter233
10:52:36:532	Upload Task event uploaded for counter234
10:52:37:612	Upload Task event uploaded for counter235
10:52:38:688	Upload Task event uploaded for counter236
10:52:39:773	Upload Task event uploaded for counter237
10:52:40:849	Upload Task event uploaded for counter238
10:52:41:925	Upload Task event uploaded for counter239
10:52:43:089	Upload Task event uploaded for counter240
10:52:44:167	Upload Task event uploaded for counter241
10:52:45:291	Upload Task event uploaded for counter242
10:52:46:357	Upload Task event uploaded for counter243
10:52:47:512	Upload Task event uploaded for counter244
10:52:48:577	Upload Task event uploaded for counter245
10:52:49:741	Upload Task event uploaded for counter246
10:52:50:825	Upload Task event uploaded for counter247
10:52:51:894	Upload Task event uploaded for counter248
10:52:52:988	Upload Task event uploaded for counter249
10:52:54:067	Upload Task event uploaded for counter250
10:52:55:145	Upload Task event uploaded for counter251
10:52:56:230	Upload Task event uploaded for counter252
10:52:57:320	Upload Task event uploaded for counter253
10:52:58:414	Upload Task event uploaded for counter254
10:52:59:483	Upload Task event uploaded for counter255
10:53:00:570	Upload Task event uploaded for counter256
10:53:01:664	Upload Task event uploaded for counter257
10:53:02:733	Upload Task event uploaded for counter258
10:53:03:812	Upload Task event uploaded for counter259
10:53:04:887	Upload Task event uploaded for counter260
10:53:06:038	Upload Task event uploaded for counter261
10:53:07:131	Upload Task event uploaded for counter262
10:53:08:212	Upload Task event uploaded for counter263
10:53:09:288	Upload Task event uploaded for counter264
10:53:10:433	Upload Task event uploaded for counter265
10:53:12:133	Upload Task event uploaded for counter266
10:53:13:210	Upload Task event uploaded for counter267
10:53:14:276	Upload Task event uploaded for counter268
10:53:15:378	Upload Task event uploaded for counter269
10:53:16:485	Upload Task event uploaded for counter270
10:53:17:559	Upload Task event uploaded for counter271
10:53:18:728	Upload Task event uploaded for counter272
10:53:19:800	Upload Task event uploaded for counter273
10:53:20:868	Upload Task event uploaded for counter274
10:53:21:946	Upload Task event uploaded for counter275
10:53:23:026	Upload Task event uploaded for counter276
10:53:24:135	Upload Task event uploaded for counter277
10:53:25:204	Upload Task event uploaded for counter278
10:53:26:292	Upload Task event uploaded for counter279
10:53:27:381	Upload Task event uploaded for counter280
10:53:28:443	Upload Task event uploaded for counter281
10:53:29:527	Upload Task event uploaded for counter282
10:53:30:616	Upload Task event uploaded for counter283
10:53:31:726	Upload Task event uploaded for counter284
10:53:32:832	Upload Task event uploaded for counter285
10:53:33:913	Upload Task event uploaded for counter286
10:53:34:992	Upload Task event uploaded for counter287
10:53:36:082	Upload Task event uploaded for counter288
10:53:37:166	Upload Task event uploaded for counter289
10:53:38:248	Upload Task event uploaded for counter290
10:53:39:393	Upload Task event uploaded for counter291
10:53:40:487	Upload Task event uploaded for counter292
10:53:41:556	Upload Task event uploaded for counter293
10:53:42:620	Upload Task event uploaded for counter294
10:53:43:702	Upload Task event uploaded for counter295
10:53:44:776	Upload Task event uploaded for counter296
10:53:45:870	Upload Task event uploaded for counter297
10:53:46:933	Upload Task event uploaded for counter298
10:53:48:014	Upload Task event uploaded for counter299
10:53:49:093	Upload Task event uploaded for counter300
10:53:50:241	Upload Task event uploaded for counter301
10:53:51:327	Upload Task event uploaded for counter302
10:53:52:398	Upload Task event uploaded for counter303
10:53:53:517	Upload Task event uploaded for counter304
10:53:54:625	Upload Task event uploaded for counter305
10:53:55:695	Upload Task event uploaded for counter306
10:53:56:770	Upload Task event uploaded for counter307
10:53:57:851	Upload Task event uploaded for counter308
10:53:58:996	Upload Task event uploaded for counter309
10:54:00:144	Upload Task event uploaded for counter310
10:54:01:222	Upload Task event uploaded for counter311
10:54:02:294	Upload Task event uploaded for counter312
10:54:03:383	Upload Task event uploaded for counter313
10:54:04:453	Upload Task event uploaded for counter314
10:54:05:578	Upload Task event uploaded for counter315
10:54:06:651	Upload Task event uploaded for counter316
10:54:07:724	Upload Task event uploaded for counter317
10:54:08:790	Upload Task event uploaded for counter318
10:54:10:236	Upload Task event uploaded for counter319
10:54:11:311	Upload Task event uploaded for counter320
10:54:12:403	Upload Task event uploaded for counter321
10:54:13:500	Upload Task event uploaded for counter322
10:54:14:600	Upload Task event uploaded for counter323
10:54:15:680	Upload Task event uploaded for counter324
10:54:16:757	Upload Task event uploaded for counter325
10:54:17:830	Upload Task event uploaded for counter326
10:54:18:894	Upload Task event uploaded for counter327
10:54:19:973	Upload Task event uploaded for counter328
10:54:21:046	Upload Task event uploaded for counter329
10:54:22:123	Upload Task event uploaded for counter330
10:54:23:336	Upload Task event uploaded for counter331
10:54:24:409	Upload Task event uploaded for counter332
10:54:25:505	Upload Task event uploaded for counter333
10:54:26:579	Upload Task event uploaded for counter334
10:54:27:649	Upload Task event uploaded for counter335
10:54:28:737	Upload Task event uploaded for counter336
10:54:29:827	Upload Task event uploaded for counter337
10:54:30:907	Upload Task event uploaded for counter338
10:54:31:974	Upload Task event uploaded for counter339
10:54:33:073	Upload Task event uploaded for counter340
10:54:34:229	Upload Task event uploaded for counter341
10:54:35:318	Upload Task event uploaded for counter342
10:54:36:402	Upload Task event uploaded for counter343
10:54:37:484	Upload Task event uploaded for counter344
10:54:38:568	Upload Task event uploaded for counter345
10:54:39:629	Upload Task event uploaded for counter346
10:54:40:723	Upload Task event uploaded for counter347
10:54:41:808	Upload Task event uploaded for counter348
10:54:42:888	Upload Task event uploaded for counter349
10:54:43:966	Upload Task event uploaded for counter350
10:54:45:043	Upload Task event uploaded for counter351
10:54:46:124	Upload Task event uploaded for counter352
10:54:47:209	Upload Task event uploaded for counter353
10:54:48:289	Upload Task event uploaded for counter354
10:54:49:367	Upload Task event uploaded for counter355
10:54:50:437	Upload Task event uploaded for counter356
10:54:51:588	Upload Task event uploaded for counter357
10:54:52:662	Upload Task event uploaded for counter358
10:54:53:749	Upload Task event uploaded for counter359
10:54:54:827	Upload Task event uploaded for counter360
10:54:55:911	Upload Task event uploaded for counter361
10:54:56:989	Upload Task event uploaded for counter362
10:54:58:064	Upload Task event uploaded for counter363
10:54:59:121	Upload Task event uploaded for counter364
10:55:00:198	Upload Task event uploaded for counter365
10:55:01:272	Upload Task event uploaded for counter366
10:55:02:357	Upload Task event uploaded for counter367
10:55:03:974	Upload Task event uploaded for counter368
10:55:05:059	Upload Task event uploaded for counter369
10:55:06:128	Upload Task event uploaded for counter370
10:55:07:272	Upload Task event uploaded for counter371
10:55:08:353	Upload Task event uploaded for counter372
10:55:09:503	Upload Task event uploaded for counter373
10:55:10:570	Upload Task event uploaded for counter374
10:55:11:649	Upload Task event uploaded for counter375
10:55:12:718	Upload Task event uploaded for counter376
10:55:13:805	Upload Task event uploaded for counter377
10:55:14:892	Upload Task event uploaded for counter378
10:55:15:967	Upload Task event uploaded for counter379
10:55:17:046	Upload Task event uploaded for counter380
10:55:18:122	Upload Task event uploaded for counter381
10:55:19:206	Upload Task event uploaded for counter382
10:55:20:287	Upload Task event uploaded for counter383
10:55:21:368	Upload Task event uploaded for counter384
10:55:22:435	Upload Task event uploaded for counter385
10:55:23:496	Upload Task event uploaded for counter386
10:55:24:589	Upload Task event uploaded for counter387
10:55:25:671	Upload Task event uploaded for counter388
10:55:26:743	Upload Task event uploaded for counter389
10:55:27:810	Upload Task event uploaded for counter390
10:55:28:873	Upload Task event uploaded for counter391
10:55:29:933	Upload Task event uploaded for counter392
10:55:31:029	Upload Task event uploaded for counter393
10:55:32:117	Upload Task event uploaded for counter394
10:55:33:190	Upload Task event uploaded for counter395
10:55:34:262	Upload Task event uploaded for counter396
10:55:35:339	Upload Task event uploaded for counter397
10:55:36:403	Upload Task event uploaded for counter398
10:55:37:480	Upload Task event uploaded for counter399
10:55:38:622	Upload Task event uploaded for counter400
10:55:39:700	Upload Task event uploaded for counter401
10:55:40:790	Upload Task event uploaded for counter402
10:55:41:872	Upload Task event uploaded for counter403
10:55:42:960	Upload Task event uploaded for counter404
10:55:44:039	Upload Task event uploaded for counter405
10:55:45:121	Upload Task event uploaded for counter406
10:55:46:185	Upload Task event uploaded for counter407
10:55:47:329	Upload Task event uploaded for counter408
10:55:48:407	Upload Task event uploaded for counter409
10:55:49:478	Upload Task event uploaded for counter410
10:55:50:556	Upload Task event uploaded for counter411
10:55:51:628	Upload Task event uploaded for counter412
10:55:52:699	Upload Task event uploaded for counter413
10:55:53:775	Upload Task event uploaded for counter414
10:55:54:851	Upload Task event uploaded for counter415
10:55:55:942	Upload Task event uploaded for counter416
10:55:57:025	Upload Task event uploaded for counter417
10:55:58:860	Upload Task event uploaded for counter418
10:56:00:364	Upload Task event uploaded for counter419
10:56:01:434	Upload Task event uploaded for counter420
10:56:02:516	Upload Task event uploaded for counter421
10:56:03:587	Upload Task event uploaded for counter422
10:56:04:651	Upload Task event uploaded for counter423
10:56:05:769	Upload Task event uploaded for counter424
10:56:06:848	Upload Task event uploaded for counter425
10:56:07:934	Upload Task event uploaded for counter426
10:56:09:031	Upload Task event uploaded for counter427
10:56:10:108	Upload Task event uploaded for counter428
10:56:11:190	Upload Task event uploaded for counter429
10:56:12:265	Upload Task event uploaded for counter430
10:56:13:348	Upload Task event uploaded for counter431
10:56:14:436	Upload Task event uploaded for counter432
10:56:15:499	Upload Task event uploaded for counter433
10:56:16:571	Upload Task event uploaded for counter434
10:56:17:724	Upload Task event uploaded for counter435
10:56:18:812	Upload Task event uploaded for counter436
10:56:19:906	Upload Task event uploaded for counter437
10:56:20:992	Upload Task event uploaded for counter438
10:56:22:087	Upload Task event uploaded for counter439
10:56:23:249	Upload Task event uploaded for counter440
10:56:24:316	Upload Task event uploaded for counter441
10:56:25:394	Upload Task event uploaded for counter442
10:56:26:466	Upload Task event uploaded for counter443
10:56:27:550	Upload Task event uploaded for counter444
10:56:28:718	Upload Task event uploaded for counter445
10:56:29:788	Upload Task event uploaded for counter446
10:56:30:859	Upload Task event uploaded for counter447
10:56:31:940	Upload Task event uploaded for counter448
10:56:33:019	Upload Task event uploaded for counter449
10:56:34:097	Upload Task event uploaded for counter450
10:56:35:188	Upload Task event uploaded for counter451
10:56:36:270	Upload Task event uploaded for counter452
10:56:37:357	Upload Task event uploaded for counter453
10:56:38:427	Upload Task event uploaded for counter454
10:56:39:508	Upload Task event uploaded for counter455
10:56:40:600	Upload Task event uploaded for counter456
10:56:41:667	Upload Task event uploaded for counter457
10:56:42:738	Upload Task event uploaded for counter458
10:56:43:821	Upload Task event uploaded for counter459
10:56:44:898	Upload Task event uploaded for counter460
10:56:45:980	Upload Task event uploaded for counter461
10:56:47:065	Upload Task event uploaded for counter462
10:56:48:146	Upload Task event uploaded for counter463
10:56:49:221	Upload Task event uploaded for counter464
10:56:50:312	Upload Task event uploaded for counter465
10:56:51:402	Upload Task event uploaded for counter466
10:56:52:543	Upload Task event uploaded for counter467
10:56:53:664	Upload Task event uploaded for counter468
10:56:54:742	Upload Task event uploaded for counter469
10:56:55:806	Upload Task event uploaded for counter470
10:56:56:877	Upload Task event uploaded for counter471
10:56:57:953	Upload Task event uploaded for counter472
10:56:59:030	Upload Task event uploaded for counter473
10:57:00:104	Upload Task event uploaded for counter474
10:57:01:176	Upload Task event uploaded for counter475
10:57:02:257	Upload Task event uploaded for counter476
10:57:03:340	Upload Task event uploaded for counter477
10:57:04:425	Upload Task event uploaded for counter478
10:57:05:509	Upload Task event uploaded for counter479
10:57:06:614	Upload Task event uploaded for counter480
10:57:07:758	Upload Task event uploaded for counter481
10:57:08:848	Upload Task event uploaded for counter482
10:57:09:954	Upload Task event uploaded for counter483
10:57:11:029	Upload Task event uploaded for counter484
10:57:12:109	Upload Task event uploaded for counter485
10:57:13:167	Upload Task event uploaded for counter486
10:57:14:246	Upload Task event uploaded for counter487
10:57:15:329	Upload Task event uploaded for counter488
10:57:16:397	Upload Task event uploaded for counter489
10:57:17:467	Upload Task event uploaded for counter490
10:57:18:551	Upload Task event uploaded for counter491
10:57:19:630	Upload Task event uploaded for counter492
10:57:20:711	Upload Task event uploaded for counter493
10:57:21:780	Upload Task event uploaded for counter494
10:57:22:859	Upload Task event uploaded for counter495
10:57:24:020	Upload Task event uploaded for counter496
10:57:25:164	Upload Task event uploaded for counter497
10:57:26:224	Upload Task event uploaded for counter498
10:57:27:293	Upload Task event uploaded for counter499
10:57:28:384	Upload Task event uploaded for counter500
10:57:29:472	Upload Task event uploaded for counter501
10:57:30:544	Upload Task event uploaded for counter502
10:57:31:640	Upload Task event uploaded for counter503
10:57:32:716	Upload Task event uploaded for counter504
10:57:33:789	Upload Task event uploaded for counter505
10:57:34:873	Upload Task event uploaded for counter506
10:57:36:020	Upload Task event uploaded for counter507
10:57:37:111	Upload Task event uploaded for counter508
10:57:38:177	Upload Task event uploaded for counter509
10:57:39:258	Upload Task event uploaded for counter510
10:57:40:398	Upload Task event uploaded for counter511
10:57:41:489	Upload Task event uploaded for counter512
10:57:42:587	Upload Task event uploaded for counter513
10:57:43:678	Upload Task event uploaded for counter514
10:57:44:874	Upload Task event uploaded for counter515
10:57:45:951	Upload Task event uploaded for counter516
10:57:47:012	Upload Task event uploaded for counter517
10:57:48:089	Upload Task event uploaded for counter518
10:57:49:149	Upload Task event uploaded for counter519
10:57:50:238	Upload Task event uploaded for counter520
10:57:51:321	Upload Task event uploaded for counter521
10:57:52:410	Upload Task event uploaded for counter522
10:57:53:501	Upload Task event uploaded for counter523
10:57:54:583	Upload Task event uploaded for counter524
10:57:55:669	Upload Task event uploaded for counter525
10:57:56:748	Upload Task event uploaded for counter526
10:57:57:864	Upload Task event uploaded for counter527
10:57:58:933	Upload Task event uploaded for counter528
10:58:00:185	Upload Task event uploaded for counter529
10:58:01:430	Upload Task event uploaded for counter530
10:58:02:640	Upload Task event uploaded for counter531
10:58:03:871	Upload Task event uploaded for counter532
10:58:04:984	Upload Task event uploaded for counter533
10:58:06:174	Upload Task event uploaded for counter534
10:58:07:265	Upload Task event uploaded for counter535
10:58:08:344	Upload Task event uploaded for counter536
10:58:09:454	Upload Task event uploaded for counter537
10:58:10:519	Upload Task event uploaded for counter538
10:58:11:604	Upload Task event uploaded for counter539
10:58:12:763	Upload Task event uploaded for counter540
10:58:13:841	Upload Task event uploaded for counter541
10:58:14:960	Upload Task event uploaded for counter542
10:58:16:029	Upload Task event uploaded for counter543
10:58:17:117	Upload Task event uploaded for counter544
10:58:18:175	Upload Task event uploaded for counter545
10:58:19:272	Upload Task event uploaded for counter546
10:58:20:350	Upload Task event uploaded for counter547
10:58:21:452	Upload Task event uploaded for counter548
10:58:22:513	Upload Task event uploaded for counter549
10:58:23:597	Upload Task event uploaded for counter550
10:58:24:672	Upload Task event uploaded for counter551
10:58:25:760	Upload Task event uploaded for counter552
10:58:26:834	Upload Task event uploaded for counter553
10:58:27:922	Upload Task event uploaded for counter554
10:58:29:008	Upload Task event uploaded for counter555
10:58:30:101	Upload Task event uploaded for counter556
10:58:31:190	Upload Task event uploaded for counter557
10:58:32:267	Upload Task event uploaded for counter558
10:58:33:352	Upload Task event uploaded for counter559
10:58:34:427	Upload Task event uploaded for counter560
10:58:35:508	Upload Task event uploaded for counter561
10:58:36:594	Upload Task event uploaded for counter562
10:58:37:685	Upload Task event uploaded for counter563
10:58:38:783	Upload Task event uploaded for counter564
10:58:39:859	Upload Task event uploaded for counter565
10:58:40:948	Upload Task event uploaded for counter566
10:58:42:023	Upload Task event uploaded for counter567
10:58:43:102	Upload Task event uploaded for counter568
10:58:44:177	Upload Task event uploaded for counter569
10:58:45:270	Upload Task event uploaded for counter570
10:58:46:368	Upload Task event uploaded for counter571
10:58:47:459	Upload Task event uploaded for counter572
10:58:48:529	Upload Task event uploaded for counter573
10:58:49:610	Upload Task event uploaded for counter574
10:58:50:696	Upload Task event uploaded for counter575
10:58:51:763	Upload Task event uploaded for counter576
10:58:52:851	Upload Task event uploaded for counter577
10:58:53:941	Upload Task event uploaded for counter578
10:58:55:464	Upload Task event uploaded for counter579
10:58:56:534	Upload Task event uploaded for counter580
10:58:57:607	Upload Task event uploaded for counter581
10:58:58:686	Upload Task event uploaded for counter582
10:58:59:756	Upload Task event uploaded for counter583
10:59:00:838	Upload Task event uploaded for counter584
10:59:01:927	Upload Task event uploaded for counter585
10:59:03:006	Upload Task event uploaded for counter586
10:59:04:087	Upload Task event uploaded for counter587
10:59:05:180	Upload Task event uploaded for counter588
10:59:06:364	Upload Task event uploaded for counter589
10:59:07:566	Upload Task event uploaded for counter590
10:59:08:750	Upload Task event uploaded for counter591
10:59:09:974	Upload Task event uploaded for counter592
10:59:11:185	Upload Task event uploaded for counter593
10:59:12:420	Upload Task event uploaded for counter594
10:59:13:640	Upload Task event uploaded for counter595
10:59:14:828	Upload Task event uploaded for counter596
10:59:16:031	Upload Task event uploaded for counter597
10:59:17:217	Upload Task event uploaded for counter598
10:59:18:450	Upload Task event uploaded for counter599
10:59:19:655	Upload Task event uploaded for counter600
10:59:20:856	Upload Task event uploaded for counter601
10:59:22:049	Upload Task event uploaded for counter602
10:59:23:302	Upload Task event uploaded for counter603
