14:34:47:363	Application Starting
14:38:27:624	Upload Task event uploaded for counter11/8/2018 0:25
14:38:28:905	Upload Task event uploaded for counter11/8/2018 0:26
14:38:30:220	Upload Task event uploaded for counter11/8/2018 0:27
14:38:31:727	Upload Task event uploaded for counter11/8/2018 0:28
14:38:33:247	Upload Task event uploaded for counter11/8/2018 0:29
14:38:34:724	Upload Task event uploaded for counter11/8/2018 0:30
14:38:36:300	Upload Task event uploaded for counter11/8/2018 0:31
14:38:37:693	Upload Task event uploaded for counter11/8/2018 0:32
14:38:39:105	Upload Task event uploaded for counter11/8/2018 0:33
14:38:40:446	Upload Task event uploaded for counter11/8/2018 0:34
14:38:41:953	Upload Task event uploaded for counter11/8/2018 0:35
14:38:43:547	Upload Task event uploaded for counter11/8/2018 0:36
14:38:44:868	Upload Task event uploaded for counter11/8/2018 0:37
14:38:46:167	Upload Task event uploaded for counter11/8/2018 0:38
14:38:47:616	Upload Task event uploaded for counter11/8/2018 0:39
14:38:49:000	Upload Task event uploaded for counter11/8/2018 0:40
14:38:50:431	Upload Task event uploaded for counter11/8/2018 0:41
14:38:51:863	Upload Task event uploaded for counter11/8/2018 0:42
14:38:53:137	Upload Task event uploaded for counter11/8/2018 0:43
14:38:54:456	Upload Task event uploaded for counter11/8/2018 0:44
14:38:55:789	Upload Task event uploaded for counter11/8/2018 0:45
14:38:57:287	Upload Task event uploaded for counter11/8/2018 0:46
14:38:58:642	Upload Task event uploaded for counter11/8/2018 0:47
14:39:00:146	Upload Task event uploaded for counter11/8/2018 0:48
14:39:01:430	Upload Task event uploaded for counter11/8/2018 0:49
14:39:02:806	Upload Task event uploaded for counter11/8/2018 0:50
14:39:04:249	Upload Task event uploaded for counter11/8/2018 0:51
14:39:05:578	Upload Task event uploaded for counter11/8/2018 0:52
14:39:06:926	Upload Task event uploaded for counter11/8/2018 0:53
14:39:08:320	Upload Task event uploaded for counter11/8/2018 0:54
14:39:13:518	Upload Task event uploaded for counter11/8/2018 0:55
14:39:15:334	Upload Task event uploaded for counter11/8/2018 0:56
14:39:19:208	Upload Task event uploaded for counter11/8/2018 0:57
14:39:20:631	Upload Task event uploaded for counter11/8/2018 0:58
14:39:22:237	Upload Task event uploaded for counter11/8/2018 0:59
14:39:24:657	Upload Task event uploaded for counter11/8/2018 0:00
14:39:26:232	Upload Task event uploaded for counter11/8/2018 0:01
14:39:28:099	Upload Task event uploaded for counter11/8/2018 0:02
14:39:30:640	Upload Task event uploaded for counter11/8/2018 0:03
14:39:33:225	Upload Task event uploaded for counter11/8/2018 0:04
14:39:34:603	Upload Task event uploaded for counter11/8/2018 0:05
14:39:36:043	Upload Task event uploaded for counter11/8/2018 0:06
14:39:37:669	Upload Task event uploaded for counter11/8/2018 0:07
14:39:39:575	Upload Task event uploaded for counter11/8/2018 0:08
14:39:41:784	Upload Task event uploaded for counter11/8/2018 0:09
14:39:43:665	Upload Task event uploaded for counter11/8/2018 0:10
14:39:45:509	Upload Task event uploaded for counter11/8/2018 0:11
14:40:04:857	Upload Task event uploaded for counter11/8/2018 0:12
14:40:07:212	Upload Task event uploaded for counter11/8/2018 0:13
14:40:08:886	Upload Task event uploaded for counter11/8/2018 0:14
14:40:10:266	Upload Task event uploaded for counter11/8/2018 0:15
14:40:11:737	Upload Task event uploaded for counter11/8/2018 0:16
14:40:13:243	Upload Task event uploaded for counter11/8/2018 0:17
14:40:14:746	Upload Task event uploaded for counter11/8/2018 0:18
14:40:16:116	Upload Task event uploaded for counter11/8/2018 0:19
14:40:17:511	Upload Task event uploaded for counter11/8/2018 0:20
14:40:24:858	Upload Task event uploaded for counter11/8/2018 0:21
14:40:39:119	Upload Task event uploaded for counter11/8/2018 0:22
14:40:42:385	Upload Task event uploaded for counter11/8/2018 0:23
14:40:44:564	Upload Task event uploaded for counter11/8/2018 0:24
14:40:46:110	Upload Task event uploaded for counter11/8/2018 0:25
14:40:47:880	Upload Task event uploaded for counter11/8/2018 0:26
14:40:49:443	Upload Task event uploaded for counter11/8/2018 0:27
14:40:50:825	Upload Task event uploaded for counter11/8/2018 0:28
14:40:52:748	Upload Task event uploaded for counter11/8/2018 0:29
14:40:54:115	Upload Task event uploaded for counter11/8/2018 0:30
14:40:55:655	Upload Task event uploaded for counter11/8/2018 0:31
14:40:57:391	Upload Task event uploaded for counter11/8/2018 0:32
14:40:58:806	Upload Task event uploaded for counter11/8/2018 0:33
14:41:00:107	Upload Task event uploaded for counter11/8/2018 0:34
14:41:01:566	Upload Task event uploaded for counter11/8/2018 0:35
14:41:03:119	Upload Task event uploaded for counter11/8/2018 0:36
14:41:04:613	Upload Task event uploaded for counter11/8/2018 0:37
14:41:06:101	Upload Task event uploaded for counter11/8/2018 0:38
14:41:07:482	Upload Task event uploaded for counter11/8/2018 0:39
14:41:08:877	Upload Task event uploaded for counter11/8/2018 0:40
14:41:10:265	Upload Task event uploaded for counter11/8/2018 0:41
14:41:11:607	Upload Task event uploaded for counter11/8/2018 0:42
14:41:13:091	Upload Task event uploaded for counter11/8/2018 0:43
14:41:14:440	Upload Task event uploaded for counter11/8/2018 0:44
14:41:15:801	Upload Task event uploaded for counter11/8/2018 0:45
14:41:17:212	Upload Task event uploaded for counter11/8/2018 0:46
14:41:18:691	Upload Task event uploaded for counter11/8/2018 0:47
14:41:20:103	Upload Task event uploaded for counter11/8/2018 0:48
14:41:21:769	Upload Task event uploaded for counter11/8/2018 0:49
14:41:23:255	Upload Task event uploaded for counter11/8/2018 0:50
14:41:24:640	Upload Task event uploaded for counter11/8/2018 0:51
14:41:27:439	Upload Task event uploaded for counter11/8/2018 0:52
14:41:31:213	Upload Task event uploaded for counter11/8/2018 0:53
14:41:33:293	Upload Task event uploaded for counter11/8/2018 0:54
14:41:34:893	Upload Task event uploaded for counter11/8/2018 0:55
14:41:36:309	Upload Task event uploaded for counter11/8/2018 0:56
14:41:38:190	Upload Task event uploaded for counter11/8/2018 0:57
14:41:39:846	Upload Task event uploaded for counter11/8/2018 0:58
14:41:41:672	Upload Task event uploaded for counter11/8/2018 0:59
14:41:44:088	Upload Task event uploaded for counter11/8/2018 0:00
14:41:45:908	Upload Task event uploaded for counter11/8/2018 0:01
14:41:47:398	Upload Task event uploaded for counter11/8/2018 0:02
14:41:48:841	Upload Task event uploaded for counter11/8/2018 0:03
14:41:50:223	Upload Task event uploaded for counter11/8/2018 0:04
14:41:51:534	Upload Task event uploaded for counter11/8/2018 0:05
14:41:52:971	Upload Task event uploaded for counter11/8/2018 0:06
14:41:54:531	Upload Task event uploaded for counter11/8/2018 0:07
14:41:55:912	Upload Task event uploaded for counter11/8/2018 0:08
14:41:57:343	Upload Task event uploaded for counter11/8/2018 0:09
14:41:58:627	Upload Task event uploaded for counter11/8/2018 0:10
14:42:00:117	Upload Task event uploaded for counter11/8/2018 0:11
14:42:01:571	Upload Task event uploaded for counter11/8/2018 0:12
14:42:02:913	Upload Task event uploaded for counter11/8/2018 0:13
14:42:04:268	Upload Task event uploaded for counter11/8/2018 0:14
14:42:05:640	Upload Task event uploaded for counter11/8/2018 0:15
14:42:07:304	Upload Task event uploaded for counter11/8/2018 0:16
14:42:08:744	Upload Task event uploaded for counter11/8/2018 0:17
14:42:10:394	Upload Task event uploaded for counter11/8/2018 0:18
14:42:11:758	Upload Task event uploaded for counter11/8/2018 0:19
14:42:13:163	Upload Task event uploaded for counter11/8/2018 0:20
14:42:14:541	Upload Task event uploaded for counter11/8/2018 0:21
14:42:16:178	Upload Task event uploaded for counter11/8/2018 0:22
14:42:17:581	Upload Task event uploaded for counter11/8/2018 0:23
14:42:18:974	Upload Task event uploaded for counter11/8/2018 0:24
14:42:20:394	Upload Task event uploaded for counter11/8/2018 0:25
14:42:22:019	Upload Task event uploaded for counter11/8/2018 0:26
14:42:23:626	Upload Task event uploaded for counter11/8/2018 0:27
14:42:25:086	Upload Task event uploaded for counter11/8/2018 0:28
14:42:26:443	Upload Task event uploaded for counter11/8/2018 0:29
14:42:27:833	Upload Task event uploaded for counter11/8/2018 0:30
14:42:29:216	Upload Task event uploaded for counter11/8/2018 0:31
14:42:30:872	Upload Task event uploaded for counter11/8/2018 0:32
14:42:33:586	Upload Task event uploaded for counter11/8/2018 0:33
14:42:36:599	Upload Task event uploaded for counter11/8/2018 0:34
14:42:38:507	Upload Task event uploaded for counter11/8/2018 0:35
14:42:40:294	Upload Task event uploaded for counter11/8/2018 0:36
14:42:41:753	Upload Task event uploaded for counter11/8/2018 0:37
14:42:43:261	Upload Task event uploaded for counter11/8/2018 0:38
14:42:44:929	Upload Task event uploaded for counter11/8/2018 0:39
14:42:46:959	Upload Task event uploaded for counter11/8/2018 0:40
14:42:48:395	Upload Task event uploaded for counter11/8/2018 0:41
14:42:49:714	Upload Task event uploaded for counter11/8/2018 0:42
14:42:51:078	Upload Task event uploaded for counter11/8/2018 0:43
14:42:52:782	Upload Task event uploaded for counter11/8/2018 0:44
14:42:54:336	Upload Task event uploaded for counter11/8/2018 0:45
14:42:55:757	Upload Task event uploaded for counter11/8/2018 0:46
14:42:57:468	Upload Task event uploaded for counter11/8/2018 0:47
14:42:58:776	Upload Task event uploaded for counter11/8/2018 0:48
14:43:00:241	Upload Task event uploaded for counter11/8/2018 0:49
14:43:01:736	Upload Task event uploaded for counter11/8/2018 0:50
14:43:03:258	Upload Task event uploaded for counter11/8/2018 0:51
14:43:04:789	Upload Task event uploaded for counter11/8/2018 0:52
14:43:06:209	Upload Task event uploaded for counter11/8/2018 0:53
14:43:07:732	Upload Task event uploaded for counter11/8/2018 0:54
14:43:09:399	Upload Task event uploaded for counter11/8/2018 0:55
14:43:10:835	Upload Task event uploaded for counter11/8/2018 0:56
14:43:12:197	Upload Task event uploaded for counter11/8/2018 0:57
14:43:13:591	Upload Task event uploaded for counter11/8/2018 0:58
14:43:15:084	Upload Task event uploaded for counter11/8/2018 0:59
14:43:17:640	Upload Task event uploaded for counter11/8/2018 0:00
14:43:19:008	Upload Task event uploaded for counter11/8/2018 0:01
14:43:20:355	Upload Task event uploaded for counter11/8/2018 0:02
14:43:21:837	Upload Task event uploaded for counter11/8/2018 0:03
14:43:23:455	Upload Task event uploaded for counter11/8/2018 0:04
14:43:24:911	Upload Task event uploaded for counter11/8/2018 0:05
14:43:26:270	Upload Task event uploaded for counter11/8/2018 0:06
14:43:27:617	Upload Task event uploaded for counter11/8/2018 0:07
14:43:29:021	Upload Task event uploaded for counter11/8/2018 0:08
14:43:30:492	Upload Task event uploaded for counter11/8/2018 0:09
14:43:32:326	Upload Task event uploaded for counter11/8/2018 0:10
14:43:33:701	Upload Task event uploaded for counter11/8/2018 0:11
14:43:35:147	Upload Task event uploaded for counter11/8/2018 0:12
14:43:36:620	Upload Task event uploaded for counter11/8/2018 0:13
14:43:38:106	Upload Task event uploaded for counter11/8/2018 0:14
14:43:39:756	Upload Task event uploaded for counter11/8/2018 0:15
14:43:41:724	Upload Task event uploaded for counter11/8/2018 0:16
14:43:43:228	Upload Task event uploaded for counter11/8/2018 0:17
14:43:44:703	Upload Task event uploaded for counter11/8/2018 0:18
14:43:46:259	Upload Task event uploaded for counter11/8/2018 0:19
14:43:47:673	Upload Task event uploaded for counter11/8/2018 0:20
14:43:49:250	Upload Task event uploaded for counter11/8/2018 0:21
14:43:50:680	Upload Task event uploaded for counter11/8/2018 0:22
14:43:52:797	Upload Task event uploaded for counter11/8/2018 0:23
14:43:54:291	Upload Task event uploaded for counter11/8/2018 0:24
14:43:55:931	Upload Task event uploaded for counter11/8/2018 0:25
14:43:57:299	Upload Task event uploaded for counter11/8/2018 0:26
14:43:58:632	Upload Task event uploaded for counter11/8/2018 0:27
14:44:00:097	Upload Task event uploaded for counter11/8/2018 0:28
14:44:01:691	Upload Task event uploaded for counter11/8/2018 0:29
14:44:03:203	Upload Task event uploaded for counter11/8/2018 0:30
14:44:04:691	Upload Task event uploaded for counter11/8/2018 0:31
14:44:06:109	Upload Task event uploaded for counter11/8/2018 0:32
14:44:07:792	Upload Task event uploaded for counter11/8/2018 0:33
14:44:09:302	Upload Task event uploaded for counter11/8/2018 0:34
14:44:10:725	Upload Task event uploaded for counter11/8/2018 0:35
14:44:12:270	Upload Task event uploaded for counter11/8/2018 0:36
14:44:13:675	Upload Task event uploaded for counter11/8/2018 0:37
14:44:15:194	Upload Task event uploaded for counter11/8/2018 0:38
14:44:16:648	Upload Task event uploaded for counter11/8/2018 0:39
14:44:18:256	Upload Task event uploaded for counter11/8/2018 0:40
14:44:19:700	Upload Task event uploaded for counter11/8/2018 0:41
14:44:21:236	Upload Task event uploaded for counter11/8/2018 0:42
14:44:22:567	Upload Task event uploaded for counter11/8/2018 0:43
14:44:24:143	Upload Task event uploaded for counter11/8/2018 0:44
14:44:25:644	Upload Task event uploaded for counter11/8/2018 0:45
14:44:27:495	Upload Task event uploaded for counter11/8/2018 0:46
14:44:29:189	Upload Task event uploaded for counter11/8/2018 0:47
14:44:30:600	Upload Task event uploaded for counter11/8/2018 0:48
14:44:32:725	Upload Task event uploaded for counter11/8/2018 0:49
14:44:34:510	Upload Task event uploaded for counter11/8/2018 0:50
14:44:35:874	Upload Task event uploaded for counter11/8/2018 0:51
14:44:37:297	Upload Task event uploaded for counter11/8/2018 0:52
14:44:38:608	Upload Task event uploaded for counter11/8/2018 0:53
14:44:40:379	Upload Task event uploaded for counter11/8/2018 0:54
14:44:42:254	Upload Task event uploaded for counter11/8/2018 0:55
14:44:43:728	Upload Task event uploaded for counter11/8/2018 0:56
14:44:45:076	Upload Task event uploaded for counter11/8/2018 0:57
14:44:46:833	Upload Task event uploaded for counter11/8/2018 0:58
14:44:48:311	Upload Task event uploaded for counter11/8/2018 0:59
14:44:50:760	Upload Task event uploaded for counter11/8/2018 0:00
14:44:52:202	Upload Task event uploaded for counter11/8/2018 0:01
14:44:53:533	Upload Task event uploaded for counter11/8/2018 0:02
14:44:55:297	Upload Task event uploaded for counter11/8/2018 0:03
14:44:57:371	Upload Task event uploaded for counter11/8/2018 0:04
14:44:58:719	Upload Task event uploaded for counter11/8/2018 0:05
14:45:00:083	Upload Task event uploaded for counter11/8/2018 0:06
14:45:01:517	Upload Task event uploaded for counter11/8/2018 0:07
14:45:03:148	Upload Task event uploaded for counter11/8/2018 0:08
14:45:04:771	Upload Task event uploaded for counter11/8/2018 0:09
14:45:06:709	Upload Task event uploaded for counter11/8/2018 0:10
14:45:08:163	Upload Task event uploaded for counter11/8/2018 0:11
14:45:09:664	Upload Task event uploaded for counter11/8/2018 0:12
14:45:11:194	Upload Task event uploaded for counter11/8/2018 0:13
14:45:12:861	Upload Task event uploaded for counter11/8/2018 0:14
14:45:14:399	Upload Task event uploaded for counter11/8/2018 0:15
14:45:16:101	Upload Task event uploaded for counter11/8/2018 0:16
14:45:17:591	Upload Task event uploaded for counter11/8/2018 0:17
14:45:19:454	Upload Task event uploaded for counter11/8/2018 0:18
14:45:20:973	Upload Task event uploaded for counter11/8/2018 0:19
14:45:22:393	Upload Task event uploaded for counter11/8/2018 0:20
14:45:23:844	Upload Task event uploaded for counter11/8/2018 0:21
14:45:25:441	Upload Task event uploaded for counter11/8/2018 0:22
14:45:27:966	Upload Task event uploaded for counter11/8/2018 0:23
14:45:32:197	Upload Task event uploaded for counter11/8/2018 0:24
14:45:35:724	Upload Task event uploaded for counter11/8/2018 0:25
14:45:39:099	Upload Task event uploaded for counter11/8/2018 0:26
14:45:42:053	Upload Task event uploaded for counter11/8/2018 0:27
14:45:45:226	Upload Task event uploaded for counter11/8/2018 0:28
14:45:46:615	Upload Task event uploaded for counter11/8/2018 0:29
14:45:47:925	Upload Task event uploaded for counter11/8/2018 0:30
14:45:49:194	Upload Task event uploaded for counter11/8/2018 0:31
14:45:50:716	Upload Task event uploaded for counter11/8/2018 0:32
14:45:52:169	Upload Task event uploaded for counter11/8/2018 0:33
14:45:53:422	Upload Task event uploaded for counter11/8/2018 0:34
14:45:54:790	Upload Task event uploaded for counter11/8/2018 0:35
14:45:56:191	Upload Task event uploaded for counter11/8/2018 0:36
14:45:57:584	Upload Task event uploaded for counter11/8/2018 0:37
14:45:58:854	Upload Task event uploaded for counter11/8/2018 0:38
14:46:00:204	Upload Task event uploaded for counter11/8/2018 0:39
14:46:01:550	Upload Task event uploaded for counter11/8/2018 0:40
14:46:02:905	Upload Task event uploaded for counter11/8/2018 0:41
14:46:04:620	Upload Task event uploaded for counter11/8/2018 0:42
14:46:05:852	Upload Task event uploaded for counter11/8/2018 0:43
14:46:07:308	Upload Task event uploaded for counter11/8/2018 0:44
14:46:08:590	Upload Task event uploaded for counter11/8/2018 0:45
14:46:10:029	Upload Task event uploaded for counter11/8/2018 0:46
14:46:11:423	Upload Task event uploaded for counter11/8/2018 0:47
14:46:12:948	Upload Task event uploaded for counter11/8/2018 0:48
14:46:14:265	Upload Task event uploaded for counter11/8/2018 0:49
14:46:15:548	Upload Task event uploaded for counter11/8/2018 0:50
14:46:16:905	Upload Task event uploaded for counter11/8/2018 0:51
14:46:18:300	Upload Task event uploaded for counter11/8/2018 0:52
14:46:19:613	Upload Task event uploaded for counter11/8/2018 0:53
14:46:20:942	Upload Task event uploaded for counter11/8/2018 0:54
14:46:22:473	Upload Task event uploaded for counter11/8/2018 0:55
14:46:23:835	Upload Task event uploaded for counter11/8/2018 0:56
14:46:25:118	Upload Task event uploaded for counter11/8/2018 0:57
14:46:26:394	Upload Task event uploaded for counter11/8/2018 0:58
14:46:27:844	Upload Task event uploaded for counter11/8/2018 0:59
14:46:30:406	Upload Task event uploaded for counter11/8/2018 0:00
14:46:31:922	Upload Task event uploaded for counter11/8/2018 0:01
14:46:33:151	Upload Task event uploaded for counter11/8/2018 0:02
14:46:34:431	Upload Task event uploaded for counter11/8/2018 0:03
14:46:35:754	Upload Task event uploaded for counter11/8/2018 0:04
14:46:37:665	Upload Task event uploaded for counter11/8/2018 0:05
14:46:39:043	Upload Task event uploaded for counter11/8/2018 0:06
14:46:41:969	Upload Task event uploaded for counter11/8/2018 0:07
14:46:43:464	Upload Task event uploaded for counter11/8/2018 0:08
14:46:45:267	Upload Task event uploaded for counter11/8/2018 0:09
14:46:46:650	Upload Task cancellation request
14:46:46:665	Upload Task completed
