13:58:46:931	Application Starting
13:59:58:051	Upload Task event uploaded for counter55
13:59:59:182	Upload Task event uploaded for counter62
14:00:00:320	Upload Task event uploaded for counter93
14:00:01:467	Upload Task event uploaded for counter94
14:00:02:599	Upload Task event uploaded for counter95
14:00:03:730	Upload Task event uploaded for counter1
14:00:04:862	Upload Task event uploaded for counter2
14:00:05:992	Upload Task event uploaded for counter4
14:00:07:136	Upload Task event uploaded for counter23
14:00:08:266	Upload Task event uploaded for counter34
14:00:09:410	Upload Task event uploaded for counter41
14:00:10:540	Upload Task event uploaded for counter45
14:00:11:687	Upload Task event uploaded for counter51
14:00:12:832	Upload Task event uploaded for counter55
14:00:13:982	Upload Task event uploaded for counter62
14:00:15:101	Upload Task event uploaded for counter79
14:00:16:248	Upload Task event uploaded for counter93
14:00:17:376	Upload Task event uploaded for counter94
14:00:18:511	Upload Task event uploaded for counter95
14:00:19:645	Upload Task event uploaded for counter1
14:00:20:766	Upload Task event uploaded for counter2
14:00:21:890	Upload Task event uploaded for counter4
14:00:23:024	Upload Task event uploaded for counter23
14:00:24:163	Upload Task event uploaded for counter34
14:00:25:299	Upload Task event uploaded for counter41
14:00:26:513	Upload Task event uploaded for counter45
14:00:27:644	Upload Task event uploaded for counter51
14:00:28:764	Upload Task event uploaded for counter55
14:00:29:900	Upload Task event uploaded for counter62
14:00:31:058	Upload Task event uploaded for counter79
14:00:32:201	Upload Task event uploaded for counter84
14:00:33:399	Upload Task event uploaded for counter93
14:00:34:590	Upload Task event uploaded for counter94
14:00:35:749	Upload Task event uploaded for counter95
14:00:36:934	Upload Task event uploaded for counter1
14:00:38:056	Upload Task event uploaded for counter2
14:00:39:203	Upload Task event uploaded for counter4
14:00:40:335	Upload Task event uploaded for counter23
14:00:41:467	Upload Task event uploaded for counter34
14:00:42:614	Upload Task event uploaded for counter41
14:00:43:751	Upload Task event uploaded for counter45
14:00:44:873	Upload Task event uploaded for counter51
14:00:46:009	Upload Task event uploaded for counter55
14:00:47:161	Upload Task event uploaded for counter62
14:00:48:354	Upload Task event uploaded for counter79
14:00:49:495	Upload Task event uploaded for counter84
14:00:50:621	Upload Task event uploaded for counter93
14:00:51:800	Upload Task event uploaded for counter94
14:00:52:933	Upload Task event uploaded for counter95
14:00:54:070	Upload Task event uploaded for counter1
14:00:55:211	Upload Task event uploaded for counter2
14:00:56:341	Upload Task event uploaded for counter4
14:00:57:474	Upload Task event uploaded for counter23
14:00:58:606	Upload Task event uploaded for counter34
14:00:59:737	Upload Task event uploaded for counter41
14:01:00:861	Upload Task event uploaded for counter45
14:01:02:003	Upload Task event uploaded for counter47
14:01:03:136	Upload Task event uploaded for counter51
14:01:04:280	Upload Task event uploaded for counter55
14:01:05:446	Upload Task event uploaded for counter59
14:01:06:580	Upload Task event uploaded for counter62
14:01:07:798	Upload Task event uploaded for counter79
14:01:08:936	Upload Task event uploaded for counter84
14:01:10:074	Upload Task event uploaded for counter93
14:01:11:238	Upload Task event uploaded for counter94
14:01:12:444	Upload Task event uploaded for counter95
14:01:13:576	Upload Task event uploaded for counter1
14:01:14:704	Upload Task event uploaded for counter2
14:01:15:833	Upload Task event uploaded for counter4
14:01:17:054	Upload Task event uploaded for counter23
14:01:18:186	Upload Task event uploaded for counter34
14:01:19:327	Upload Task event uploaded for counter41
14:01:20:451	Upload Task event uploaded for counter45
14:01:21:584	Upload Task event uploaded for counter47
14:01:22:720	Upload Task event uploaded for counter51
14:01:23:848	Upload Task event uploaded for counter55
14:01:24:986	Upload Task event uploaded for counter56
14:01:26:115	Upload Task event uploaded for counter59
14:01:27:246	Upload Task event uploaded for counter62
14:01:28:377	Upload Task event uploaded for counter79
14:01:29:497	Upload Task event uploaded for counter84
14:01:30:616	Upload Task event uploaded for counter93
14:01:31:753	Upload Task event uploaded for counter94
14:01:32:894	Upload Task event uploaded for counter95
14:01:34:040	Upload Task event uploaded for counter1
14:01:35:181	Upload Task event uploaded for counter2
14:01:36:314	Upload Task event uploaded for counter23
14:01:37:437	Upload Task event uploaded for counter34
14:01:38:882	Upload Task event uploaded for counter41
14:01:40:015	Upload Task event uploaded for counter45
14:01:41:158	Upload Task event uploaded for counter47
14:01:42:298	Upload Task event uploaded for counter51
14:01:43:460	Upload Task event uploaded for counter55
14:01:44:699	Upload Task event uploaded for counter56
14:01:45:849	Upload Task event uploaded for counter59
14:01:46:972	Upload Task event uploaded for counter62
14:01:48:144	Upload Task event uploaded for counter79
14:01:49:303	Upload Task event uploaded for counter84
14:01:50:446	Upload Task event uploaded for counter93
14:01:51:588	Upload Task event uploaded for counter94
14:01:52:708	Upload Task event uploaded for counter95
14:01:53:831	Upload Task event uploaded for counter1
14:01:54:991	Upload Task event uploaded for counter2
14:01:56:133	Upload Task event uploaded for counter4
14:01:57:269	Upload Task event uploaded for counter23
14:01:58:425	Upload Task event uploaded for counter34
14:01:59:577	Upload Task event uploaded for counter41
14:02:00:704	Upload Task event uploaded for counter45
14:02:01:840	Upload Task event uploaded for counter47
14:02:02:994	Upload Task event uploaded for counter51
14:02:04:141	Upload Task event uploaded for counter55
14:02:05:290	Upload Task event uploaded for counter56
14:02:06:415	Upload Task event uploaded for counter59
14:02:07:558	Upload Task event uploaded for counter62
14:02:08:703	Upload Task event uploaded for counter79
14:02:09:830	Upload Task event uploaded for counter84
14:02:11:006	Upload Task event uploaded for counter93
14:02:12:148	Upload Task event uploaded for counter94
14:02:13:458	Upload Task event uploaded for counter95
14:02:14:725	Upload Task event uploaded for counter1
14:02:16:049	Upload Task event uploaded for counter2
14:02:17:377	Upload Task event uploaded for counter4
14:02:18:602	Upload Task event uploaded for counter15
14:02:19:890	Upload Task event uploaded for counter23
14:02:21:250	Upload Task event uploaded for counter34
14:02:22:566	Upload Task event uploaded for counter41
14:02:23:885	Upload Task event uploaded for counter45
14:02:25:057	Upload Task event uploaded for counter47
14:02:26:228	Upload Task event uploaded for counter51
14:02:27:366	Upload Task event uploaded for counter55
14:02:28:501	Upload Task event uploaded for counter56
14:02:29:653	Upload Task event uploaded for counter58
14:02:30:819	Upload Task event uploaded for counter59
14:02:31:947	Upload Task event uploaded for counter62
14:02:33:121	Upload Task event uploaded for counter84
14:02:34:268	Upload Task event uploaded for counter92
14:02:35:416	Upload Task event uploaded for counter93
14:02:36:580	Upload Task event uploaded for counter94
14:02:37:766	Upload Task event uploaded for counter95
14:02:38:913	Upload Task event uploaded for counter1
14:02:40:041	Upload Task event uploaded for counter2
14:02:41:166	Upload Task event uploaded for counter4
14:02:42:308	Upload Task event uploaded for counter15
14:02:43:494	Upload Task event uploaded for counter23
14:02:44:652	Upload Task event uploaded for counter34
14:02:45:821	Upload Task event uploaded for counter41
14:02:46:944	Upload Task event uploaded for counter45
14:02:48:071	Upload Task event uploaded for counter47
14:02:49:211	Upload Task event uploaded for counter51
14:02:50:345	Upload Task event uploaded for counter54
14:02:53:234	Upload Task event uploaded for counter55
14:02:54:378	Upload Task event uploaded for counter56
14:02:55:527	Upload Task event uploaded for counter58
14:02:56:650	Upload Task event uploaded for counter59
14:02:57:792	Upload Task event uploaded for counter62
14:02:58:929	Upload Task event uploaded for counter84
14:03:00:078	Upload Task event uploaded for counter92
14:03:01:251	Upload Task event uploaded for counter93
14:03:02:396	Upload Task event uploaded for counter94
14:03:03:545	Upload Task event uploaded for counter95
14:03:04:672	Upload Task event uploaded for counter1
14:03:05:797	Upload Task event uploaded for counter2
14:03:06:935	Upload Task event uploaded for counter4
14:03:08:094	Upload Task event uploaded for counter15
14:03:09:239	Upload Task event uploaded for counter23
14:03:10:367	Upload Task event uploaded for counter27
14:03:11:513	Upload Task event uploaded for counter34
14:03:12:639	Upload Task event uploaded for counter41
14:03:13:782	Upload Task event uploaded for counter45
14:03:14:922	Upload Task event uploaded for counter47
14:03:16:098	Upload Task event uploaded for counter51
14:03:17:246	Upload Task event uploaded for counter54
14:03:18:374	Upload Task event uploaded for counter55
14:03:19:505	Upload Task event uploaded for counter56
14:03:20:646	Upload Task event uploaded for counter58
14:03:21:795	Upload Task event uploaded for counter59
14:03:22:941	Upload Task event uploaded for counter62
14:03:24:084	Upload Task event uploaded for counter84
14:03:25:226	Upload Task event uploaded for counter92
14:03:26:353	Upload Task event uploaded for counter93
14:03:27:488	Upload Task event uploaded for counter94
14:03:28:622	Upload Task event uploaded for counter95
14:03:29:763	Upload Task event uploaded for counter1
14:03:30:895	Upload Task event uploaded for counter2
14:03:32:037	Upload Task event uploaded for counter4
14:03:33:186	Upload Task event uploaded for counter15
14:03:34:316	Upload Task event uploaded for counter23
14:03:35:449	Upload Task event uploaded for counter27
14:03:36:597	Upload Task event uploaded for counter28
14:03:37:734	Upload Task event uploaded for counter34
14:03:38:886	Upload Task event uploaded for counter41
14:03:40:041	Upload Task event uploaded for counter45
14:03:41:183	Upload Task event uploaded for counter47
14:03:42:373	Upload Task event uploaded for counter51
14:03:43:534	Upload Task event uploaded for counter54
14:03:44:703	Upload Task event uploaded for counter55
14:03:45:857	Upload Task event uploaded for counter56
14:03:47:027	Upload Task event uploaded for counter58
14:03:48:181	Upload Task event uploaded for counter59
14:03:49:316	Upload Task event uploaded for counter62
14:03:50:468	Upload Task event uploaded for counter84
14:03:51:623	Upload Task event uploaded for counter92
14:03:52:855	Upload Task event uploaded for counter93
14:03:54:002	Upload Task event uploaded for counter94
14:03:55:159	Upload Task event uploaded for counter95
14:03:56:301	Upload Task event uploaded for counter1
14:03:57:440	Upload Task event uploaded for counter2
14:03:58:611	Upload Task event uploaded for counter4
14:03:59:777	Upload Task event uploaded for counter15
14:04:00:915	Upload Task event uploaded for counter23
14:04:02:058	Upload Task event uploaded for counter27
14:04:03:230	Upload Task event uploaded for counter28
14:04:04:354	Upload Task event uploaded for counter34
14:04:05:476	Upload Task event uploaded for counter41
14:04:06:636	Upload Task event uploaded for counter45
14:04:07:778	Upload Task event uploaded for counter47
14:04:08:915	Upload Task event uploaded for counter51
14:04:10:054	Upload Task event uploaded for counter54
14:04:11:183	Upload Task event uploaded for counter55
14:04:12:320	Upload Task event uploaded for counter56
14:04:13:460	Upload Task event uploaded for counter58
14:04:14:600	Upload Task event uploaded for counter59
14:04:15:735	Upload Task event uploaded for counter62
14:04:16:867	Upload Task event uploaded for counter84
14:04:18:015	Upload Task event uploaded for counter92
14:04:19:144	Upload Task event uploaded for counter93
14:04:20:264	Upload Task event uploaded for counter94
14:04:21:398	Upload Task event uploaded for counter95
14:04:22:541	Upload Task event uploaded for counter1
14:04:23:677	Upload Task event uploaded for counter2
14:04:24:814	Upload Task event uploaded for counter4
14:04:25:960	Upload Task event uploaded for counter15
14:04:27:092	Upload Task event uploaded for counter23
14:04:28:219	Upload Task event uploaded for counter27
14:04:29:351	Upload Task event uploaded for counter28
14:04:30:557	Upload Task event uploaded for counter34
14:04:32:040	Upload Task event uploaded for counter36
14:04:33:194	Upload Task event uploaded for counter41
14:04:34:327	Upload Task event uploaded for counter44
14:04:35:472	Upload Task event uploaded for counter45
14:04:36:620	Upload Task event uploaded for counter47
14:04:37:769	Upload Task event uploaded for counter51
14:04:38:932	Upload Task event uploaded for counter54
14:04:40:069	Upload Task event uploaded for counter55
14:04:41:195	Upload Task event uploaded for counter56
14:04:42:318	Upload Task event uploaded for counter58
14:04:43:454	Upload Task event uploaded for counter59
14:04:44:585	Upload Task event uploaded for counter62
14:04:45:749	Upload Task event uploaded for counter79
14:04:46:881	Upload Task event uploaded for counter80
14:04:48:035	Upload Task event uploaded for counter84
14:04:49:165	Upload Task event uploaded for counter92
14:04:50:294	Upload Task event uploaded for counter93
14:04:51:467	Upload Task event uploaded for counter94
14:04:52:601	Upload Task event uploaded for counter95
14:04:53:737	Upload Task event uploaded for counter1
14:04:54:874	Upload Task event uploaded for counter2
14:04:56:012	Upload Task event uploaded for counter4
14:04:57:230	Upload Task event uploaded for counter15
14:04:58:362	Upload Task event uploaded for counter23
14:04:59:497	Upload Task event uploaded for counter27
14:05:00:628	Upload Task event uploaded for counter28
14:05:01:769	Upload Task event uploaded for counter34
14:05:02:962	Upload Task event uploaded for counter36
14:05:04:096	Upload Task event uploaded for counter41
14:05:05:223	Upload Task event uploaded for counter44
14:05:06:356	Upload Task event uploaded for counter45
14:05:07:498	Upload Task event uploaded for counter47
14:05:08:670	Upload Task event uploaded for counter51
14:05:09:808	Upload Task event uploaded for counter54
14:05:10:961	Upload Task event uploaded for counter55
14:05:12:092	Upload Task event uploaded for counter56
14:05:13:232	Upload Task event uploaded for counter58
14:05:14:417	Upload Task event uploaded for counter59
14:05:15:559	Upload Task event uploaded for counter62
14:05:16:720	Upload Task event uploaded for counter79
14:05:18:018	Upload Task event uploaded for counter80
14:05:19:194	Upload Task event uploaded for counter84
14:05:20:341	Upload Task event uploaded for counter92
14:05:21:460	Upload Task event uploaded for counter93
14:05:22:605	Upload Task event uploaded for counter94
14:05:23:745	Upload Task event uploaded for counter95
14:05:24:879	Upload Task event uploaded for counter1
14:05:26:040	Upload Task event uploaded for counter2
14:05:27:166	Upload Task event uploaded for counter4
14:05:28:296	Upload Task event uploaded for counter15
14:05:29:462	Upload Task event uploaded for counter19
14:05:30:598	Upload Task event uploaded for counter23
14:05:31:728	Upload Task event uploaded for counter27
14:05:32:858	Upload Task event uploaded for counter28
14:05:33:990	Upload Task event uploaded for counter34
14:05:35:110	Upload Task event uploaded for counter36
14:05:36:231	Upload Task event uploaded for counter41
14:05:37:365	Upload Task event uploaded for counter44
14:05:38:516	Upload Task event uploaded for counter45
14:05:39:689	Upload Task event uploaded for counter47
14:05:40:826	Upload Task event uploaded for counter51
14:05:41:963	Upload Task event uploaded for counter54
14:05:43:089	Upload Task event uploaded for counter55
14:05:44:221	Upload Task event uploaded for counter56
14:05:45:353	Upload Task event uploaded for counter58
14:05:46:497	Upload Task event uploaded for counter59
14:05:47:639	Upload Task event uploaded for counter62
14:05:48:771	Upload Task event uploaded for counter68
14:05:49:916	Upload Task event uploaded for counter79
14:05:51:038	Upload Task event uploaded for counter80
14:05:52:171	Upload Task event uploaded for counter84
14:05:53:304	Upload Task event uploaded for counter92
14:05:54:443	Upload Task event uploaded for counter93
14:05:55:584	Upload Task event uploaded for counter94
14:05:56:721	Upload Task event uploaded for counter95
14:05:57:920	Upload Task event uploaded for counter1
14:05:59:051	Upload Task event uploaded for counter2
14:06:00:187	Upload Task event uploaded for counter4
14:06:01:319	Upload Task event uploaded for counter15
14:06:02:458	Upload Task event uploaded for counter19
14:06:03:598	Upload Task event uploaded for counter23
14:06:04:725	Upload Task event uploaded for counter27
14:06:05:852	Upload Task event uploaded for counter28
14:06:06:981	Upload Task event uploaded for counter34
14:06:08:120	Upload Task event uploaded for counter36
14:06:09:251	Upload Task event uploaded for counter41
14:06:10:386	Upload Task event uploaded for counter44
14:06:11:535	Upload Task event uploaded for counter45
14:06:12:670	Upload Task event uploaded for counter47
14:06:13:792	Upload Task event uploaded for counter51
14:06:14:925	Upload Task event uploaded for counter54
14:06:16:057	Upload Task event uploaded for counter55
14:06:17:192	Upload Task event uploaded for counter56
14:06:18:341	Upload Task event uploaded for counter58
14:06:19:467	Upload Task event uploaded for counter59
14:06:20:596	Upload Task event uploaded for counter62
14:06:21:727	Upload Task event uploaded for counter68
14:06:22:862	Upload Task event uploaded for counter79
14:06:24:002	Upload Task event uploaded for counter80
14:06:25:136	Upload Task event uploaded for counter84
14:06:26:269	Upload Task event uploaded for counter92
14:06:27:392	Upload Task event uploaded for counter93
14:06:28:518	Upload Task event uploaded for counter94
14:06:29:651	Upload Task event uploaded for counter95
14:06:30:785	Upload Task event uploaded for counter1
14:06:31:916	Upload Task event uploaded for counter2
14:06:33:055	Upload Task event uploaded for counter4
14:06:34:192	Upload Task event uploaded for counter15
14:06:35:443	Upload Task event uploaded for counter19
14:06:36:582	Upload Task event uploaded for counter23
14:06:37:825	Upload Task event uploaded for counter27
14:06:38:956	Upload Task event uploaded for counter28
14:06:40:096	Upload Task event uploaded for counter34
14:06:41:237	Upload Task event uploaded for counter36
14:06:42:364	Upload Task event uploaded for counter41
14:06:43:492	Upload Task event uploaded for counter44
14:06:44:671	Upload Task event uploaded for counter45
14:06:45:819	Upload Task event uploaded for counter47
14:06:47:034	Upload Task event uploaded for counter51
14:06:48:184	Upload Task event uploaded for counter54
14:06:49:334	Upload Task event uploaded for counter55
14:06:50:459	Upload Task event uploaded for counter56
14:06:51:596	Upload Task event uploaded for counter58
14:06:52:733	Upload Task event uploaded for counter59
14:06:53:881	Upload Task event uploaded for counter62
14:06:55:021	Upload Task event uploaded for counter68
14:06:56:201	Upload Task event uploaded for counter79
14:06:57:326	Upload Task event uploaded for counter80
14:06:58:451	Upload Task event uploaded for counter84
14:06:59:586	Upload Task event uploaded for counter92
14:07:00:735	Upload Task event uploaded for counter93
14:07:01:921	Upload Task event uploaded for counter94
14:07:03:082	Upload Task event uploaded for counter95
14:07:04:218	Upload Task event uploaded for counter100
14:07:05:347	Upload Task event uploaded for counter1
14:07:06:480	Upload Task event uploaded for counter2
14:07:07:616	Upload Task event uploaded for counter4
14:07:08:747	Upload Task event uploaded for counter15
14:07:09:878	Upload Task event uploaded for counter19
14:07:11:014	Upload Task event uploaded for counter23
14:07:12:154	Upload Task event uploaded for counter27
14:07:13:283	Upload Task event uploaded for counter28
14:07:14:405	Upload Task event uploaded for counter34
14:07:15:558	Upload Task event uploaded for counter36
14:07:16:694	Upload Task event uploaded for counter38
14:07:17:840	Upload Task event uploaded for counter41
14:07:18:994	Upload Task event uploaded for counter44
14:07:20:119	Upload Task event uploaded for counter45
14:07:21:274	Upload Task event uploaded for counter47
14:07:22:409	Upload Task event uploaded for counter51
14:07:23:541	Upload Task event uploaded for counter55
14:07:24:676	Upload Task event uploaded for counter56
14:07:25:812	Upload Task event uploaded for counter58
14:07:26:944	Upload Task event uploaded for counter59
14:07:28:075	Upload Task event uploaded for counter68
14:07:29:209	Upload Task event uploaded for counter79
14:07:30:340	Upload Task event uploaded for counter80
14:07:31:495	Upload Task event uploaded for counter84
14:07:32:643	Upload Task event uploaded for counter92
14:07:33:787	Upload Task event uploaded for counter93
14:07:34:907	Upload Task event uploaded for counter94
14:07:36:029	Upload Task event uploaded for counter95
14:07:37:165	Upload Task event uploaded for counter100
14:07:38:305	Upload Task event uploaded for counter1
14:07:39:442	Upload Task event uploaded for counter2
14:07:40:578	Upload Task event uploaded for counter4
14:07:41:711	Upload Task event uploaded for counter15
14:07:42:833	Upload Task event uploaded for counter19
14:07:43:962	Upload Task event uploaded for counter23
14:07:45:093	Upload Task event uploaded for counter27
14:07:46:224	Upload Task event uploaded for counter28
14:07:47:374	Upload Task event uploaded for counter34
14:07:48:511	Upload Task event uploaded for counter38
14:07:49:655	Upload Task event uploaded for counter41
14:07:50:778	Upload Task event uploaded for counter44
14:07:51:912	Upload Task event uploaded for counter45
14:07:53:048	Upload Task event uploaded for counter47
14:07:54:181	Upload Task event uploaded for counter51
14:07:55:322	Upload Task event uploaded for counter56
14:07:56:465	Upload Task event uploaded for counter58
14:07:57:594	Upload Task event uploaded for counter59
14:07:58:738	Upload Task event uploaded for counter60
14:07:59:926	Upload Task event uploaded for counter68
14:08:01:103	Upload Task event uploaded for counter79
14:08:02:265	Upload Task event uploaded for counter80
14:08:03:395	Upload Task event uploaded for counter84
14:08:04:521	Upload Task event uploaded for counter92
14:08:05:650	Upload Task event uploaded for counter93
14:08:06:788	Upload Task event uploaded for counter94
14:08:07:924	Upload Task event uploaded for counter95
14:08:09:064	Upload Task event uploaded for counter100
14:08:10:203	Upload Task event uploaded for counter1
14:08:11:341	Upload Task event uploaded for counter2
14:08:12:529	Upload Task event uploaded for counter4
14:08:13:821	Upload Task event uploaded for counter15
14:08:15:105	Upload Task event uploaded for counter19
14:08:16:493	Upload Task event uploaded for counter23
14:08:17:821	Upload Task event uploaded for counter27
14:08:19:025	Upload Task event uploaded for counter28
14:08:20:261	Upload Task event uploaded for counter34
14:08:21:547	Upload Task event uploaded for counter38
14:08:22:747	Upload Task event uploaded for counter41
14:08:24:080	Upload Task event uploaded for counter44
14:08:25:406	Upload Task event uploaded for counter45
14:08:26:540	Upload Task event uploaded for counter47
14:08:27:673	Upload Task event uploaded for counter51
14:08:28:809	Upload Task event uploaded for counter56
14:08:29:967	Upload Task event uploaded for counter58
14:08:31:103	Upload Task event uploaded for counter59
14:08:32:237	Upload Task event uploaded for counter60
14:08:33:396	Upload Task event uploaded for counter68
14:08:34:621	Upload Task event uploaded for counter79
14:08:35:771	Upload Task event uploaded for counter80
14:08:36:921	Upload Task event uploaded for counter84
14:08:38:058	Upload Task event uploaded for counter92
14:08:39:178	Upload Task event uploaded for counter93
14:08:40:314	Upload Task event uploaded for counter94
14:08:41:451	Upload Task event uploaded for counter95
14:08:42:584	Upload Task event uploaded for counter100
14:08:43:718	Upload Task event uploaded for counter1
14:08:44:846	Upload Task event uploaded for counter2
14:08:45:977	Upload Task event uploaded for counter4
14:08:47:113	Upload Task event uploaded for counter15
14:08:48:247	Upload Task event uploaded for counter19
14:08:49:376	Upload Task event uploaded for counter23
14:08:50:532	Upload Task event uploaded for counter27
14:08:51:652	Upload Task event uploaded for counter28
14:08:52:772	Upload Task event uploaded for counter34
14:08:53:912	Upload Task event uploaded for counter37
14:08:55:054	Upload Task event uploaded for counter38
14:08:56:189	Upload Task event uploaded for counter41
14:08:57:321	Upload Task event uploaded for counter44
14:08:58:442	Upload Task event uploaded for counter45
14:08:59:572	Upload Task event uploaded for counter47
14:09:00:708	Upload Task event uploaded for counter51
14:09:01:864	Upload Task event uploaded for counter55
14:09:02:999	Upload Task event uploaded for counter56
14:09:04:594	Upload Task event uploaded for counter58
14:09:05:733	Upload Task event uploaded for counter59
14:09:06:862	Upload Task event uploaded for counter60
14:09:07:989	Upload Task event uploaded for counter68
14:09:09:106	Upload Task event uploaded for counter79
14:09:10:256	Upload Task event uploaded for counter80
14:09:11:388	Upload Task event uploaded for counter84
14:09:12:530	Upload Task event uploaded for counter92
14:09:13:701	Upload Task event uploaded for counter93
14:09:14:833	Upload Task event uploaded for counter100
14:09:15:962	Upload Task event uploaded for counter1
14:09:17:118	Upload Task event uploaded for counter2
14:09:18:254	Upload Task event uploaded for counter4
14:09:19:427	Upload Task event uploaded for counter15
14:09:20:584	Upload Task event uploaded for counter19
14:09:21:727	Upload Task event uploaded for counter25
14:09:22:923	Upload Task event uploaded for counter27
14:09:24:096	Upload Task event uploaded for counter28
14:09:25:243	Upload Task event uploaded for counter34
14:09:26:406	Upload Task event uploaded for counter37
14:09:27:585	Upload Task event uploaded for counter38
14:09:28:710	Upload Task event uploaded for counter41
14:09:29:865	Upload Task event uploaded for counter44
14:09:31:039	Upload Task event uploaded for counter45
14:09:32:164	Upload Task event uploaded for counter47
14:09:33:332	Upload Task event uploaded for counter51
14:09:34:475	Upload Task event uploaded for counter55
14:09:35:612	Upload Task event uploaded for counter56
14:09:36:755	Upload Task event uploaded for counter58
14:09:37:891	Upload Task event uploaded for counter59
14:09:39:033	Upload Task event uploaded for counter60
14:09:40:196	Upload Task event uploaded for counter68
14:09:41:329	Upload Task event uploaded for counter79
14:09:42:489	Upload Task event uploaded for counter80
14:09:43:635	Upload Task event uploaded for counter84
14:09:44:765	Upload Task event uploaded for counter92
14:09:45:889	Upload Task event uploaded for counter93
14:09:47:055	Upload Task event uploaded for counter100
14:09:48:191	Upload Task event uploaded for counter1
14:09:49:330	Upload Task event uploaded for counter2
14:09:50:462	Upload Task event uploaded for counter4
14:09:51:621	Upload Task event uploaded for counter15
14:09:52:761	Upload Task event uploaded for counter19
14:09:53:892	Upload Task event uploaded for counter24
14:09:55:032	Upload Task event uploaded for counter25
14:09:56:183	Upload Task event uploaded for counter27
14:09:57:325	Upload Task event uploaded for counter28
14:09:58:463	Upload Task event uploaded for counter34
14:09:59:603	Upload Task event uploaded for counter37
14:10:00:760	Upload Task event uploaded for counter38
14:10:01:899	Upload Task event uploaded for counter44
14:10:03:044	Upload Task event uploaded for counter45
14:10:04:189	Upload Task event uploaded for counter47
14:10:05:328	Upload Task event uploaded for counter51
14:10:06:471	Upload Task event uploaded for counter55
14:10:07:608	Upload Task event uploaded for counter56
14:10:08:730	Upload Task event uploaded for counter57
14:10:09:867	Upload Task event uploaded for counter58
14:10:11:034	Upload Task event uploaded for counter59
14:10:12:174	Upload Task event uploaded for counter60
14:10:13:318	Upload Task event uploaded for counter68
14:10:14:458	Upload Task event uploaded for counter79
14:10:15:585	Upload Task event uploaded for counter80
14:10:16:725	Upload Task event uploaded for counter83
14:10:17:859	Upload Task event uploaded for counter84
14:10:19:003	Upload Task event uploaded for counter92
14:10:20:141	Upload Task event uploaded for counter93
14:10:21:304	Upload Task event uploaded for counter100
14:10:22:453	Upload Task event uploaded for counter1
14:10:23:583	Upload Task event uploaded for counter2
14:10:24:706	Upload Task event uploaded for counter3
14:10:25:842	Upload Task event uploaded for counter4
14:10:26:976	Upload Task event uploaded for counter15
14:10:28:108	Upload Task event uploaded for counter19
14:10:29:239	Upload Task event uploaded for counter24
14:10:30:373	Upload Task event uploaded for counter25
14:10:31:505	Upload Task event uploaded for counter27
