22:11:44:037	Application Starting
22:23:11:988	Upload Task event uploaded for counterddevice_aus
22:23:16:039	Upload Task event uploaded for counterdevice_aus
22:23:25:126	Upload Task event uploaded for counterddevice_aus
22:23:29:138	Upload Task event uploaded for counterdevice_aus
22:23:38:169	Upload Task event uploaded for counterddevice_aus
22:23:42:183	Upload Task event uploaded for counterdevice_aus
22:23:51:223	Upload Task event uploaded for counterddevice_aus
22:23:55:242	Upload Task event uploaded for counterdevice_aus
22:24:04:272	Upload Task event uploaded for counterddevice_aus
22:24:08:292	Upload Task event uploaded for counterdevice_aus
22:24:17:384	Upload Task event uploaded for counterddevice_aus
22:24:21:409	Upload Task event uploaded for counterdevice_aus
22:24:30:464	Upload Task event uploaded for counterddevice_aus
22:24:34:516	Upload Task event uploaded for counterdevice_aus
22:24:43:602	Upload Task event uploaded for counterddevice_aus
22:24:47:615	Upload Task event uploaded for counterdevice_aus
22:24:56:695	Upload Task event uploaded for counterddevice_aus
22:25:00:711	Upload Task event uploaded for counterdevice_aus
22:25:09:778	Upload Task event uploaded for counterddevice_aus
22:25:13:823	Upload Task event uploaded for counterdevice_aus
22:25:22:881	Upload Task event uploaded for counterddevice_aus
22:25:26:914	Upload Task event uploaded for counterdevice_aus
22:25:35:953	Upload Task event uploaded for counterddevice_aus
22:25:39:972	Upload Task event uploaded for counterdevice_aus
22:25:49:001	Upload Task event uploaded for counterddevice_aus
22:25:53:036	Upload Task event uploaded for counterdevice_aus
22:26:02:097	Upload Task event uploaded for counterddevice_aus
22:26:06:117	Upload Task event uploaded for counterdevice_aus
22:26:15:161	Upload Task event uploaded for counterddevice_aus
22:26:19:176	Upload Task event uploaded for counterdevice_aus
22:26:28:223	Upload Task event uploaded for counterddevice_aus
22:26:32:237	Upload Task event uploaded for counterdevice_aus
22:26:41:285	Upload Task event uploaded for counterddevice_aus
22:26:45:317	Upload Task event uploaded for counterdevice_aus
22:26:54:355	Upload Task event uploaded for counterddevice_aus
22:26:58:375	Upload Task event uploaded for counterdevice_aus
22:27:07:443	Upload Task event uploaded for counterddevice_aus
22:27:11:458	Upload Task event uploaded for counterdevice_aus
22:27:20:517	Upload Task event uploaded for counterddevice_aus
22:27:24:529	Upload Task event uploaded for counterdevice_aus
22:27:33:595	Upload Task event uploaded for counterddevice_aus
22:27:37:625	Upload Task event uploaded for counterdevice_aus
22:27:46:706	Upload Task event uploaded for counterddevice_aus
22:27:50:739	Upload Task event uploaded for counterdevice_aus
22:28:00:161	Upload Task event uploaded for counterddevice_aus
22:28:04:219	Upload Task event uploaded for counterdevice_aus
22:28:13:358	Upload Task event uploaded for counterddevice_aus
22:28:17:378	Upload Task event uploaded for counterdevice_aus
22:28:26:429	Upload Task event uploaded for counterddevice_aus
22:28:30:466	Upload Task event uploaded for counterdevice_aus
22:28:39:557	Upload Task event uploaded for counterddevice_aus
22:28:43:574	Upload Task event uploaded for counterdevice_aus
22:28:52:652	Upload Task event uploaded for counterddevice_aus
22:28:56:697	Upload Task event uploaded for counterdevice_aus
22:29:05:864	Upload Task cancellation request
22:29:05:888	Upload Task completed
22:32:58:626	Upload Task starting
22:32:58:644	Data File: C:\Users\ratella\Source\Repos\SimulatorLight\bin\Release\Data/backup.csv
22:32:59:653	Upload Task event uploaded for counterdevice_aus
22:33:08:792	Upload Task event uploaded for counterddevice_aus
22:33:11:804	Upload Task cancellation request
22:33:11:810	Upload Task completed
22:38:39:451	Upload Task starting
22:38:39:459	Data File: C:\Users\ratella\Source\Repos\SimulatorLight\bin\Release\Data/backup.csv
22:38:40:478	Upload Task event uploaded for counterdevice_aus
22:38:49:616	Upload Task event uploaded for counterddevice_aus
22:38:53:642	Upload Task event uploaded for counterdevice_aus
22:39:02:725	Upload Task event uploaded for counterddevice_aus
22:39:06:787	Upload Task event uploaded for counterdevice_aus
22:39:15:907	Upload Task event uploaded for counterddevice_aus
22:39:19:937	Upload Task event uploaded for counterdevice_aus
22:39:29:071	Upload Task event uploaded for counterddevice_aus
22:39:33:127	Upload Task event uploaded for counterdevice_aus
22:39:42:309	Upload Task event uploaded for counterddevice_aus
22:39:46:449	Upload Task event uploaded for counterdevice_aus
22:39:56:078	Upload Task event uploaded for counterddevice_aus
22:40:00:105	Upload Task event uploaded for counterdevice_aus
22:40:09:160	Upload Task event uploaded for counterddevice_aus
22:40:13:247	Upload Task event uploaded for counterdevice_aus
22:40:22:589	Upload Task event uploaded for counterddevice_aus
22:40:26:610	Upload Task event uploaded for counterdevice_aus
22:40:35:759	Upload Task event uploaded for counterddevice_aus
22:40:39:802	Upload Task event uploaded for counterdevice_aus
22:40:48:912	Upload Task event uploaded for counterddevice_aus
22:40:52:961	Upload Task event uploaded for counterdevice_aus
22:41:02:072	Upload Task event uploaded for counterddevice_aus
22:41:06:135	Upload Task event uploaded for counterdevice_aus
22:41:15:280	Upload Task event uploaded for counterddevice_aus
22:41:19:412	Upload Task event uploaded for counterdevice_aus
22:41:29:654	Upload Task event uploaded for counterddevice_aus
22:41:34:762	Upload Task event uploaded for counterdevice_aus
22:41:44:683	Upload Task event uploaded for counterddevice_aus
22:41:49:205	Upload Task event uploaded for counterdevice_aus
22:41:58:698	Upload Task event uploaded for counterddevice_aus
22:42:02:718	Upload Task event uploaded for counterdevice_aus
22:42:11:922	Upload Task event uploaded for counterddevice_aus
22:42:15:992	Upload Task event uploaded for counterdevice_aus
22:42:25:150	Upload Task event uploaded for counterddevice_aus
22:42:29:168	Upload Task event uploaded for counterdevice_aus
22:42:38:273	Upload Task event uploaded for counterddevice_aus
22:42:42:290	Upload Task event uploaded for counterdevice_aus
22:42:51:362	Upload Task event uploaded for counterddevice_aus
22:42:55:394	Upload Task event uploaded for counterdevice_aus
22:43:04:746	Upload Task cancellation request
22:43:04:751	Upload Task completed
22:43:06:891	Upload Task starting
22:43:06:902	Data File: C:\Users\ratella\Source\Repos\SimulatorLight\bin\Release\Data/backup.csv
22:43:07:914	Upload Task event uploaded for counterdevice_aus
22:43:17:187	Upload Task event uploaded for counterddevice_aus
22:43:21:232	Upload Task event uploaded for counterdevice_aus
22:43:30:382	Upload Task event uploaded for counterddevice_aus
22:43:34:405	Upload Task event uploaded for counterdevice_aus
22:43:43:659	Upload Task event uploaded for counterddevice_aus
22:43:47:724	Upload Task event uploaded for counterdevice_aus
22:43:56:831	Upload Task event uploaded for counterddevice_aus
22:44:00:918	Upload Task event uploaded for counterdevice_aus
22:44:10:285	Upload Task event uploaded for counterddevice_aus
22:44:14:597	Upload Task event uploaded for counterdevice_aus
22:44:24:134	Upload Task event uploaded for counterddevice_aus
22:44:28:879	Upload Task event uploaded for counterdevice_aus
