15:16:40:156	Application Starting
15:19:23:188	Upload Task event uploaded for counter2019-05-30 14:01:58.777
15:19:26:198	Upload Task event uploaded for counter2019-04-01 21:24:26.180
15:19:29:210	Upload Task event uploaded for counter2019-05-28 13:45:20.997
15:19:32:231	Upload Task event uploaded for counter2019-05-02 17:59:22.357
15:19:36:255	Upload Task event uploaded for counter2019-05-30 14:01:58.777
15:19:39:278	Upload Task event uploaded for counter2019-04-01 21:24:26.180
15:19:42:287	Upload Task event uploaded for counter2019-05-28 13:45:20.997
15:19:45:310	Upload Task event uploaded for counter2019-05-02 17:59:22.357
15:19:49:333	Upload Task event uploaded for counter2019-05-30 14:01:58.777
15:19:52:343	Upload Task event uploaded for counter2019-04-01 21:24:26.180
15:19:55:352	Upload Task event uploaded for counter2019-05-28 13:45:20.997
15:19:58:369	Upload Task event uploaded for counter2019-05-02 17:59:22.357
15:20:02:382	Upload Task event uploaded for counter2019-05-30 14:01:58.777
15:20:05:393	Upload Task event uploaded for counter2019-04-01 21:24:26.180
15:20:08:402	Upload Task event uploaded for counter2019-05-28 13:45:20.997
15:20:11:423	Upload Task event uploaded for counter2019-05-02 17:59:22.357
15:20:15:445	Upload Task event uploaded for counter2019-05-30 14:01:58.777
15:20:18:455	Upload Task event uploaded for counter2019-04-01 21:24:26.180
15:20:21:465	Upload Task event uploaded for counter2019-05-28 13:45:20.997
15:20:24:473	Upload Task event uploaded for counter2019-05-02 17:59:22.357
15:20:28:482	Upload Task event uploaded for counter2019-05-30 14:01:58.777
15:20:31:492	Upload Task event uploaded for counter2019-04-01 21:24:26.180
15:20:34:540	Upload Task event uploaded for counter2019-05-28 13:45:20.997
15:20:37:562	Upload Task event uploaded for counter2019-05-02 17:59:22.357
15:20:41:575	Upload Task event uploaded for counter2019-05-30 14:01:58.777
15:20:44:586	Upload Task event uploaded for counter2019-04-01 21:24:26.180
15:20:47:599	Upload Task event uploaded for counter2019-05-28 13:45:20.997
15:20:50:618	Upload Task event uploaded for counter2019-05-02 17:59:22.357
15:20:54:647	Upload Task event uploaded for counter2019-05-30 14:01:58.777
